Date	Time	10	15	20	25	30	35	40
15/08/2022	05:00:00	25.866	20.889	19.056	19.627		17.153	17.368
15/08/2022	06:00:00	25.162	21.056	19.103	19.365		17.796	17.891
15/08/2022	07:00:00	23.328	21.461	19.127	19.508		17.415	16.463
15/08/2022	08:00:00	24.798	21.7	19.151	19.793		18.105	18.271
15/08/2022	09:00:00	23.689	22.178	19.222	19.936		18.533	15.939
15/08/2022	10:00:00	23.4	22.537	19.294	20.507		18.343	18.39
15/08/2022	11:00:00	23.569	22.729	19.389	20.627		18.39	18.366
15/08/2022	12:00:00	23.881	23.256	19.508	21.652		18.295	18.247
15/08/2022	13:00:00	24.581	23.4	19.651	21.819		18.985	18.319
15/08/2022	14:00:00	25.307	23.448	19.817	21.724		18.295	17.677
15/08/2022	15:00:00	25.55	23.472	19.936	22.011		17.677	17.534
15/08/2022	16:00:00	25.939	23.569	19.984	22.513		17.51	17.344
15/08/2022	17:00:00	25.574	23.184	20.055	20.293		17.724	17.225
15/08/2022	18:00:00	25.089	22.92	20.15	19.865		17.915	17.201
15/08/2022	19:00:00	24.847	22.609	21.079	19.46		17.177	17.011
15/08/2022	20:00:00	24.605	22.489	21.151	19.484		16.987	16.987
15/08/2022	21:00:00	24.581	22.465	21.079	19.341		17.201	16.844
15/08/2022	22:00:00	23.954	22.441	21.151	19.46		16.939	16.892
15/08/2022	23:00:00	23.641	22.298	21.223	19.532		18.247	17.177
16/08/2022	00:00:00	23.04	22.321	21.246	19.508		18.937	17.677
16/08/2022	01:00:00	22.872	22.489	21.223	20.793		19.246	19.151
16/08/2022	02:00:00	23.28	22.681	21.342	21.724		19.389	19.436
16/08/2022	03:00:00	23.954	23.064	21.413	22.106		19.484	19.46
16/08/2022	04:00:00	25.186	23.376	21.437	21.772		19.865	19.746
16/08/2022	05:00:00	25.817	23.713	21.557	21.652		20.103	18.913
16/08/2022	06:00:00	27.063	24.291	21.628	23.088		19.817	18.747
16/08/2022	07:00:00	27.136	24.895	21.772	23.521		19.603	18.889
16/08/2022	08:00:00	27.259	24.895	22.011	23.665		19.651	18.866
16/08/2022	09:00:00	27.21	25.428	22.345	23.857		19.888	19.151
16/08/2022	10:00:00	26.28	24.653	22.609	23.472		20.007	20.055
16/08/2022	11:00:00	25.501	24.629	22.824	21.39		20.031	20.055
16/08/2022	12:00:00	25.089	24.557	23.064	21.223		20.103	20.15
16/08/2022	13:00:00	25.113	24.605	23.184	20.817		19.96	19.936
16/08/2022	14:00:00	25.016	24.726	23.545	20.412		19.341	19.318
16/08/2022	15:00:00	24.968	24.46	23.954	20.174		19.46	19.508
16/08/2022	16:00:00	25.089	24.388	23.809	20.222		19.651	19.698
16/08/2022	17:00:00	25.04	24.581	23.785	20.079		19.579	19.627
16/08/2022	18:00:00	24.895	24.171	23.448	20.126		19.579	19.579
16/08/2022	19:00:00	24.629	24.074	23.328	20.269		19.555	18.604
16/08/2022	20:00:00	24.267	23.833	23.208	20.388		19.555	17.843
16/08/2022	21:00:00	24.605	23.593	23.232	20.484		19.674	17.891
16/08/2022	22:00:00	24.847	23.545	23.28	20.865		19.96	19.199
16/08/2022	23:00:00	26.451	23.785	23.328	21.199		19.984	19.96
17/08/2022	00:00:00	26.182	24.026	23.352	21.891		20.412	20.46
17/08/2022	01:00:00	26.646	24.074	23.497	22.872		20.293	20.317
17/08/2022	02:00:00	26.94	24.653	23.472	23.256		20.246	20.198
17/08/2022	03:00:00	26.598	24.992	23.521	24.026		20.317	20.341
17/08/2022	04:00:00	26.842	25.72	23.521	24.508		19.341	19.222
17/08/2022	05:00:00	27.014	25.477	23.593	24.798		19.103	19.103
17/08/2022	06:00:00	26.475	25.695	23.665	24.315		19.199	19.151
17/08/2022	07:00:00	26.402	26.012	23.713	22.729		18.842	18.747
17/08/2022	08:00:00	26.378	26.134	23.833	22.441		19.199	19.151
17/08/2022	09:00:00	26.207	26.036	24.002	21.557		19.27	19.151
17/08/2022	10:00:00	26.061	25.768	24.605	20.698		19.484	19.436
17/08/2022	11:00:00	25.89	25.283	23.833	20.627		19.389	18.961
17/08/2022	12:00:00	25.598	24.847	24.026	20.698		18.224	18.105
17/08/2022	13:00:00	25.162	24.677	24.05	21.533		18.033	17.415
17/08/2022	14:00:00	25.016	24.412	23.689	22.274		17.724	16.511
17/08/2022	15:00:00	25.089	24.219	23.472	22.729		17.51	16.82
17/08/2022	16:00:00	25.258	24.171	23.184	20.674		17.605	16.915
17/08/2022	17:00:00	25.38	24.146	23.16	21.246		17.772	16.796
17/08/2022	18:00:00	25.258	23.978	23.16	20.555		17.272	16.558
17/08/2022	19:00:00	25.016	23.809	23.136	20.222		17.368	16.677
17/08/2022	20:00:00	24.581	24.05	23.136	19.056		16.796	16.63
17/08/2022	21:00:00	25.065	24.267	23.088	19.199		16.606	16.511
17/08/2022	22:00:00	25.113	23.881	22.92	19.199		17.177	16.511
17/08/2022	23:00:00	26.036	24.195	22.968	19.627		17.344	16.606
18/08/2022	00:00:00	25.817	24.219	22.944	19.888		17.32	16.701
18/08/2022	01:00:00	25.841	23.809	21.867	20.007		17.724	16.915
18/08/2022	02:00:00	26.304	23.376	21.963	20.317		17.748	17.201
18/08/2022	03:00:00	25.331	23.232	22.154	20.15		17.891	17.891
18/08/2022	04:00:00	25.574	22.896	21.891	20.269		17.867	17.819
18/08/2022	05:00:00	25.574	23.016	21.748	20.317		18.39	17.819
18/08/2022	06:00:00	25.428	23.16	21.748	20.531		18.509	18.057
18/08/2022	07:00:00	25.186	23.4	21.795	20.674		18.224	18.01
18/08/2022	08:00:00	23.954	23.04	21.819	20.269		18.033	18.057
18/08/2022	09:00:00	22.058	21.079	20.198	18.794		17.772	16.582
18/08/2022	10:00:00	21.103	20.412	19.841	18.509		17.51	16.439
18/08/2022	11:00:00	21.581	20.436	20.007	18.438		17.796	17.296
18/08/2022	12:00:00	23.593	21.032	20.15	18.58		17.51	17.106
18/08/2022	13:00:00	24.339	21.652	20.531	19.294		16.915	16.415
18/08/2022	14:00:00	24.122	23.208	21.819	19.151		17.011	16.487
18/08/2022	15:00:00	25.477	24.871	22.274	22.298		17.201	16.677
18/08/2022	16:00:00	26.451	26.256	22.657	21.724		17.368	17.225
18/08/2022	17:00:00	26.451	26.475	23.352	23.352		17.439	17.296
18/08/2022	18:00:00	26.475	26.426	24.098	23.04		17.867	17.249
18/08/2022	19:00:00	26.304	26.28	24.774	22.298		18.438	17.201
18/08/2022	20:00:00	25.963	24.315	23.4	22.681		18.675	17.629
18/08/2022	21:00:00	26.207	24.074	23.497	22.968		20.198	18.58
18/08/2022	22:00:00	25.428	23.905	23.352	22.609		18.913	17.486
18/08/2022	23:00:00	24.653	24.026	23.448	21.604		19.175	17.344
19/08/2022	00:00:00	24.823	24.195	23.448	23.016		19.746	17.415
19/08/2022	01:00:00	24.508	24.363	23.521	23.088		19.08	18.961
19/08/2022	02:00:00	25.04	24.484	23.689	23.497		19.318	18.866
19/08/2022	03:00:00	25.525	24.847	23.737	24.388		20.46	19.627
19/08/2022	04:00:00	25.72	25.307	23.93	23.737		20.507	19.46
19/08/2022	05:00:00	25.914	25.914	24.122	24.002		20.555	19.674
19/08/2022	06:00:00	26.134	26.134	24.291	23.93		20.65	19.912
19/08/2022	07:00:00	26.329	26.256	24.46	23.064		20.77	20.46
19/08/2022	08:00:00	26.549	26.475	24.243	22.968		20.246	19.841
19/08/2022	09:00:00	26.695	26.622	23.881	22.872		19.912	19.77
19/08/2022	10:00:00	26.842	26.573	24.195	22.202		19.841	19.627
19/08/2022	11:00:00	26.842	25.598	24.122	22.944		19.413	18.033
19/08/2022	12:00:00	26.842	25.72	24.267	23.857		19.056	17.368
19/08/2022	13:00:00	26.744	26.573	24.339	23.93		19.199	17.391
19/08/2022	14:00:00	26.769	25.283	24.484	24.002		20.103	17.629
19/08/2022	15:00:00	26.671	26.012	24.605	24.146		20.77	19.651
19/08/2022	16:00:00	26.622	26.134	24.629	24.436		20.246	17.962
19/08/2022	17:00:00	26.573	26.402	24.605	24.605		19.27	18.295
19/08/2022	18:00:00	26.598	26.451	24.605	24.388		19.08	17.724
19/08/2022	19:00:00	26.573	26.451	24.605	23.881		19.46	17.51
19/08/2022	20:00:00	26.598	26.036	24.847	23.352		18.961	16.868
19/08/2022	21:00:00	26.573	25.258	23.954	20.627		17.296	17.249
19/08/2022	22:00:00	26.549	24.702	23.785	20.531		16.63	16.487
19/08/2022	23:00:00	26.207	24.219	23.136	20.65		17.058	16.058
20/08/2022	00:00:00	26.402	24.074	22.968	21.151		17.867	17.582
20/08/2022	01:00:00	26.353	24.339	23.04	21.915		18.438	17.629
20/08/2022	02:00:00	26.378	25.016	23.088	23.04		19.865	18.58
20/08/2022	03:00:00	26.378	26.109	23.112	24.026		20.555	19.77
20/08/2022	04:00:00	26.378	26.329	23.184	24.726		20.365	20.293
20/08/2022	05:00:00	26.378	26.378	23.4	25.307		20.603	20.436
20/08/2022	06:00:00	26.378	26.304	23.761	26.109		20.674	20.484
20/08/2022	07:00:00	26.426	26.426	25.72	26.231		21.509	20.126
20/08/2022	08:00:00	26.573	26.549	25.841	26.28		21.294	20.15
20/08/2022	09:00:00	26.72	26.793	26.061	26.671		21.557	20.507
20/08/2022	10:00:00	26.867	26.94	26.134	25.768		21.461	20.341
20/08/2022	11:00:00	26.965	27.038	26.353	24.871		20.96	19.555
20/08/2022	12:00:00	26.989	27.014	26.598	24.484		20.103	19.008
20/08/2022	13:00:00	26.94	26.867	25.744	24.315		20.841	18.866
20/08/2022	14:00:00	26.867	26.549	24.798	23.93		19.912	18.628
20/08/2022	15:00:00	26.793	25.501	24.847	23.978		19.579	18.747
20/08/2022	16:00:00	26.744	25.355	24.895	24.122		19.674	17.558
20/08/2022	17:00:00	26.72	26.353	24.895	24.243		19.27	16.939
20/08/2022	18:00:00	26.695	25.817	24.847	24.653		19.484	17.391
20/08/2022	19:00:00	26.695	26.158	24.871	24.895		18.937	17.344
20/08/2022	20:00:00	26.671	26.061	24.847	24.002		19.27	17.534
20/08/2022	21:00:00	26.646	26.207	24.847	25.113		19.413	18.01
20/08/2022	22:00:00	26.646	26.329	24.823	24.847		19.722	18.129
20/08/2022	23:00:00	26.671	26.402	24.798	24.677		20.031	18.105
21/08/2022	00:00:00	26.695	26.402	24.774	25.089		20.103	18.176
21/08/2022	01:00:00	26.695	26.402	24.798	24.847		20.579	18.58
21/08/2022	02:00:00	26.72	26.475	24.774	25.331		22.441	20.007
21/08/2022	03:00:00	26.72	26.549	24.774	25.598		24.05	21.294
21/08/2022	04:00:00	26.72	26.671	24.774	26.109		24.146	22.082
21/08/2022	05:00:00	26.695	26.646	24.774	26.5		23.665	22.729
21/08/2022	06:00:00	26.695	26.695	24.774	26.573		23.328	21.748
21/08/2022	07:00:00	26.769	26.793	24.823	26.573		23.184	21.032
21/08/2022	08:00:00	26.842	26.818	24.871	25.307		22.298	18.747
21/08/2022	09:00:00	26.891	26.965	24.968	25.574		20.079	18.747
21/08/2022	10:00:00	27.014	26.818	25.598	24.629		20.341	20.317
21/08/2022	11:00:00	26.989	26.5	25.598	23.785		20.436	18.604
21/08/2022	12:00:00	26.891	26.598	25.404	23.857		18.985	18.224
21/08/2022	13:00:00	26.842	26.378	25.162	23.28		18.295	15.939
21/08/2022	14:00:00	26.744	26.231	25.234	23.328		16.868	15.843
21/08/2022	15:00:00	26.622	26.182	25.113	22.298		15.986	15.796
21/08/2022	16:00:00	26.646	25.963	24.388	20.293		15.963	15.915
21/08/2022	17:00:00	26.598	25.72	24.508	22.705		15.963	15.939
21/08/2022	18:00:00	26.598	25.866	24.46	24.557		16.201	16.058
21/08/2022	19:00:00	26.671	25.963	24.484	25.963		19.698	16.63
21/08/2022	20:00:00	26.72	26.109	24.46	26.28		20.388	19.246
21/08/2022	21:00:00	26.72	26.207	24.46	26.182		19.484	19.199
21/08/2022	22:00:00	26.744	26.329	24.46	25.04		18.152	17.463
21/08/2022	23:00:00	26.793	26.695	24.46	23.833		17.867	16.558
22/08/2022	00:00:00	26.842	26.793	24.46	24.774		17.058	16.558
22/08/2022	01:00:00	26.842	26.818	24.46	25.283		17.439	16.296
22/08/2022	02:00:00	26.818	26.598	24.46	25.04		18.39	16.582
22/08/2022	03:00:00	26.842	26.793	24.532	24.291		17.534	16.677
22/08/2022	04:00:00	26.867	26.793	24.992	23.905		19.365	16.963
22/08/2022	05:00:00	26.842	26.646	25.065	24.002		19.222	16.796
22/08/2022	06:00:00	26.842	26.524	25.089	24.871		18.699	16.701
22/08/2022	07:00:00	26.891	26.646	25.113	24.653		19.436	17.772
22/08/2022	08:00:00	26.916	26.793	25.234	24.05		19.27	17.082
22/08/2022	09:00:00	26.965	26.989	25.283	24.774		19.436	17.582
22/08/2022	10:00:00	27.014	26.94	25.453	24.75		19.484	17.796
22/08/2022	11:00:00	26.989	26.94	25.744	25.841		19.555	18.366
22/08/2022	12:00:00	27.038	26.965	26.012	26.182		20.913	19.365
22/08/2022	13:00:00	27.087	26.94	26.158	26.28		20.222	18.033
22/08/2022	14:00:00	27.038	26.94	26.646	25.89		19.103	16.963
22/08/2022	15:00:00	27.014	26.842	26.695	25.647		17.296	16.487
22/08/2022	16:00:00	26.965	26.94	26.622	25.065		17.106	16.487
22/08/2022	17:00:00	26.989	26.965	26.598	23.016		17.011	16.487
22/08/2022	18:00:00	27.063	26.867	26.475	22.681		16.392	16.225
22/08/2022	19:00:00	27.014	26.842	26.451	23.448		16.296	16.177
22/08/2022	20:00:00	26.94	26.842	26.329	23.689		16.415	16.201
22/08/2022	21:00:00	26.916	26.842	26.378	22.92		16.439	16.32
22/08/2022	22:00:00	27.014	26.867	26.353	22.968		16.249	16.129
22/08/2022	23:00:00	27.063	26.818	26.231	22.681		16.32	16.296
23/08/2022	00:00:00	26.94	26.818	26.353	23.208		16.82	16.487
23/08/2022	01:00:00	26.94	26.842	26.524	23.905		17.486	16.344
23/08/2022	02:00:00	26.965	26.818	26.598	25.428		18.129	16.654
23/08/2022	03:00:00	27.014	26.818	26.475	26.158		18.937	18.01
23/08/2022	04:00:00	26.989	26.793	26.402	26.085		20.65	18.271
23/08/2022	05:00:00	27.038	26.842	26.353	26.94		23.713	21.843
23/08/2022	06:00:00	27.259	26.989	26.304	26.867		23.569	20.936
23/08/2022	07:00:00	27.259	27.087	26.353	26.646		21.748	18.533
23/08/2022	08:00:00	27.21	27.136	26.426	26.598		20.936	17.724
23/08/2022	09:00:00	27.308	27.235	26.842	26.622		19.746	17.344
23/08/2022	10:00:00	27.358	27.308	26.867	25.574		18.913	17.415
23/08/2022	11:00:00	27.53	27.308	26.549	25.089		18.937	17.368
23/08/2022	12:00:00	27.431	27.308	26.818	24.895		18.39	17.082
23/08/2022	13:00:00	27.431	27.284	26.793	25.355		17.439	17.177
23/08/2022	14:00:00	27.407	27.136	26.744	25.258		17.058	16.796
23/08/2022	15:00:00	27.235	27.038	26.524	23.737		16.487	16.106
23/08/2022	16:00:00	27.284	26.94	26.622	24.026		16.058	16.129
23/08/2022	17:00:00	27.628	27.063	26.695	22.609		15.772	15.652
23/08/2022	18:00:00	27.431	27.014	25.817	21.652		15.867	15.772
23/08/2022	19:00:00	27.431	26.72	26.231	20.388		15.461	15.438
23/08/2022	20:00:00	27.063	26.744	25.574	20.174		15.533	15.175
23/08/2022	21:00:00	26.965	26.842	26.695	23.28		15.461	15.223
23/08/2022	22:00:00	26.94	26.842	26.451	25.55		16.963	16.487
23/08/2022	23:00:00	26.916	26.769	26.549	26.353		23.881	18.129
24/08/2022	00:00:00	27.161	26.842	26.402	26.646		19.222	18.319
24/08/2022	01:00:00	27.284	26.916	26.598	25.089		17.772	15.843
24/08/2022	02:00:00	27.259	26.989	26.573	25.186		17.653	15.7
24/08/2022	03:00:00	27.235	27.063	26.793	23.809		17.32	15.843
24/08/2022	04:00:00	27.161	27.038	26.695	23.593		17.344	15.247
24/08/2022	05:00:00	27.136	26.965	26.524	24.267		17.272	15.485
24/08/2022	06:00:00	27.186	26.916	26.622	25.38		17.653	15.676
24/08/2022	07:00:00	27.112	26.965	26.598	25.21		17.486	16.915
24/08/2022	08:00:00	27.21	27.014	26.744	24.412		18.105	17.463
24/08/2022	09:00:00	27.382	27.063	26.671	25.089		17.605	15.963
24/08/2022	10:00:00	27.333	27.087	26.646	25.647		18.414	18.343
24/08/2022	11:00:00	27.407	27.136	26.622	25.987		16.677	15.199
24/08/2022	12:00:00	27.407	27.136	26.72	25.89		18.176	16.725
24/08/2022	13:00:00	27.333	27.087	26.646	25.695		17.962	16.868
24/08/2022	14:00:00	27.579	27.038	26.671	24.871		18.224	17.177
24/08/2022	15:00:00	27.579	26.989	26.549	24.339		18.39	16.654
24/08/2022	16:00:00	27.161	26.695	26.353	24.436		18.176	16.987
24/08/2022	17:00:00	27.038	26.695	25.987	23.521		16.987	16.106
24/08/2022	18:00:00	27.014	26.793	25.695	22.657		17.058	15.27
24/08/2022	19:00:00	27.358	26.646	25.89	23.016		15.342	14.912
24/08/2022	20:00:00	27.333	26.598	25.987	22.274		15.39	14.721
24/08/2022	21:00:00	27.087	26.573	26.134	22.369		15.127	14.529
24/08/2022	22:00:00	26.842	26.549	24.508	21.366		15.175	14.649
24/08/2022	23:00:00	26.818	26.573	24.653	21.557		15.318	14.912
25/08/2022	00:00:00	26.769	26.549	24.847	21.318		15.247	15.031
25/08/2022	01:00:00	26.818	26.524	25.21	21.843		15.199	14.984
25/08/2022	02:00:00	26.842	26.549	25.939	23.424		14.936	14.816
25/08/2022	03:00:00	27.014	26.573	26.158	22.154		14.912	14.768
25/08/2022	04:00:00	27.014	26.524	26.182	23.04		15.247	14.816
25/08/2022	05:00:00	26.989	26.5	26.402	20.793		15.891	15.796
25/08/2022	06:00:00	26.94	26.549	26.231	21.485		18.033	16.534
25/08/2022	07:00:00	26.989	26.598	26.036	25.38		18.366	16.249
25/08/2022	08:00:00	27.038	26.72	26.109	25.841		18.675	18.414
25/08/2022	09:00:00	27.136	26.867	26.158	26.061		21.151	20.579
25/08/2022	10:00:00	27.21	26.965	26.231	26.256		20.484	19.555
25/08/2022	11:00:00	27.235	27.112	26.378	26.549		19.841	18.913
25/08/2022	12:00:00	27.308	27.063	26.5	23.978		20.198	18.057
25/08/2022	13:00:00	27.259	26.94	25.963	24.243		18.057	16.225
25/08/2022	14:00:00	27.259	27.112	26.134	22.92		17.272	15.915
25/08/2022	15:00:00	27.186	27.063	26.28	22.298		15.915	15.748
25/08/2022	16:00:00	27.136	27.038	26.353	20.936		15.796	15.438
25/08/2022	17:00:00	27.087	26.818	26.329	20.269		15.27	15.223
25/08/2022	18:00:00	27.063	26.72	26.012	19.555		15.629	15.151
25/08/2022	19:00:00	26.891	26.573	25.574	19.151		16.201	15.366
25/08/2022	20:00:00	26.842	26.402	24.388	18.771		15.485	15.461
25/08/2022	21:00:00	26.695	26.012	24.484	20.555		15.39	15.39
25/08/2022	22:00:00	26.646	26.036	24.629	20.531		16.415	15.724
25/08/2022	23:00:00	26.842	26.207	24.677	23.064		18.509	17.391
26/08/2022	00:00:00	26.842	26.5	24.677	25.817		19.746	19.722
26/08/2022	01:00:00	27.038	26.842	24.726	25.065		20.46	19.984
26/08/2022	02:00:00	27.014	26.916	24.774	24.195		20.126	17.938
26/08/2022	03:00:00	27.014	26.549	24.847	25.38		19.698	18.438
26/08/2022	04:00:00	27.014	26.549	24.847	23.28		19.246	18.176
26/08/2022	05:00:00	26.891	26.451	24.895	25.574		18.866	15.676
26/08/2022	06:00:00	26.989	26.5	24.944	25.453		18.866	16.296
26/08/2022	07:00:00	27.014	26.598	24.944	25.355		17.867	15.485
26/08/2022	08:00:00	26.989	26.695	25.04	25.866		18.152	15.724
26/08/2022	09:00:00	27.112	26.94	25.162	26.28		19.032	16.534
26/08/2022	10:00:00	27.136	27.038	25.307	26.182		18.961	17.582
26/08/2022	11:00:00	27.112	27.136	25.477	26.28		19.793	17.106
26/08/2022	12:00:00	27.161	27.161	25.671	25.768		19.46	16.915
26/08/2022	13:00:00	27.161	27.112	25.866	24.171		18.461	16.892
26/08/2022	14:00:00	27.112	26.842	26.353	23.809		18.057	16.677
26/08/2022	15:00:00	27.087	26.744	26.451	22.441		17.772	17.368
26/08/2022	16:00:00	27.038	26.72	26.256	22.417		17.201	16.725
26/08/2022	17:00:00	26.965	26.72	26.451	22.25		16.963	15.867
26/08/2022	18:00:00	26.916	26.769	25.963	22.585		16.773	15.772
26/08/2022	19:00:00	26.891	26.744	26.109	24.05		16.868	15.891
26/08/2022	20:00:00	26.94	26.72	26.158	23.521		17.225	15.867
26/08/2022	21:00:00	26.989	26.744	26.353	22.465		17.463	15.891
26/08/2022	22:00:00	26.94	26.72	26.353	23.785		17.368	15.867
26/08/2022	23:00:00	26.916	26.695	26.256	24.774		17.153	16.368
27/08/2022	00:00:00	26.891	26.646	26.182	25.817		17.177	16.749
27/08/2022	01:00:00	26.867	26.671	26.158	26.036		17.415	16.82
27/08/2022	02:00:00	26.94	26.72	26.134	25.89		18.723	17.058
27/08/2022	03:00:00	26.94	26.744	26.158	25.404		18.985	18.485
27/08/2022	04:00:00	26.989	26.793	26.207	24.629		18.842	17.938
27/08/2022	05:00:00	26.965	26.769	26.109	24.702		18.343	16.701
27/08/2022	06:00:00	26.965	26.769	26.012	24.46		18.866	17.486
27/08/2022	07:00:00	27.063	26.744	26.012	25.525		19.698	17.701
27/08/2022	08:00:00	27.038	26.842	26.061	25.841		20.746	17.915
27/08/2022	09:00:00	27.087	26.989	26.134	26.402		20.817	18.247
27/08/2022	10:00:00	27.136	27.136	26.28	26.549		20.913	18.461
27/08/2022	11:00:00	27.235	27.087	26.451	26.304		20.46	18.913
27/08/2022	12:00:00	27.161	27.112	26.598	25.987		20.46	17.962
27/08/2022	13:00:00	27.038	26.94	26.598	25.914		19.056	17.391
27/08/2022	14:00:00	27.038	26.989	26.549	25.647		18.414	17.296
27/08/2022	15:00:00	27.014	26.867	26.524	24.508		18.343	17.748
27/08/2022	16:00:00	26.916	26.72	26.402	23.641		18.343	17.486
27/08/2022	17:00:00	26.891	26.695	26.329	23.184		17.701	16.201
27/08/2022	18:00:00	26.842	26.769	26.353	22.441		17.701	15.509
27/08/2022	19:00:00	26.891	26.695	26.28	21.127		16.939	15.557
27/08/2022	20:00:00	26.891	26.695	26.353	21.175		16.415	15.294
27/08/2022	21:00:00	26.916	26.695	25.987	20.936		16.201	15.103
27/08/2022	22:00:00	26.916	26.695	25.939	21.604		16.368	15.294
27/08/2022	23:00:00	26.916	26.671	25.963	23.016		17.415	15.342
28/08/2022	00:00:00	26.916	26.646	25.963	22.944		17.891	16.225
28/08/2022	01:00:00	26.965	26.671	25.963	22.729		18.081	16.701
28/08/2022	02:00:00	26.965	26.744	25.963	23.088		18.319	17.249
28/08/2022	03:00:00	26.94	26.695	26.012	23.4		17.391	17.249
28/08/2022	04:00:00	26.916	26.622	25.987	23.881		18.105	17.13
28/08/2022	05:00:00	26.891	26.598	25.987	24.436		18.081	17.582
28/08/2022	06:00:00	26.891	26.622	25.987	24.484		18.39	17.201
28/08/2022	07:00:00	26.891	26.646	26.012	24.653		18.818	17.011
28/08/2022	08:00:00	26.94	26.769	26.061	25.331		19.151	17.225
28/08/2022	09:00:00	27.014	26.916	26.158	26.549		19.555	17.463
28/08/2022	10:00:00	27.038	27.112	26.256	26.402		19.746	18.438
28/08/2022	11:00:00	27.014	26.965	26.329	26.622		19.888	18.533
28/08/2022	12:00:00	27.087	26.989	26.329	26.475		19.508	18.604
28/08/2022	13:00:00	27.136	27.136	26.402	26.158		18.747	16.749
28/08/2022	14:00:00	27.087	27.063	26.524	24.919		18.628	16.773
28/08/2022	15:00:00	27.112	27.063	26.598	23.978		18.366	16.915
28/08/2022	16:00:00	27.038	26.867	25.841	23.16		17.891	17.368
28/08/2022	17:00:00	26.965	26.793	25.793	22.13		17.082	16.963
28/08/2022	18:00:00	26.94	26.818	25.793	22.154		17.106	16.725
28/08/2022	19:00:00	26.916	26.842	24.798	22.034		16.915	16.868
28/08/2022	20:00:00	26.891	25.987	23.833	22.369		17.058	16.892
28/08/2022	21:00:00	26.793	24.629	23.761	23.352		17.629	17.034
28/08/2022	22:00:00	26.818	25.089	23.93	24.026		18.2	17.153
28/08/2022	23:00:00	26.842	26.012	23.881	24.653		19.056	17.701
29/08/2022	00:00:00	26.891	26.475	23.881	25.21		19.056	17.653
29/08/2022	01:00:00	26.891	26.695	23.905	25.695		18.866	17.701
29/08/2022	02:00:00	26.916	26.744	23.93	26.012		18.842	17.915
29/08/2022	03:00:00	26.916	26.695	23.954	25.987		18.842	18.319
29/08/2022	04:00:00	26.891	26.744	23.954	25.963		18.866	18.366
29/08/2022	05:00:00	26.891	26.72	23.978	26.182		18.771	17.629
29/08/2022	06:00:00	26.891	26.744	24.002	26.182		18.818	17.51
29/08/2022	07:00:00	26.891	26.867	24.05	24.75		19.056	17.439
29/08/2022	08:00:00	26.94	26.94	24.098	25.113		20.055	17.463
29/08/2022	09:00:00	26.989	27.063	24.171	25.331		20.055	17.391
29/08/2022	10:00:00	27.063	27.112	24.291	24.847		20.269	18.176
29/08/2022	11:00:00	27.087	27.136	24.436	25.671		20.579	18.366
29/08/2022	12:00:00	27.186	27.161	24.581	25.21		20.936	18.152
29/08/2022	13:00:00	27.087	26.842	24.677	25.623		20.507	17.629
29/08/2022	14:00:00	26.989	26.695	24.798	25.817		20.269	17.748
29/08/2022	15:00:00	26.793	26.622	24.895	25.501		20.579	17.629
29/08/2022	16:00:00	26.744	26.549	24.944	24.968		20.15	17.368
29/08/2022	17:00:00	26.695	26.5	24.919	24.75		19.96	17.605
29/08/2022	18:00:00	26.769	26.549	24.944	24.557		18.343	17.368
29/08/2022	19:00:00	26.818	26.524	24.968	24.388		18.366	17.368
29/08/2022	20:00:00	26.769	26.402	25.38	23.04		17.748	17.058
29/08/2022	21:00:00	26.744	26.378	25.428	22.489		17.772	17.058
29/08/2022	22:00:00	26.622	26.304	25.72	22.321		17.915	16.939
29/08/2022	23:00:00	26.475	26.329	25.768	23.569		18.057	17.153
30/08/2022	00:00:00	26.5	26.329	25.768	23.785		18.604	17.344
30/08/2022	01:00:00	26.524	26.329	25.72	24.219		18.628	17.368
30/08/2022	02:00:00	26.598	26.378	25.671	23.569		18.985	17.463
30/08/2022	03:00:00	26.622	26.402	25.671	23.4		18.913	17.486
30/08/2022	04:00:00	26.573	26.451	25.647	24.026		18.461	17.153
30/08/2022	05:00:00	26.573	26.402	25.623	24.726		18.176	16.844
30/08/2022	06:00:00	26.524	26.402	25.623	24.823		18.224	17.13
30/08/2022	07:00:00	26.622	26.426	25.623	24.436		18.39	16.463
30/08/2022	08:00:00	26.598	26.475	25.623	24.436		19.08	16.939
30/08/2022	09:00:00	26.646	26.622	25.744	24.75		19.127	17.629
30/08/2022	10:00:00	26.549	26.451	25.866	24.847		19.246	17.582
30/08/2022	11:00:00	26.573	26.524	25.914	25.404		19.08	17.796
30/08/2022	12:00:00	26.622	26.5	25.987	24.074		19.508	18.438
30/08/2022	13:00:00	26.72	26.646	26.085	24.219		19.389	18.319
30/08/2022	14:00:00	26.671	26.622	26.158	24.702		19.103	18.01
30/08/2022	15:00:00	26.72	26.646	26.231	24.992		18.366	17.701
30/08/2022	16:00:00	26.695	26.524	26.012	23.208		18.081	17.368
30/08/2022	17:00:00	26.671	26.5	25.914	23.064		17.772	16.892
30/08/2022	18:00:00	26.769	26.5	26.182	22.25		17.368	16.392
30/08/2022	19:00:00	26.867	26.573	26.28	21.557		17.082	16.534
30/08/2022	20:00:00	26.867	26.573	25.89	21.604		16.654	16.249
30/08/2022	21:00:00	26.965	26.524	25.453	22.513		16.654	16.058
