"N.º" "Fecha" "Tiempo, GMT+02:00" "Temp, °C (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Acoplador separado (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Acoplador adjunto (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Host conectado (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Parado (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)" "Final de archivo (LGR S/N: XXXXXXXX, SEN S/N: XXXXXXXX)"	
03/10/2021	14:00:00	25.981
03/10/2021	14:15:00	25.981
03/10/2021	14:30:00	25.981
03/10/2021	14:45:00	25.981
03/10/2021	15:00:00	25.883
03/10/2021	15:15:00	25.883
03/10/2021	15:30:00	25.883
03/10/2021	15:45:00	25.883
03/10/2021	16:00:00	25.883
03/10/2021	16:15:00	25.883
03/10/2021	16:30:00	25.883
03/10/2021	16:45:00	25.883
03/10/2021	17:00:00	25.883
03/10/2021	17:15:00	25.883
03/10/2021	17:30:00	25.883
03/10/2021	17:45:00	25.883
03/10/2021	18:00:00	25.883
03/10/2021	18:15:00	25.786
03/10/2021	18:30:00	25.786
03/10/2021	18:45:00	25.786
03/10/2021	19:00:00	25.786
03/10/2021	19:15:00	25.786
03/10/2021	19:30:00	25.786
03/10/2021	19:45:00	25.786
03/10/2021	20:00:00	25.786
03/10/2021	20:15:00	25.786
03/10/2021	20:30:00	25.786
03/10/2021	20:45:00	25.786
03/10/2021	21:00:00	25.786
03/10/2021	21:15:00	25.786
03/10/2021	21:30:00	25.786
03/10/2021	21:45:00	25.786
03/10/2021	22:00:00	25.786
03/10/2021	22:15:00	25.786
03/10/2021	22:30:00	25.786
03/10/2021	22:45:00	25.786
03/10/2021	23:00:00	25.786
03/10/2021	23:15:00	25.786
03/10/2021	23:30:00	25.786
03/10/2021	23:45:00	25.786
04/10/2021	0:00:00	25.786
04/10/2021	0:15:00	25.786
04/10/2021	0:30:00	25.786
04/10/2021	0:45:00	25.688
04/10/2021	1:00:00	25.786
04/10/2021	1:15:00	25.688
04/10/2021	1:30:00	25.688
04/10/2021	1:45:00	25.688
04/10/2021	2:00:00	25.688
04/10/2021	2:15:00	25.688
04/10/2021	2:30:00	25.688
04/10/2021	2:45:00	25.591
04/10/2021	3:00:00	25.591
04/10/2021	3:15:00	25.591
04/10/2021	3:30:00	25.591
04/10/2021	3:45:00	25.591
04/10/2021	4:00:00	25.591
04/10/2021	4:15:00	25.494
04/10/2021	4:30:00	25.494
04/10/2021	4:45:00	25.494
04/10/2021	5:00:00	25.494
04/10/2021	5:15:00	25.494
04/10/2021	5:30:00	25.494
04/10/2021	5:45:00	25.494
04/10/2021	6:00:00	25.494
04/10/2021	6:15:00	25.494
04/10/2021	6:30:00	25.494
04/10/2021	6:45:00	25.494
04/10/2021	7:00:00	25.494
04/10/2021	7:15:00	25.494
04/10/2021	7:30:00	25.396
04/10/2021	7:45:00	25.396
04/10/2021	8:00:00	25.494
04/10/2021	8:15:00	25.396
04/10/2021	8:30:00	25.396
04/10/2021	8:45:00	25.396
04/10/2021	9:00:00	25.396
04/10/2021	9:15:00	25.396
04/10/2021	9:30:00	25.396
04/10/2021	9:45:00	25.396
04/10/2021	10:00:00	25.298
04/10/2021	10:15:00	25.396
04/10/2021	10:30:00	25.396
04/10/2021	10:45:00	25.396
04/10/2021	11:00:00	25.396
04/10/2021	11:15:00	25.396
04/10/2021	11:30:00	25.396
04/10/2021	11:45:00	25.494
04/10/2021	12:00:00	25.494
04/10/2021	12:15:00	25.396
04/10/2021	12:30:00	25.396
04/10/2021	12:45:00	25.396
04/10/2021	13:00:00	25.494
04/10/2021	13:15:00	25.494
04/10/2021	13:30:00	25.396
04/10/2021	13:45:00	25.396
04/10/2021	14:00:00	25.396
04/10/2021	14:15:00	25.494
04/10/2021	14:30:00	25.494
04/10/2021	14:45:00	25.494
04/10/2021	15:00:00	25.494
04/10/2021	15:15:00	25.494
04/10/2021	15:30:00	25.494
04/10/2021	15:45:00	25.494
04/10/2021	16:00:00	25.494
04/10/2021	16:15:00	25.494
04/10/2021	16:30:00	25.494
04/10/2021	16:45:00	25.494
04/10/2021	17:00:00	25.494
04/10/2021	17:15:00	25.494
04/10/2021	17:30:00	25.494
04/10/2021	17:45:00	25.494
04/10/2021	18:00:00	25.494
04/10/2021	18:15:00	25.494
04/10/2021	18:30:00	25.494
04/10/2021	18:45:00	25.396
04/10/2021	19:00:00	25.494
04/10/2021	19:15:00	25.396
04/10/2021	19:30:00	25.396
04/10/2021	19:45:00	25.396
04/10/2021	20:00:00	25.396
04/10/2021	20:15:00	25.396
04/10/2021	20:30:00	25.396
04/10/2021	20:45:00	25.396
04/10/2021	21:00:00	25.396
04/10/2021	21:15:00	25.396
04/10/2021	21:30:00	25.396
04/10/2021	21:45:00	25.396
04/10/2021	22:00:00	25.396
04/10/2021	22:15:00	25.396
04/10/2021	22:30:00	25.396
04/10/2021	22:45:00	25.396
04/10/2021	23:00:00	25.396
04/10/2021	23:15:00	25.396
04/10/2021	23:30:00	25.396
04/10/2021	23:45:00	25.298
05/10/2021	0:00:00	25.298
05/10/2021	0:15:00	25.298
05/10/2021	0:30:00	25.298
05/10/2021	0:45:00	25.298
05/10/2021	1:00:00	25.298
05/10/2021	1:15:00	25.298
05/10/2021	1:30:00	25.298
05/10/2021	1:45:00	25.298
05/10/2021	2:00:00	25.298
05/10/2021	2:15:00	25.298
05/10/2021	2:30:00	25.201
05/10/2021	2:45:00	25.201
05/10/2021	3:00:00	25.298
05/10/2021	3:15:00	25.298
05/10/2021	3:30:00	25.298
05/10/2021	3:45:00	25.201
05/10/2021	4:00:00	25.201
05/10/2021	4:15:00	25.104
05/10/2021	4:30:00	25.104
05/10/2021	4:45:00	25.201
05/10/2021	5:00:00	25.201
05/10/2021	5:15:00	25.201
05/10/2021	5:30:00	25.201
05/10/2021	5:45:00	25.201
05/10/2021	6:00:00	25.104
05/10/2021	6:15:00	25.104
05/10/2021	6:30:00	25.104
05/10/2021	6:45:00	25.104
05/10/2021	7:00:00	25.104
05/10/2021	7:15:00	25.104
05/10/2021	7:30:00	25.104
05/10/2021	7:45:00	25.104
05/10/2021	8:00:00	25.104
05/10/2021	8:15:00	24.910
05/10/2021	8:30:00	24.910
05/10/2021	8:45:00	24.910
05/10/2021	9:00:00	24.910
05/10/2021	9:15:00	25.007
05/10/2021	9:30:00	24.910
05/10/2021	9:45:00	25.007
05/10/2021	10:00:00	24.910
05/10/2021	10:15:00	24.910
05/10/2021	10:30:00	24.910
05/10/2021	10:45:00	24.910
05/10/2021	11:00:00	24.813
05/10/2021	11:15:00	24.910
05/10/2021	11:30:00	24.910
05/10/2021	11:45:00	24.910
05/10/2021	12:00:00	24.813
05/10/2021	12:15:00	24.813
05/10/2021	12:30:00	24.813
05/10/2021	12:45:00	24.910
05/10/2021	13:00:00	24.910
05/10/2021	13:15:00	24.910
05/10/2021	13:30:00	24.910
05/10/2021	13:45:00	24.910
05/10/2021	14:00:00	25.007
05/10/2021	14:15:00	25.007
05/10/2021	14:30:00	25.007
05/10/2021	14:45:00	25.007
05/10/2021	15:00:00	25.104
05/10/2021	15:15:00	25.104
05/10/2021	15:30:00	25.007
05/10/2021	15:45:00	25.104
05/10/2021	16:00:00	25.104
05/10/2021	16:15:00	25.104
05/10/2021	16:30:00	25.104
05/10/2021	16:45:00	25.104
05/10/2021	17:00:00	25.104
05/10/2021	17:15:00	25.104
05/10/2021	17:30:00	25.104
05/10/2021	17:45:00	25.104
05/10/2021	18:00:00	25.007
05/10/2021	18:15:00	25.104
05/10/2021	18:30:00	25.007
05/10/2021	18:45:00	25.007
05/10/2021	19:00:00	25.007
05/10/2021	19:15:00	24.910
05/10/2021	19:30:00	25.007
05/10/2021	19:45:00	25.007
05/10/2021	20:00:00	25.104
05/10/2021	20:15:00	25.104
05/10/2021	20:30:00	25.104
05/10/2021	20:45:00	25.201
05/10/2021	21:00:00	25.201
05/10/2021	21:15:00	25.201
05/10/2021	21:30:00	25.104
05/10/2021	21:45:00	25.104
05/10/2021	22:00:00	25.007
05/10/2021	22:15:00	25.104
05/10/2021	22:30:00	25.201
05/10/2021	22:45:00	25.201
05/10/2021	23:00:00	25.104
05/10/2021	23:15:00	25.104
05/10/2021	23:30:00	25.201
05/10/2021	23:45:00	25.104
06/10/2021	0:00:00	25.201
06/10/2021	0:15:00	25.104
06/10/2021	0:30:00	25.007
06/10/2021	0:45:00	24.716
06/10/2021	1:00:00	24.813
06/10/2021	1:15:00	24.813
06/10/2021	1:30:00	24.910
06/10/2021	1:45:00	24.910
06/10/2021	2:00:00	24.910
06/10/2021	2:15:00	24.910
06/10/2021	2:30:00	24.813
06/10/2021	2:45:00	24.910
06/10/2021	3:00:00	24.910
06/10/2021	3:15:00	24.813
06/10/2021	3:30:00	24.910
06/10/2021	3:45:00	24.910
06/10/2021	4:00:00	24.910
06/10/2021	4:15:00	24.910
06/10/2021	4:30:00	24.910
06/10/2021	4:45:00	24.910
06/10/2021	5:00:00	24.910
06/10/2021	5:15:00	24.910
06/10/2021	5:30:00	24.910
06/10/2021	5:45:00	24.910
06/10/2021	6:00:00	24.910
06/10/2021	6:15:00	24.910
06/10/2021	6:30:00	24.910
06/10/2021	6:45:00	25.007
06/10/2021	7:00:00	25.007
06/10/2021	7:15:00	24.910
06/10/2021	7:30:00	25.007
06/10/2021	7:45:00	25.007
06/10/2021	8:00:00	25.007
06/10/2021	8:15:00	24.910
06/10/2021	8:30:00	25.007
06/10/2021	8:45:00	25.007
06/10/2021	9:00:00	24.910
06/10/2021	9:15:00	24.910
06/10/2021	9:30:00	24.910
06/10/2021	9:45:00	25.007
06/10/2021	10:00:00	24.910
06/10/2021	10:15:00	24.910
06/10/2021	10:30:00	24.910
06/10/2021	10:45:00	25.007
06/10/2021	11:00:00	24.910
06/10/2021	11:15:00	24.910
06/10/2021	11:30:00	25.007
06/10/2021	11:45:00	25.007
06/10/2021	12:00:00	25.007
06/10/2021	12:15:00	25.298
06/10/2021	12:30:00	25.298
06/10/2021	12:45:00	25.298
06/10/2021	13:00:00	25.298
06/10/2021	13:15:00	25.201
06/10/2021	13:30:00	25.201
06/10/2021	13:45:00	25.201
06/10/2021	14:00:00	25.201
06/10/2021	14:15:00	25.201
06/10/2021	14:30:00	25.201
06/10/2021	14:45:00	25.201
06/10/2021	15:00:00	25.201
06/10/2021	15:15:00	25.201
06/10/2021	15:30:00	25.201
06/10/2021	15:45:00	25.201
06/10/2021	16:00:00	25.201
06/10/2021	16:15:00	25.201
06/10/2021	16:30:00	25.104
06/10/2021	16:45:00	25.201
06/10/2021	17:00:00	25.201
06/10/2021	17:15:00	25.201
06/10/2021	17:30:00	25.104
06/10/2021	17:45:00	25.201
06/10/2021	18:00:00	25.104
06/10/2021	18:15:00	25.104
06/10/2021	18:30:00	25.104
06/10/2021	18:45:00	25.104
06/10/2021	19:00:00	25.104
06/10/2021	19:15:00	25.104
06/10/2021	19:30:00	25.104
06/10/2021	19:45:00	25.104
06/10/2021	20:00:00	25.104
06/10/2021	20:15:00	25.104
06/10/2021	20:30:00	25.104
06/10/2021	20:45:00	25.104
06/10/2021	21:00:00	25.104
06/10/2021	21:15:00	25.104
06/10/2021	21:30:00	25.104
06/10/2021	21:45:00	25.104
06/10/2021	22:00:00	25.104
06/10/2021	22:15:00	25.007
06/10/2021	22:30:00	25.007
06/10/2021	22:45:00	25.007
06/10/2021	23:00:00	25.007
06/10/2021	23:15:00	25.007
06/10/2021	23:30:00	25.007
06/10/2021	23:45:00	25.007
07/10/2021	0:00:00	25.007
07/10/2021	0:15:00	25.007
07/10/2021	0:30:00	25.007
07/10/2021	0:45:00	25.007
07/10/2021	1:00:00	25.007
07/10/2021	1:15:00	24.910
07/10/2021	1:30:00	24.910
07/10/2021	1:45:00	24.910
07/10/2021	2:00:00	24.910
07/10/2021	2:15:00	24.910
07/10/2021	2:30:00	25.007
07/10/2021	2:45:00	25.007
07/10/2021	3:00:00	25.007
07/10/2021	3:15:00	25.007
07/10/2021	3:30:00	25.007
07/10/2021	3:45:00	25.007
07/10/2021	4:00:00	25.104
07/10/2021	4:15:00	25.104
07/10/2021	4:30:00	25.104
07/10/2021	4:45:00	25.104
07/10/2021	5:00:00	25.104
07/10/2021	5:15:00	25.104
07/10/2021	5:30:00	25.007
07/10/2021	5:45:00	25.007
07/10/2021	6:00:00	25.007
07/10/2021	6:15:00	25.007
07/10/2021	6:30:00	24.910
07/10/2021	6:45:00	24.910
07/10/2021	7:00:00	24.910
07/10/2021	7:15:00	24.910
07/10/2021	7:30:00	24.910
07/10/2021	7:45:00	24.910
07/10/2021	8:00:00	24.910
07/10/2021	8:15:00	24.910
07/10/2021	8:30:00	24.910
07/10/2021	8:45:00	24.910
07/10/2021	9:00:00	24.910
07/10/2021	9:15:00	24.910
07/10/2021	9:30:00	24.910
07/10/2021	9:45:00	24.910
07/10/2021	10:00:00	24.910
07/10/2021	10:15:00	24.910
07/10/2021	10:30:00	24.910
07/10/2021	10:45:00	24.910
07/10/2021	11:00:00	24.910
07/10/2021	11:15:00	24.910
07/10/2021	11:30:00	24.910
07/10/2021	11:45:00	24.910
07/10/2021	12:00:00	25.007
07/10/2021	12:15:00	24.910
07/10/2021	12:30:00	24.910
07/10/2021	12:45:00	24.910
07/10/2021	13:00:00	24.910
07/10/2021	13:15:00	24.910
07/10/2021	13:30:00	24.910
07/10/2021	13:45:00	24.910
07/10/2021	14:00:00	24.910
07/10/2021	14:15:00	24.910
07/10/2021	14:30:00	24.910
07/10/2021	14:45:00	24.910
07/10/2021	15:00:00	24.910
07/10/2021	15:15:00	24.910
07/10/2021	15:30:00	24.910
07/10/2021	15:45:00	24.910
07/10/2021	16:00:00	24.910
07/10/2021	16:15:00	24.910
07/10/2021	16:30:00	24.910
07/10/2021	16:45:00	24.813
07/10/2021	17:00:00	24.813
07/10/2021	17:15:00	24.813
07/10/2021	17:30:00	24.813
07/10/2021	17:45:00	24.813
07/10/2021	18:00:00	24.813
07/10/2021	18:15:00	24.813
07/10/2021	18:30:00	24.813
07/10/2021	18:45:00	24.813
07/10/2021	19:00:00	24.813
07/10/2021	19:15:00	24.813
07/10/2021	19:30:00	24.813
07/10/2021	19:45:00	24.813
07/10/2021	20:00:00	24.813
07/10/2021	20:15:00	24.813
07/10/2021	20:30:00	24.813
07/10/2021	20:45:00	24.716
07/10/2021	21:00:00	24.716
07/10/2021	21:15:00	24.716
07/10/2021	21:30:00	24.716
07/10/2021	21:45:00	24.716
07/10/2021	22:00:00	24.716
07/10/2021	22:15:00	24.716
07/10/2021	22:30:00	24.716
07/10/2021	22:45:00	24.716
07/10/2021	23:00:00	24.716
07/10/2021	23:15:00	24.716
07/10/2021	23:30:00	24.716
07/10/2021	23:45:00	24.716
08/10/2021	0:00:00	24.716
08/10/2021	0:15:00	24.716
08/10/2021	0:30:00	24.716
08/10/2021	0:45:00	24.716
08/10/2021	1:00:00	24.716
08/10/2021	1:15:00	24.716
08/10/2021	1:30:00	24.716
08/10/2021	1:45:00	24.716
08/10/2021	2:00:00	24.716
08/10/2021	2:15:00	24.716
08/10/2021	2:30:00	24.716
08/10/2021	2:45:00	24.716
08/10/2021	3:00:00	24.716
08/10/2021	3:15:00	24.716
08/10/2021	3:30:00	24.716
08/10/2021	3:45:00	24.716
08/10/2021	4:00:00	24.716
08/10/2021	4:15:00	24.716
08/10/2021	4:30:00	24.716
08/10/2021	4:45:00	24.716
08/10/2021	5:00:00	24.716
08/10/2021	5:15:00	24.716
08/10/2021	5:30:00	24.716
08/10/2021	5:45:00	24.620
08/10/2021	6:00:00	24.620
08/10/2021	6:15:00	24.620
08/10/2021	6:30:00	24.620
08/10/2021	6:45:00	24.620
08/10/2021	7:00:00	24.620
08/10/2021	7:15:00	24.620
08/10/2021	7:30:00	24.620
08/10/2021	7:45:00	24.620
08/10/2021	8:00:00	24.620
08/10/2021	8:15:00	24.620
08/10/2021	8:30:00	24.620
08/10/2021	8:45:00	24.620
08/10/2021	9:00:00	24.620
08/10/2021	9:15:00	24.620
08/10/2021	9:30:00	24.620
08/10/2021	9:45:00	24.620
08/10/2021	10:00:00	24.620
08/10/2021	10:15:00	24.620
08/10/2021	10:30:00	24.620
08/10/2021	10:45:00	24.620
08/10/2021	11:00:00	24.620
08/10/2021	11:15:00	24.620
08/10/2021	11:30:00	24.620
08/10/2021	11:45:00	24.620
08/10/2021	12:00:00	24.620
08/10/2021	12:15:00	24.620
08/10/2021	12:30:00	24.620
08/10/2021	12:45:00	24.620
08/10/2021	13:00:00	24.620
08/10/2021	13:15:00	24.620
08/10/2021	13:30:00	24.620
08/10/2021	13:45:00	24.620
08/10/2021	14:00:00	24.620
08/10/2021	14:15:00	24.620
08/10/2021	14:30:00	24.620
08/10/2021	14:45:00	24.620
08/10/2021	15:00:00	24.620
08/10/2021	15:15:00	24.620
08/10/2021	15:30:00	24.620
08/10/2021	15:45:00	24.620
08/10/2021	16:00:00	24.620
08/10/2021	16:15:00	24.620
08/10/2021	16:30:00	24.620
08/10/2021	16:45:00	24.620
08/10/2021	17:00:00	24.620
08/10/2021	17:15:00	24.620
08/10/2021	17:30:00	24.620
08/10/2021	17:45:00	24.620
08/10/2021	18:00:00	24.620
08/10/2021	18:15:00	24.620
08/10/2021	18:30:00	24.620
08/10/2021	18:45:00	24.620
08/10/2021	19:00:00	24.620
08/10/2021	19:15:00	24.620
08/10/2021	19:30:00	24.620
08/10/2021	19:45:00	24.620
08/10/2021	20:00:00	24.620
08/10/2021	20:15:00	24.620
08/10/2021	20:30:00	24.620
08/10/2021	20:45:00	24.620
08/10/2021	21:00:00	24.620
08/10/2021	21:15:00	24.620
08/10/2021	21:30:00	24.620
08/10/2021	21:45:00	24.620
08/10/2021	22:00:00	24.620
08/10/2021	22:15:00	24.620
08/10/2021	22:30:00	24.523
08/10/2021	22:45:00	24.523
08/10/2021	23:00:00	24.523
08/10/2021	23:15:00	24.523
08/10/2021	23:30:00	24.523
08/10/2021	23:45:00	24.523
09/10/2021	0:00:00	24.523
09/10/2021	0:15:00	24.523
09/10/2021	0:30:00	24.523
09/10/2021	0:45:00	24.523
09/10/2021	1:00:00	24.523
09/10/2021	1:15:00	24.523
09/10/2021	1:30:00	24.523
09/10/2021	1:45:00	24.523
09/10/2021	2:00:00	24.523
09/10/2021	2:15:00	24.523
09/10/2021	2:30:00	24.426
09/10/2021	2:45:00	24.426
09/10/2021	3:00:00	24.426
09/10/2021	3:15:00	24.426
09/10/2021	3:30:00	24.426
09/10/2021	3:45:00	24.426
09/10/2021	4:00:00	24.426
09/10/2021	4:15:00	24.426
09/10/2021	4:30:00	24.426
09/10/2021	4:45:00	24.426
09/10/2021	5:00:00	24.426
09/10/2021	5:15:00	24.523
09/10/2021	5:30:00	24.426
09/10/2021	5:45:00	24.426
09/10/2021	6:00:00	24.426
09/10/2021	6:15:00	24.426
09/10/2021	6:30:00	24.523
09/10/2021	6:45:00	24.426
09/10/2021	7:00:00	24.426
09/10/2021	7:15:00	24.426
09/10/2021	7:30:00	24.523
09/10/2021	7:45:00	24.523
09/10/2021	8:00:00	24.426
09/10/2021	8:15:00	24.426
09/10/2021	8:30:00	24.523
09/10/2021	8:45:00	24.523
09/10/2021	9:00:00	24.523
09/10/2021	9:15:00	24.523
09/10/2021	9:30:00	24.523
09/10/2021	9:45:00	24.523
09/10/2021	10:00:00	24.523
09/10/2021	10:15:00	24.523
09/10/2021	10:30:00	24.523
09/10/2021	10:45:00	24.523
09/10/2021	11:00:00	24.523
09/10/2021	11:15:00	24.523
09/10/2021	11:30:00	24.523
09/10/2021	11:45:00	24.523
09/10/2021	12:00:00	24.523
09/10/2021	12:15:00	24.523
09/10/2021	12:30:00	24.523
09/10/2021	12:45:00	24.523
09/10/2021	13:00:00	24.523
09/10/2021	13:15:00	24.523
09/10/2021	13:30:00	24.523
09/10/2021	13:45:00	24.523
09/10/2021	14:00:00	24.523
09/10/2021	14:15:00	24.523
09/10/2021	14:30:00	24.426
09/10/2021	14:45:00	24.426
09/10/2021	15:00:00	24.523
09/10/2021	15:15:00	24.523
09/10/2021	15:30:00	24.426
09/10/2021	15:45:00	24.523
09/10/2021	16:00:00	24.523
09/10/2021	16:15:00	24.523
09/10/2021	16:30:00	24.523
09/10/2021	16:45:00	24.523
09/10/2021	17:00:00	24.523
09/10/2021	17:15:00	24.426
09/10/2021	17:30:00	24.523
09/10/2021	17:45:00	24.523
09/10/2021	18:00:00	24.426
09/10/2021	18:15:00	24.523
09/10/2021	18:30:00	24.523
09/10/2021	18:45:00	24.523
09/10/2021	19:00:00	24.523
09/10/2021	19:15:00	24.523
09/10/2021	19:30:00	24.523
09/10/2021	19:45:00	24.523
09/10/2021	20:00:00	24.523
09/10/2021	20:15:00	24.426
09/10/2021	20:30:00	24.426
09/10/2021	20:45:00	24.426
09/10/2021	21:00:00	24.523
09/10/2021	21:15:00	24.523
09/10/2021	21:30:00	24.426
09/10/2021	21:45:00	24.426
09/10/2021	22:00:00	24.426
09/10/2021	22:15:00	24.426
09/10/2021	22:30:00	24.426
09/10/2021	22:45:00	24.426
09/10/2021	23:00:00	24.426
09/10/2021	23:15:00	24.426
09/10/2021	23:30:00	24.426
09/10/2021	23:45:00	24.426
10/10/2021	0:00:00	24.426
10/10/2021	0:15:00	24.426
10/10/2021	0:30:00	24.426
10/10/2021	0:45:00	24.426
10/10/2021	1:00:00	24.426
10/10/2021	1:15:00	24.426
10/10/2021	1:30:00	24.426
10/10/2021	1:45:00	24.426
10/10/2021	2:00:00	24.426
10/10/2021	2:15:00	24.330
10/10/2021	2:30:00	24.330
10/10/2021	2:45:00	24.330
10/10/2021	3:00:00	24.330
10/10/2021	3:15:00	24.330
10/10/2021	3:30:00	24.330
10/10/2021	3:45:00	24.426
10/10/2021	4:00:00	24.330
10/10/2021	4:15:00	24.330
10/10/2021	4:30:00	24.426
10/10/2021	4:45:00	24.330
10/10/2021	5:00:00	24.330
10/10/2021	5:15:00	24.426
10/10/2021	5:30:00	24.330
10/10/2021	5:45:00	24.330
10/10/2021	6:00:00	24.330
10/10/2021	6:15:00	24.330
10/10/2021	6:30:00	24.330
10/10/2021	6:45:00	24.330
10/10/2021	7:00:00	24.330
10/10/2021	7:15:00	24.330
10/10/2021	7:30:00	24.330
10/10/2021	7:45:00	24.330
10/10/2021	8:00:00	24.330
10/10/2021	8:15:00	24.330
10/10/2021	8:30:00	24.330
10/10/2021	8:45:00	24.330
10/10/2021	9:00:00	24.426
10/10/2021	9:15:00	24.426
10/10/2021	9:30:00	24.426
10/10/2021	9:45:00	24.426
10/10/2021	10:00:00	24.426
10/10/2021	10:15:00	24.426
10/10/2021	10:30:00	24.426
10/10/2021	10:45:00	24.426
10/10/2021	11:00:00	24.426
10/10/2021	11:15:00	24.426
10/10/2021	11:30:00	24.426
10/10/2021	11:45:00	24.426
10/10/2021	12:00:00	24.426
10/10/2021	12:15:00	24.426
10/10/2021	12:30:00	24.426
10/10/2021	12:45:00	24.426
10/10/2021	13:00:00	24.426
10/10/2021	13:15:00	24.426
10/10/2021	13:30:00	24.426
10/10/2021	13:45:00	24.330
10/10/2021	14:00:00	24.330
10/10/2021	14:15:00	24.330
10/10/2021	14:30:00	24.330
10/10/2021	14:45:00	24.330
10/10/2021	15:00:00	24.330
10/10/2021	15:15:00	24.330
10/10/2021	15:30:00	24.330
10/10/2021	15:45:00	24.330
10/10/2021	16:00:00	24.330
10/10/2021	16:15:00	24.330
10/10/2021	16:30:00	24.330
10/10/2021	16:45:00	24.330
10/10/2021	17:00:00	24.330
10/10/2021	17:15:00	24.330
10/10/2021	17:30:00	24.330
10/10/2021	17:45:00	24.330
10/10/2021	18:00:00	24.330
10/10/2021	18:15:00	24.330
10/10/2021	18:30:00	24.330
10/10/2021	18:45:00	24.330
10/10/2021	19:00:00	24.330
10/10/2021	19:15:00	24.330
10/10/2021	19:30:00	24.233
10/10/2021	19:45:00	24.233
10/10/2021	20:00:00	24.330
10/10/2021	20:15:00	24.233
10/10/2021	20:30:00	24.233
10/10/2021	20:45:00	24.233
10/10/2021	21:00:00	24.233
10/10/2021	21:15:00	24.233
10/10/2021	21:30:00	24.233
10/10/2021	21:45:00	24.233
10/10/2021	22:00:00	24.233
10/10/2021	22:15:00	24.233
10/10/2021	22:30:00	24.233
10/10/2021	22:45:00	24.233
10/10/2021	23:00:00	24.233
10/10/2021	23:15:00	24.233
10/10/2021	23:30:00	24.233
10/10/2021	23:45:00	24.233
11/10/2021	0:00:00	24.233
11/10/2021	0:15:00	24.233
11/10/2021	0:30:00	24.233
11/10/2021	0:45:00	24.233
11/10/2021	1:00:00	24.233
11/10/2021	1:15:00	24.233
11/10/2021	1:30:00	24.233
11/10/2021	1:45:00	24.233
11/10/2021	2:00:00	24.233
11/10/2021	2:15:00	24.233
11/10/2021	2:30:00	24.233
11/10/2021	2:45:00	24.233
11/10/2021	3:00:00	24.233
11/10/2021	3:15:00	24.136
11/10/2021	3:30:00	24.233
11/10/2021	3:45:00	24.136
11/10/2021	4:00:00	24.136
11/10/2021	4:15:00	24.136
11/10/2021	4:30:00	24.136
11/10/2021	4:45:00	24.136
11/10/2021	5:00:00	24.136
11/10/2021	5:15:00	24.136
11/10/2021	5:30:00	24.136
11/10/2021	5:45:00	24.136
11/10/2021	6:00:00	24.136
11/10/2021	6:15:00	24.136
11/10/2021	6:30:00	24.136
11/10/2021	6:45:00	24.136
11/10/2021	7:00:00	24.136
11/10/2021	7:15:00	24.136
11/10/2021	7:30:00	24.136
11/10/2021	7:45:00	24.136
11/10/2021	8:00:00	24.136
11/10/2021	8:15:00	24.136
11/10/2021	8:30:00	24.136
11/10/2021	8:45:00	24.136
11/10/2021	9:00:00	24.136
11/10/2021	9:15:00	24.136
11/10/2021	9:30:00	24.136
11/10/2021	9:45:00	24.136
11/10/2021	10:00:00	24.136
11/10/2021	10:15:00	24.136
11/10/2021	10:30:00	24.136
11/10/2021	10:45:00	24.136
11/10/2021	11:00:00	24.136
11/10/2021	11:15:00	24.136
11/10/2021	11:30:00	24.136
11/10/2021	11:45:00	24.136
11/10/2021	12:00:00	24.136
11/10/2021	12:15:00	24.136
11/10/2021	12:30:00	24.136
11/10/2021	12:45:00	24.136
11/10/2021	13:00:00	24.136
11/10/2021	13:15:00	24.136
11/10/2021	13:30:00	24.136
11/10/2021	13:45:00	24.136
11/10/2021	14:00:00	24.136
11/10/2021	14:15:00	24.136
11/10/2021	14:30:00	24.136
11/10/2021	14:45:00	24.039
11/10/2021	15:00:00	24.039
11/10/2021	15:15:00	24.136
11/10/2021	15:30:00	24.039
11/10/2021	15:45:00	24.039
11/10/2021	16:00:00	24.039
11/10/2021	16:15:00	24.039
11/10/2021	16:30:00	24.039
11/10/2021	16:45:00	24.039
11/10/2021	17:00:00	24.039
11/10/2021	17:15:00	24.039
11/10/2021	17:30:00	24.039
11/10/2021	17:45:00	24.039
11/10/2021	18:00:00	24.039
11/10/2021	18:15:00	24.039
11/10/2021	18:30:00	24.039
11/10/2021	18:45:00	24.039
11/10/2021	19:00:00	24.039
11/10/2021	19:15:00	24.039
11/10/2021	19:30:00	24.039
11/10/2021	19:45:00	24.039
11/10/2021	20:00:00	24.039
11/10/2021	20:15:00	24.039
11/10/2021	20:30:00	24.039
11/10/2021	20:45:00	23.942
11/10/2021	21:00:00	24.039
11/10/2021	21:15:00	23.942
11/10/2021	21:30:00	23.942
11/10/2021	21:45:00	23.942
11/10/2021	22:00:00	23.942
11/10/2021	22:15:00	23.942
11/10/2021	22:30:00	23.942
11/10/2021	22:45:00	23.942
11/10/2021	23:00:00	23.942
11/10/2021	23:15:00	23.942
11/10/2021	23:30:00	23.942
