"N.º"	"Fecha"	"Tiempo, GMT+01:00"	"Temp, °C (LGR S/N: 10933127, SEN S/N: 10933127, LBL: Aire15m_Febrero_2021)"	"Acoplador separado (LGR S/N: 10933127, SEN S/N: 10933127)"	"Acoplador adjunto (LGR S/N: 10933127, SEN S/N: 10933127)"	"Host conectado (LGR S/N: 10933127, SEN S/N: 10933127)"	"Parado (LGR S/N: 10933127, SEN S/N: 10933127)"	"Final de archivo (LGR S/N: 10933127, SEN S/N: 10933127)"
2099	03/05/21	00:00:00	16.415					
2100	03/05/21	01:00:00	16.415					
2101	03/05/21	02:00:00	16.439					
2102	03/05/21	03:00:00	16.487					
2103	03/05/21	04:00:00	16.511					
2104	03/05/21	05:00:00	16.511					
2105	03/05/21	06:00:00	16.487					
2106	03/05/21	07:00:00	16.487					
2107	03/05/21	08:00:00	16.225					
2108	03/05/21	09:00:00	16.320					
2109	03/05/21	10:00:00	16.415					
2110	03/05/21	11:00:00	16.439					
2111	03/05/21	12:00:00	16.415					
2112	03/05/21	13:00:00	16.320					
2113	03/05/21	14:00:00	16.534					
2114	03/05/21	15:00:00	16.320					
2115	03/05/21	16:00:00	16.773					
2116	03/05/21	17:00:00	16.820					
2117	03/05/21	18:00:00	16.844					
2118	03/05/21	19:00:00	16.796					
2119	03/05/21	20:00:00	16.749					
2120	03/05/21	21:00:00	16.701					
2121	03/05/21	22:00:00	16.677					
2122	03/05/21	23:00:00	16.654					
2123	04/05/21	00:00:00	16.630					
2124	04/05/21	01:00:00	16.296					
2125	04/05/21	02:00:00	16.415					
2126	04/05/21	03:00:00	16.487					
2127	04/05/21	04:00:00	16.511					
2128	04/05/21	05:00:00	16.392					
2129	04/05/21	06:00:00	16.439					
2130	04/05/21	07:00:00	16.534					
2131	04/05/21	08:00:00	16.606					
2132	04/05/21	09:00:00	16.630					
2133	04/05/21	10:00:00	16.654					
2134	04/05/21	11:00:00	16.654					
2135	04/05/21	12:00:00	16.606					
2136	04/05/21	13:00:00	16.725					
2137	04/05/21	14:00:00	16.773					
2138	04/05/21	15:00:00	16.701					
2139	04/05/21	16:00:00	16.892					
2140	04/05/21	17:00:00	16.796					
2141	04/05/21	18:00:00	16.963					
2142	04/05/21	19:00:00	16.987					
2143	04/05/21	20:00:00	16.749					
2144	04/05/21	21:00:00	16.582					
2145	04/05/21	22:00:00	16.630					
2146	04/05/21	23:00:00	16.630					
2147	05/05/21	00:00:00	16.725					
2148	05/05/21	01:00:00	16.677					
2149	05/05/21	02:00:00	16.630					
2150	05/05/21	03:00:00	16.511					
2151	05/05/21	04:00:00	16.463					
2152	05/05/21	05:00:00	16.320					
2153	05/05/21	06:00:00	16.439					
2154	05/05/21	07:00:00	16.487					
2155	05/05/21	08:00:00	16.749					
2156	05/05/21	09:00:00	16.820					
2157	05/05/21	10:00:00	16.725					
2158	05/05/21	11:00:00	16.915					
2159	05/05/21	12:00:00	17.011					
2160	05/05/21	13:00:00	17.058					
2161	05/05/21	14:00:00	16.534					
2162	05/05/21	15:00:00	17.201					
2163	05/05/21	16:00:00	17.938					
2164	05/05/21	17:00:00	17.153					
2165	05/05/21	18:00:00	17.320					
2166	05/05/21	19:00:00	16.963					
2167	05/05/21	20:00:00	17.130					
2168	05/05/21	21:00:00	17.082					
2169	05/05/21	22:00:00	17.011					
2170	05/05/21	23:00:00	17.082					
2171	06/05/21	00:00:00	17.011					
2172	06/05/21	01:00:00	16.534					
2173	06/05/21	02:00:00	16.106					
2174	06/05/21	03:00:00	16.749					
2175	06/05/21	04:00:00	16.963					
2176	06/05/21	05:00:00	16.987					
2177	06/05/21	06:00:00	16.939					
2178	06/05/21	07:00:00	16.963					
2179	06/05/21	08:00:00	16.963					
2180	06/05/21	09:00:00	16.963					
2181	06/05/21	10:00:00	16.987					
2182	06/05/21	11:00:00	16.963					
2183	06/05/21	12:00:00	16.987					
2184	06/05/21	13:00:00	16.963					
2185	06/05/21	14:00:00	17.034					
2186	06/05/21	15:00:00	16.892					
2187	06/05/21	16:00:00	16.415					
2188	06/05/21	17:00:00	16.892					
2189	06/05/21	18:00:00	17.724					
2190	06/05/21	19:00:00	17.915					
2191	06/05/21	20:00:00	17.344					
2192	06/05/21	21:00:00	17.724					
2193	06/05/21	22:00:00	17.058					
2194	06/05/21	23:00:00	16.820					
2195	07/05/21	00:00:00	16.415					
2196	07/05/21	01:00:00	16.344					
2197	07/05/21	02:00:00	16.153					
2198	07/05/21	03:00:00	16.010					
2199	07/05/21	04:00:00	15.939					
2200	07/05/21	05:00:00	15.939					
2201	07/05/21	06:00:00	16.677					
2202	07/05/21	07:00:00	16.463					
2203	07/05/21	08:00:00	16.058					
2204	07/05/21	09:00:00	16.463					
2205	07/05/21	10:00:00	16.868					
2206	07/05/21	11:00:00	17.058					
2207	07/05/21	12:00:00	17.034					
2208	07/05/21	13:00:00	17.082					
2209	07/05/21	14:00:00	17.058					
2210	07/05/21	15:00:00	17.011					
2211	07/05/21	16:00:00	16.987					
2212	07/05/21	17:00:00	17.011					
2213	07/05/21	18:00:00	17.011					
2214	07/05/21	19:00:00	17.439					
2215	07/05/21	20:00:00	16.630					
2216	07/05/21	21:00:00	16.654					
2217	07/05/21	22:00:00	16.511					
2218	07/05/21	23:00:00	17.058					
2219	08/05/21	00:00:00	17.011					
2220	08/05/21	01:00:00	16.892					
2221	08/05/21	02:00:00	16.963					
2222	08/05/21	03:00:00	16.868					
2223	08/05/21	04:00:00	16.820					
2224	08/05/21	05:00:00	17.058					
2225	08/05/21	06:00:00	17.011					
2226	08/05/21	07:00:00	16.725					
2227	08/05/21	08:00:00	17.153					
2228	08/05/21	09:00:00	17.296					
2229	08/05/21	10:00:00	17.439					
2230	08/05/21	11:00:00	17.082					
2231	08/05/21	12:00:00	17.486					
2232	08/05/21	13:00:00	17.463					
2233	08/05/21	14:00:00	17.249					
2234	08/05/21	15:00:00	17.344					
2235	08/05/21	16:00:00	16.963					
2236	08/05/21	17:00:00	17.034					
2237	08/05/21	18:00:00	16.915					
2238	08/05/21	19:00:00	16.677					
2239	08/05/21	20:00:00	16.987					
2240	08/05/21	21:00:00	16.963					
2241	08/05/21	22:00:00	17.701					
2242	08/05/21	23:00:00	17.843					
2243	09/05/21	00:00:00	17.915					
2244	09/05/21	01:00:00	17.915					
2245	09/05/21	02:00:00	17.653					
2246	09/05/21	03:00:00	17.938					
2247	09/05/21	04:00:00	17.748					
2248	09/05/21	05:00:00	17.724					
2249	09/05/21	06:00:00	17.439					
2250	09/05/21	07:00:00	17.320					
2251	09/05/21	08:00:00	17.486					
2252	09/05/21	09:00:00	17.368					
2253	09/05/21	10:00:00	17.510					
2254	09/05/21	11:00:00	17.629					
2255	09/05/21	12:00:00	17.772					
2256	09/05/21	13:00:00	17.724					
2257	09/05/21	14:00:00	17.772					
2258	09/05/21	15:00:00	17.867					
2259	09/05/21	16:00:00	17.724					
2260	09/05/21	17:00:00	17.748					
2261	09/05/21	18:00:00	17.629					
2262	09/05/21	19:00:00	17.534					
2263	09/05/21	20:00:00	17.463					
2264	09/05/21	21:00:00	17.082					
2265	09/05/21	22:00:00	16.010					
2266	09/05/21	23:00:00	15.724					
2267	10/05/21	00:00:00	16.701					
2268	10/05/21	01:00:00	16.630					
2269	10/05/21	02:00:00	16.511					
2270	10/05/21	03:00:00	16.701					
2271	10/05/21	04:00:00	17.582					
2272	10/05/21	05:00:00	17.486					
2273	10/05/21	06:00:00	17.011					
2274	10/05/21	07:00:00	16.868					
2275	10/05/21	08:00:00	16.725					
2276	10/05/21	09:00:00	16.939					
2277	10/05/21	10:00:00	16.701					
2278	10/05/21	11:00:00	16.796					
2279	10/05/21	12:00:00	17.463					
2280	10/05/21	13:00:00	16.606					
2281	10/05/21	14:00:00	16.415					
2282	10/05/21	15:00:00	16.272					
2283	10/05/21	16:00:00	16.129					
2284	10/05/21	17:00:00	16.106					
2285	10/05/21	18:00:00	15.963					
2286	10/05/21	19:00:00	15.819					
2287	10/05/21	20:00:00	15.772					
2288	10/05/21	21:00:00	15.748					
2289	10/05/21	22:00:00	15.915					
2290	10/05/21	23:00:00	16.106					
2291	11/05/21	00:00:00	16.296					
2292	11/05/21	01:00:00	17.082					
2293	11/05/21	02:00:00	17.082					
2294	11/05/21	03:00:00	17.201					
2295	11/05/21	04:00:00	17.106					
2296	11/05/21	05:00:00	16.796					
2297	11/05/21	06:00:00	16.749					
2298	11/05/21	07:00:00	16.344					
2299	11/05/21	08:00:00	16.820					
2300	11/05/21	09:00:00	16.463					
2301	11/05/21	10:00:00	16.511					
2302	11/05/21	11:00:00	16.630					
2303	11/05/21	12:00:00	16.654					
2304	11/05/21	13:00:00	16.058					
2305	11/05/21	14:00:00	15.939					
2306	11/05/21	15:00:00	16.249					
2307	11/05/21	16:00:00	16.415					
2308	11/05/21	17:00:00	16.654					
2309	11/05/21	18:00:00	16.701					
2310	11/05/21	19:00:00	16.725					
2311	11/05/21	20:00:00	16.082					
2312	11/05/21	21:00:00	16.582					
2313	11/05/21	22:00:00	16.606					
2314	11/05/21	23:00:00	17.058					
2315	12/05/21	00:00:00	17.296					
2316	12/05/21	01:00:00	17.486					
2317	12/05/21	02:00:00	17.748					
2318	12/05/21	03:00:00	17.177					
2319	12/05/21	04:00:00	17.106					
2320	12/05/21	05:00:00	17.605					
2321	12/05/21	06:00:00	17.915					
2322	12/05/21	07:00:00	17.891					
2323	12/05/21	08:00:00	17.962					
2324	12/05/21	09:00:00	18.105					
2325	12/05/21	10:00:00	18.319					
2326	12/05/21	11:00:00	18.010					
2327	12/05/21	12:00:00	17.962					
2328	12/05/21	13:00:00	17.843					
2329	12/05/21	14:00:00	17.843					
2330	12/05/21	15:00:00	18.081					
2331	12/05/21	16:00:00	18.129					
2332	12/05/21	17:00:00	18.129					
2333	12/05/21	18:00:00	18.033					
2334	12/05/21	19:00:00	17.058					
2335	12/05/21	20:00:00	16.773					
2336	12/05/21	21:00:00	16.654					
2337	12/05/21	22:00:00	16.939					
2338	12/05/21	23:00:00	17.582					
2339	13/05/21	00:00:00	17.201					
2340	13/05/21	01:00:00	17.058					
2341	13/05/21	02:00:00	16.987					
2342	13/05/21	03:00:00	16.939					
2343	13/05/21	04:00:00	17.296					
2344	13/05/21	05:00:00	17.368					
2345	13/05/21	06:00:00	17.391					
2346	13/05/21	07:00:00	17.130					
2347	13/05/21	08:00:00	17.344					
2348	13/05/21	09:00:00	17.344					
2349	13/05/21	10:00:00	17.391					
2350	13/05/21	11:00:00	17.724					
2351	13/05/21	12:00:00	18.010					
2352	13/05/21	13:00:00	18.176					
2353	13/05/21	14:00:00	18.319					
2354	13/05/21	15:00:00	18.557					
2355	13/05/21	16:00:00	18.509					
2356	13/05/21	17:00:00	18.509					
2357	13/05/21	18:00:00	18.485					
2358	13/05/21	19:00:00	18.414					
2359	13/05/21	20:00:00	18.390					
2360	13/05/21	21:00:00	18.414					
2361	13/05/21	22:00:00	18.271					
2362	13/05/21	23:00:00	17.843					
2363	14/05/21	00:00:00	18.057					
2364	14/05/21	01:00:00	18.105					
2365	14/05/21	02:00:00	18.129					
2366	14/05/21	03:00:00	18.152					
2367	14/05/21	04:00:00	18.129					
2368	14/05/21	05:00:00	18.057					
2369	14/05/21	06:00:00	17.748					
2370	14/05/21	07:00:00	17.439					
2371	14/05/21	08:00:00	17.629					
2372	14/05/21	09:00:00	17.677					
2373	14/05/21	10:00:00	17.867					
2374	14/05/21	11:00:00	17.772					
2375	14/05/21	12:00:00	17.724					
2376	14/05/21	13:00:00	17.915					
2377	14/05/21	14:00:00	18.010					
2378	14/05/21	15:00:00	18.010					
2379	14/05/21	16:00:00	18.081					
2380	14/05/21	17:00:00	17.867					
2381	14/05/21	18:00:00	17.344					
2382	14/05/21	19:00:00	17.867					
2383	14/05/21	20:00:00	17.962					
2384	14/05/21	21:00:00	18.010					
2385	14/05/21	22:00:00	18.010					
2386	14/05/21	23:00:00	18.010					
2387	15/05/21	00:00:00	17.986					
2388	15/05/21	01:00:00	17.986					
2389	15/05/21	02:00:00	17.962					
2390	15/05/21	03:00:00	17.962					
2391	15/05/21	04:00:00	17.962					
2392	15/05/21	05:00:00	17.011					
2393	15/05/21	06:00:00	16.630					
2394	15/05/21	07:00:00	17.534					
2395	15/05/21	08:00:00	17.272					
2396	15/05/21	09:00:00	16.511					
2397	15/05/21	10:00:00	17.653					
2398	15/05/21	11:00:00	17.843					
2399	15/05/21	12:00:00	17.867					
2400	15/05/21	13:00:00	17.891					
2401	15/05/21	14:00:00	17.843					
2402	15/05/21	15:00:00	17.962					
2403	15/05/21	16:00:00	18.081					
2404	15/05/21	17:00:00	17.915					
2405	15/05/21	18:00:00	17.891					
2406	15/05/21	19:00:00	17.677					
2407	15/05/21	20:00:00	17.701					
2408	15/05/21	21:00:00	17.653					
2409	15/05/21	22:00:00	17.605					
2410	15/05/21	23:00:00	17.011					
2411	16/05/21	00:00:00	17.415					
2412	16/05/21	01:00:00	16.939					
2413	16/05/21	02:00:00	16.677					
2414	16/05/21	03:00:00	17.463					
2415	16/05/21	04:00:00	17.439					
2416	16/05/21	05:00:00	17.368					
2417	16/05/21	06:00:00	17.320					
2418	16/05/21	07:00:00	16.915					
2419	16/05/21	08:00:00	16.320					
2420	16/05/21	09:00:00	16.058					
2421	16/05/21	10:00:00	16.987					
2422	16/05/21	11:00:00	16.463					
2423	16/05/21	12:00:00	16.344					
2424	16/05/21	13:00:00	16.915					
2425	16/05/21	14:00:00	16.892					
2426	16/05/21	15:00:00	17.058					
2427	16/05/21	16:00:00	17.772					
2428	16/05/21	17:00:00	17.843					
2429	16/05/21	18:00:00	17.130					
2430	16/05/21	19:00:00	17.153					
2431	16/05/21	20:00:00	16.844					
2432	16/05/21	21:00:00	16.796					
2433	16/05/21	22:00:00	17.748					
2434	16/05/21	23:00:00	17.938					
2435	17/05/21	00:00:00	17.843					
2436	17/05/21	01:00:00	17.296					
2437	17/05/21	02:00:00	17.082					
2438	17/05/21	03:00:00	16.582					
2439	17/05/21	04:00:00	16.272					
2440	17/05/21	05:00:00	15.819					
2441	17/05/21	06:00:00	16.677					
2442	17/05/21	07:00:00	17.272					
2443	17/05/21	08:00:00	17.368					
2444	17/05/21	09:00:00	17.391					
2445	17/05/21	10:00:00	17.225					
2446	17/05/21	11:00:00	17.296					
2447	17/05/21	12:00:00	17.439					
2448	17/05/21	13:00:00	17.558					
2449	17/05/21	14:00:00	17.677					
2450	17/05/21	15:00:00	17.891					
2451	17/05/21	16:00:00	17.891					
2452	17/05/21	17:00:00	17.915					
2453	17/05/21	18:00:00	17.986					
2454	17/05/21	19:00:00	17.986					
2455	17/05/21	20:00:00	17.843					
2456	17/05/21	21:00:00	17.796					
2457	17/05/21	22:00:00	17.796					
2458	17/05/21	23:00:00	17.796					
2459	18/05/21	00:00:00	17.796					
2460	18/05/21	01:00:00	17.819					
2461	18/05/21	02:00:00	17.843					
2462	18/05/21	03:00:00	17.867					
2463	18/05/21	04:00:00	17.843					
2464	18/05/21	05:00:00	17.843					
2465	18/05/21	06:00:00	17.819					
2466	18/05/21	07:00:00	17.819					
2467	18/05/21	08:00:00	17.819					
2468	18/05/21	09:00:00	17.915					
2469	18/05/21	10:00:00	18.033					
2470	18/05/21	11:00:00	17.629					
2471	18/05/21	12:00:00	18.057					
2472	18/05/21	13:00:00	17.962					
2473	18/05/21	14:00:00	17.986					
2474	18/05/21	15:00:00	18.319					
2475	18/05/21	16:00:00	18.105					
2476	18/05/21	17:00:00	17.819					
2477	18/05/21	18:00:00	17.986					
2478	18/05/21	19:00:00	18.224					
2479	18/05/21	20:00:00	18.176					
2480	18/05/21	21:00:00	18.224					
2481	18/05/21	22:00:00	18.200					
2482	18/05/21	23:00:00	18.152					
2483	19/05/21	00:00:00	17.582					
2484	19/05/21	01:00:00	16.939					
2485	19/05/21	02:00:00	16.915					
2486	19/05/21	03:00:00	17.225					
2487	19/05/21	04:00:00	17.605					
2488	19/05/21	05:00:00	17.558					
2489	19/05/21	06:00:00	17.153					
2490	19/05/21	07:00:00	17.415					
2491	19/05/21	08:00:00	17.486					
2492	19/05/21	09:00:00	17.558					
2493	19/05/21	10:00:00	17.534					
2494	19/05/21	11:00:00	17.415					
2495	19/05/21	12:00:00	17.510					
2496	19/05/21	13:00:00	17.558					
2497	19/05/21	14:00:00	17.629					
2498	19/05/21	15:00:00	17.819					
2499	19/05/21	16:00:00	17.796					
2500	19/05/21	17:00:00	17.938					
2501	19/05/21	18:00:00	17.938					
2502	19/05/21	19:00:00	17.962					
2503	19/05/21	20:00:00	17.772					
2504	19/05/21	21:00:00	17.843					
2505	19/05/21	22:00:00	17.843					
2506	19/05/21	23:00:00	17.843					
2507	20/05/21	00:00:00	17.915					
2508	20/05/21	01:00:00	17.701					
2509	20/05/21	02:00:00	17.796					
2510	20/05/21	03:00:00	17.819					
2511	20/05/21	04:00:00	17.796					
2512	20/05/21	05:00:00	17.938					
2513	20/05/21	06:00:00	17.986					
2514	20/05/21	07:00:00	17.962					
2515	20/05/21	08:00:00	17.962					
2516	20/05/21	09:00:00	17.962					
2517	20/05/21	10:00:00	17.986					
2518	20/05/21	11:00:00	18.010					
2519	20/05/21	12:00:00	18.010					
2520	20/05/21	13:00:00	17.986					
2521	20/05/21	14:00:00	18.033					
2522	20/05/21	15:00:00	18.105					
2523	20/05/21	16:00:00	18.152					
2524	20/05/21	17:00:00	18.081					
2525	20/05/21	18:00:00	18.105					
2526	20/05/21	19:00:00	18.390					
2527	20/05/21	20:00:00	18.271					
2528	20/05/21	21:00:00	18.224					
2529	20/05/21	22:00:00	18.224					
2530	20/05/21	23:00:00	18.200					
2531	21/05/21	00:00:00	18.200					
2532	21/05/21	01:00:00	17.058					
2533	21/05/21	02:00:00	17.748					
2534	21/05/21	03:00:00	17.867					
2535	21/05/21	04:00:00	18.057					
2536	21/05/21	05:00:00	17.915					
2537	21/05/21	06:00:00	18.247					
2538	21/05/21	07:00:00	18.247					
2539	21/05/21	08:00:00	18.152					
2540	21/05/21	09:00:00	18.129					
2541	21/05/21	10:00:00	18.319					
2542	21/05/21	11:00:00	18.176					
2543	21/05/21	12:00:00	18.366					
2544	21/05/21	13:00:00	18.366					
2545	21/05/21	14:00:00	17.772					
2546	21/05/21	15:00:00	18.200					
2547	21/05/21	16:00:00	18.319					
2548	21/05/21	17:00:00	18.271					
2549	21/05/21	18:00:00	18.295					
2550	21/05/21	19:00:00	18.271					
2551	21/05/21	20:00:00	18.081					
2552	21/05/21	21:00:00	18.129					
2553	21/05/21	22:00:00	18.105					
2554	21/05/21	23:00:00	18.129					
2555	22/05/21	00:00:00	18.200					
2556	22/05/21	01:00:00	18.224					
2557	22/05/21	02:00:00	18.271					
2558	22/05/21	03:00:00	18.271					
2559	22/05/21	04:00:00	18.295					
2560	22/05/21	05:00:00	18.271					
2561	22/05/21	06:00:00	18.200					
2562	22/05/21	07:00:00	18.129					
2563	22/05/21	08:00:00	17.867					
2564	22/05/21	09:00:00	17.653					
2565	22/05/21	10:00:00	17.938					
2566	22/05/21	11:00:00	18.105					
2567	22/05/21	12:00:00	17.938					
2568	22/05/21	13:00:00	17.962					
2569	22/05/21	14:00:00	18.271					
2570	22/05/21	15:00:00	18.414					
2571	22/05/21	16:00:00	18.723					
2572	22/05/21	17:00:00	18.771					
2573	22/05/21	18:00:00	18.747					
2574	22/05/21	19:00:00	18.723					
2575	22/05/21	20:00:00	18.747					
2576	22/05/21	21:00:00	18.794					
2577	22/05/21	22:00:00	18.794					
2578	22/05/21	23:00:00	18.771					
2579	23/05/21	00:00:00	18.675					
2580	23/05/21	01:00:00	18.580					
2581	23/05/21	02:00:00	18.057					
2582	23/05/21	03:00:00	17.439					
2583	23/05/21	04:00:00	18.057					
2584	23/05/21	05:00:00	18.152					
2585	23/05/21	06:00:00	18.247					
2586	23/05/21	07:00:00	18.271					
2587	23/05/21	08:00:00	18.224					
2588	23/05/21	09:00:00	18.224					
2589	23/05/21	10:00:00	18.105					
2590	23/05/21	11:00:00	18.176					
2591	23/05/21	12:00:00	18.271					
2592	23/05/21	13:00:00	18.271					
2593	23/05/21	14:00:00	18.200					
2594	23/05/21	15:00:00	18.295					
2595	23/05/21	16:00:00	18.366					
2596	23/05/21	17:00:00	18.366					
2597	23/05/21	18:00:00	18.366					
2598	23/05/21	19:00:00	18.366					
2599	23/05/21	20:00:00	18.343					
2600	23/05/21	21:00:00	18.366					
2601	23/05/21	22:00:00	18.366					
2602	23/05/21	23:00:00	18.390					
2603	24/05/21	00:00:00	18.390					
2604	24/05/21	01:00:00	18.390					
2605	24/05/21	02:00:00	18.343					
2606	24/05/21	03:00:00	18.343					
2607	24/05/21	04:00:00	18.343					
2608	24/05/21	05:00:00	18.343					
2609	24/05/21	06:00:00	18.343					
2610	24/05/21	07:00:00	18.343					
2611	24/05/21	08:00:00	18.343					
2612	24/05/21	09:00:00	18.343					
2613	24/05/21	10:00:00	18.366					
2614	24/05/21	11:00:00	18.390					
2615	24/05/21	12:00:00	18.390					
2616	24/05/21	13:00:00	18.485					
2617	24/05/21	14:00:00	18.485					
2618	24/05/21	15:00:00	18.509					
2619	24/05/21	16:00:00	18.509					
2620	24/05/21	17:00:00	18.509					
2621	24/05/21	18:00:00	18.438					
2622	24/05/21	19:00:00	18.438					
2623	24/05/21	20:00:00	18.438					
2624	24/05/21	21:00:00	18.461					
2625	24/05/21	22:00:00	18.438					
2626	24/05/21	23:00:00	18.414					
2627	25/05/21	00:00:00	18.414					
2628	25/05/21	01:00:00	18.414					
2629	25/05/21	02:00:00	18.414					
2630	25/05/21	03:00:00	18.247					
2631	25/05/21	04:00:00	18.319					
2632	25/05/21	05:00:00	18.390					
2633	25/05/21	06:00:00	18.390					
2634	25/05/21	07:00:00	18.390					
2635	25/05/21	08:00:00	18.390					
2636	25/05/21	09:00:00	18.390					
2637	25/05/21	10:00:00	18.390					
2638	25/05/21	11:00:00	18.390					
2639	25/05/21	12:00:00	18.438					
2640	25/05/21	13:00:00	18.485					
2641	25/05/21	14:00:00	18.485					
2642	25/05/21	15:00:00	18.461					
2643	25/05/21	16:00:00	18.485					
2644	25/05/21	17:00:00	18.557					
2645	25/05/21	18:00:00	18.533					
2646	25/05/21	19:00:00	18.509					
2647	25/05/21	20:00:00	18.509					
2648	25/05/21	21:00:00	18.533					
2649	25/05/21	22:00:00	18.509					
2650	25/05/21	23:00:00	18.509					
2651	26/05/21	00:00:00	18.509					
2652	26/05/21	01:00:00	18.485					
2653	26/05/21	02:00:00	18.485					
2654	26/05/21	03:00:00	18.485					
2655	26/05/21	04:00:00	18.485					
2656	26/05/21	05:00:00	18.461					
2657	26/05/21	06:00:00	18.010					
2658	26/05/21	07:00:00	18.366					
2659	26/05/21	08:00:00	18.414					
2660	26/05/21	09:00:00	18.414					
2661	26/05/21	10:00:00	18.438					
2662	26/05/21	11:00:00	18.485					
2663	26/05/21	12:00:00	18.557					
2664	26/05/21	13:00:00	18.580					
2665	26/05/21	14:00:00	18.628					
2666	26/05/21	15:00:00	18.699					
2667	26/05/21	16:00:00	18.652					
2668	26/05/21	17:00:00	18.723					
2669	26/05/21	18:00:00	18.771					
2670	26/05/21	19:00:00	18.747					
2671	26/05/21	20:00:00	18.771					
2672	26/05/21	21:00:00	18.771					
2673	26/05/21	22:00:00	18.771					
2674	26/05/21	23:00:00	18.747					
2675	27/05/21	00:00:00	18.771					
2676	27/05/21	01:00:00	18.699					
2677	27/05/21	02:00:00	18.533					
2678	27/05/21	03:00:00	17.843					
2679	27/05/21	04:00:00	18.461					
2680	27/05/21	05:00:00	18.081					
2681	27/05/21	06:00:00	17.677					
2682	27/05/21	07:00:00	16.868					
2683	27/05/21	08:00:00	16.820					
2684	27/05/21	09:00:00	18.461					
2685	27/05/21	10:00:00	18.509					
2686	27/05/21	11:00:00	18.343					
2687	27/05/21	12:00:00	18.866					
2688	27/05/21	13:00:00	19.103					
2689	27/05/21	14:00:00	19.151					
2690	27/05/21	15:00:00	18.628					
2691	27/05/21	16:00:00	19.318					
2692	27/05/21	17:00:00	18.866					
2693	27/05/21	18:00:00	18.081					
2694	27/05/21	19:00:00	18.319					
2695	27/05/21	20:00:00	17.272					
2696	27/05/21	21:00:00	18.247					
2697	27/05/21	22:00:00	18.866					
2698	27/05/21	23:00:00	19.056					
2699	28/05/21	00:00:00	18.723					
2700	28/05/21	01:00:00	18.747					
2701	28/05/21	02:00:00	18.818					
2702	28/05/21	03:00:00	18.723					
2703	28/05/21	04:00:00	18.771					
2704	28/05/21	05:00:00	18.699					
2705	28/05/21	06:00:00	18.461					
2706	28/05/21	07:00:00	18.771					
2707	28/05/21	08:00:00	18.771					
2708	28/05/21	09:00:00	18.747					
2709	28/05/21	10:00:00	18.628					
2710	28/05/21	11:00:00	18.652					
2711	28/05/21	12:00:00	18.628					
2712	28/05/21	13:00:00	18.699					
2713	28/05/21	14:00:00	18.747					
2714	28/05/21	15:00:00	18.723					
2715	28/05/21	16:00:00	18.937					
2716	28/05/21	17:00:00	18.580					
2717	28/05/21	18:00:00	18.271					
2718	28/05/21	19:00:00	17.819					
2719	28/05/21	20:00:00	17.582					
2720	28/05/21	21:00:00	18.485					
2721	28/05/21	22:00:00	18.580					
2722	28/05/21	23:00:00	18.652					
2723	29/05/21	00:00:00	18.699					
2724	29/05/21	01:00:00	18.200					
2725	29/05/21	02:00:00	18.699					
2726	29/05/21	03:00:00	18.247					
2727	29/05/21	04:00:00	18.866					
2728	29/05/21	05:00:00	18.652					
2729	29/05/21	06:00:00	18.652					
2730	29/05/21	07:00:00	18.818					
2731	29/05/21	08:00:00	17.534					
2732	29/05/21	09:00:00	18.485					
2733	29/05/21	10:00:00	18.794					
2734	29/05/21	11:00:00	18.771					
2735	29/05/21	12:00:00	18.699					
2736	29/05/21	13:00:00	18.771					
2737	29/05/21	14:00:00	18.794					
2738	29/05/21	15:00:00	18.842					
2739	29/05/21	16:00:00	18.866					
2740	29/05/21	17:00:00	18.818					
2741	29/05/21	18:00:00	18.747					
2742	29/05/21	19:00:00	18.818					
2743	29/05/21	20:00:00	18.889					
2744	29/05/21	21:00:00	18.913					
2745	29/05/21	22:00:00	18.961					
2746	29/05/21	23:00:00	19.008					
2747	30/05/21	00:00:00	18.961					
2748	30/05/21	01:00:00	18.866					
2749	30/05/21	02:00:00	18.771					
2750	30/05/21	03:00:00	18.937					
2751	30/05/21	04:00:00	18.889					
2752	30/05/21	05:00:00	18.010					
2753	30/05/21	06:00:00	18.295					
2754	30/05/21	07:00:00	18.913					
2755	30/05/21	08:00:00	18.961					
2756	30/05/21	09:00:00	18.913					
2757	30/05/21	10:00:00	18.937					
2758	30/05/21	11:00:00	19.008					
2759	30/05/21	12:00:00	18.889					
2760	30/05/21	13:00:00	18.913					
2761	30/05/21	14:00:00	19.318					
2762	30/05/21	15:00:00	19.199					
2763	30/05/21	16:00:00	18.818					
2764	30/05/21	17:00:00	19.008					
2765	30/05/21	18:00:00	19.151					
2766	30/05/21	19:00:00	19.151					
2767	30/05/21	20:00:00	19.199					
2768	30/05/21	21:00:00	18.771					
2769	30/05/21	22:00:00	18.985					
2770	30/05/21	23:00:00	19.056					
2771	31/05/21	00:00:00	19.056					
2772	31/05/21	01:00:00	18.889					
2773	31/05/21	02:00:00	19.365					
2774	31/05/21	03:00:00	18.818					
2775	31/05/21	04:00:00	18.628					
2776	31/05/21	05:00:00	18.699					
2777	31/05/21	06:00:00	19.080					
2778	31/05/21	07:00:00	19.032					
2779	31/05/21	08:00:00	19.080					
2780	31/05/21	09:00:00	19.151					
2781	31/05/21	10:00:00	18.961					
2782	31/05/21	11:00:00	19.175					
2783	31/05/21	12:00:00	19.270					
2784	31/05/21	13:00:00	19.341					
2785	31/05/21	14:00:00	22.130					
