"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20364086, SEN S/N: 20364086, LBL: Aire_25m)"	"Acoplador separado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Acoplador adjunto (LGR S/N: 20364086, SEN S/N: 20364086)"	"Host conectado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Parado (LGR S/N: 20364086, SEN S/N: 20364086)"	"Final de archivo (LGR S/N: 20364086, SEN S/N: 20364086)"
2100	12/08/22	21:00:00	22.537					
2101	12/08/22	22:00:00	23.352					
2102	12/08/22	23:00:00	24.122					
2103	13/08/22	00:00:00	24.412					
2104	13/08/22	01:00:00	24.026					
2105	13/08/22	02:00:00	22.585					
2106	13/08/22	03:00:00	21.700					
2107	13/08/22	04:00:00	21.390					
2108	13/08/22	05:00:00	21.246					
2109	13/08/22	06:00:00	21.390					
2110	13/08/22	07:00:00	21.819					
2111	13/08/22	08:00:00	21.700					
2112	13/08/22	09:00:00	21.772					
2113	13/08/22	10:00:00	22.513					
2114	13/08/22	11:00:00	22.633					
2115	13/08/22	12:00:00	22.681					
2116	13/08/22	13:00:00	22.848					
2117	13/08/22	14:00:00	23.016					
2118	13/08/22	15:00:00	23.160					
2119	13/08/22	16:00:00	22.561					
2120	13/08/22	17:00:00	22.441					
2121	13/08/22	18:00:00	23.400					
2122	13/08/22	19:00:00	22.705					
2123	13/08/22	20:00:00	22.345					
2124	13/08/22	21:00:00	22.489					
2125	13/08/22	22:00:00	24.291					
2126	13/08/22	23:00:00	23.954					
2127	14/08/22	00:00:00	23.833					
2128	14/08/22	01:00:00	23.472					
2129	14/08/22	02:00:00	23.521					
2130	14/08/22	03:00:00	23.328					
2131	14/08/22	04:00:00	23.280					
2132	14/08/22	05:00:00	23.112					
2133	14/08/22	06:00:00	22.944					
2134	14/08/22	07:00:00	22.968					
2135	14/08/22	08:00:00	24.363					
2136	14/08/22	09:00:00	27.702					
2137	14/08/22	10:00:00	27.161					
2138	14/08/22	11:00:00	26.451					
2139	14/08/22	12:00:00	26.573					
2140	14/08/22	13:00:00	26.646					
2141	14/08/22	14:00:00	26.622					
2142	14/08/22	15:00:00	26.109					
2143	14/08/22	16:00:00	26.109					
2144	14/08/22	17:00:00	25.695					
2145	14/08/22	18:00:00	24.726					
2146	14/08/22	19:00:00	24.629					
2147	14/08/22	20:00:00	24.557					
2148	14/08/22	21:00:00	23.833					
2149	14/08/22	22:00:00	26.426					
2150	14/08/22	23:00:00	26.524					
2151	15/08/22	00:00:00	26.695					
2152	15/08/22	01:00:00	24.677					
2153	15/08/22	02:00:00	25.404					
2154	15/08/22	03:00:00	24.195					
2155	15/08/22	04:00:00	24.122					
2156	15/08/22	05:00:00	23.737					
2157	15/08/22	06:00:00	23.424					
2158	15/08/22	07:00:00	22.537					
2159	15/08/22	08:00:00	22.130					
2160	15/08/22	09:00:00	22.824					
2161	15/08/22	10:00:00	24.968					
2162	15/08/22	11:00:00	26.158					
2163	15/08/22	12:00:00	26.329					
2164	15/08/22	13:00:00	23.905					
2165	15/08/22	14:00:00	22.968					
2166	15/08/22	15:00:00	22.824					
2167	15/08/22	16:00:00	22.058					
2168	15/08/22	17:00:00	22.417					
2169	15/08/22	18:00:00	23.088					
2170	15/08/22	19:00:00	22.968					
2171	15/08/22	20:00:00	23.040					
2172	15/08/22	21:00:00	23.064					
2173	15/08/22	22:00:00	23.713					
2174	15/08/22	23:00:00	25.186					
2175	16/08/22	00:00:00	24.992					
2176	16/08/22	01:00:00	24.871					
2177	16/08/22	02:00:00	23.761					
2178	16/08/22	03:00:00	23.256					
2179	16/08/22	04:00:00	23.016					
2180	16/08/22	05:00:00	22.393					
2181	16/08/22	06:00:00	22.274					
2182	16/08/22	07:00:00	22.321					
2183	16/08/22	08:00:00	22.082					
2184	16/08/22	09:00:00	21.795					
2185	16/08/22	10:00:00	21.748					
2186	16/08/22	11:00:00	23.617					
2187	16/08/22	12:00:00	24.532					
2188	16/08/22	13:00:00	25.210					
2189	16/08/22	14:00:00	25.841					
2190	16/08/22	15:00:00	24.363					
2191	16/08/22	16:00:00	24.074					
2192	16/08/22	17:00:00	22.753					
2193	16/08/22	18:00:00	21.915					
2194	16/08/22	19:00:00	21.867					
2195	16/08/22	20:00:00	21.246					
2196	16/08/22	21:00:00	21.676					
2197	16/08/22	22:00:00	21.628					
2198	16/08/22	23:00:00	20.841					
2199	17/08/22	00:00:00	20.698					
2200	17/08/22	01:00:00	21.318					
2201	17/08/22	02:00:00	22.154					
2202	17/08/22	03:00:00	22.872					
2203	17/08/22	04:00:00	21.963					
2204	17/08/22	05:00:00	20.913					
2205	17/08/22	06:00:00	20.603					
2206	17/08/22	07:00:00	20.436					
2207	17/08/22	08:00:00	21.008					
2208	17/08/22	09:00:00	20.841					
2209	17/08/22	10:00:00	20.960					
2210	17/08/22	11:00:00	21.103					
2211	17/08/22	12:00:00	20.960					
2212	17/08/22	13:00:00	20.913					
2213	17/08/22	14:00:00	21.509					
2214	17/08/22	15:00:00	22.896					
2215	17/08/22	16:00:00	25.331					
2216	17/08/22	17:00:00	23.521					
2217	17/08/22	18:00:00	23.400					
2218	17/08/22	19:00:00	23.160					
2219	17/08/22	20:00:00	23.160					
2220	17/08/22	21:00:00	22.034					
2221	17/08/22	22:00:00	22.106					
2222	17/08/22	23:00:00	22.178					
2223	18/08/22	00:00:00	22.345					
2224	18/08/22	01:00:00	22.250					
2225	18/08/22	02:00:00	21.700					
2226	18/08/22	03:00:00	21.963					
2227	18/08/22	04:00:00	22.034					
2228	18/08/22	05:00:00	22.058					
2229	18/08/22	06:00:00	22.298					
2230	18/08/22	07:00:00	22.441					
2231	18/08/22	08:00:00	22.417					
2232	18/08/22	09:00:00	22.585					
2233	18/08/22	10:00:00	22.489					
2234	18/08/22	11:00:00	22.441					
2235	18/08/22	12:00:00	22.465					
2236	18/08/22	13:00:00	22.513					
2237	18/08/22	14:00:00	22.369					
2238	18/08/22	15:00:00	25.065					
2239	18/08/22	16:00:00	26.818					
2240	18/08/22	17:00:00	26.891					
2241	18/08/22	18:00:00	24.267					
2242	18/08/22	19:00:00	21.413					
2243	18/08/22	20:00:00	21.270					
2244	18/08/22	21:00:00	21.199					
2245	18/08/22	22:00:00	21.294					
2246	18/08/22	23:00:00	21.509					
2247	19/08/22	00:00:00	20.698					
2248	19/08/22	01:00:00	27.628					
2249	19/08/22	02:00:00	27.801					
2250	19/08/22	03:00:00	27.235					
2251	19/08/22	04:00:00	27.431					
2252	19/08/22	05:00:00	27.481					
2253	19/08/22	06:00:00	27.825					
2254	19/08/22	07:00:00	27.998					
2255	19/08/22	08:00:00	25.355					
2256	19/08/22	09:00:00	25.016					
2257	19/08/22	10:00:00	25.210					
2258	19/08/22	11:00:00	25.040					
2259	19/08/22	12:00:00	25.113					
2260	19/08/22	13:00:00	24.871					
2261	19/08/22	14:00:00	24.581					
2262	19/08/22	15:00:00	24.026					
2263	19/08/22	16:00:00	23.978					
2264	19/08/22	17:00:00	25.671					
2265	19/08/22	18:00:00	26.304					
2266	19/08/22	19:00:00	25.525					
2267	19/08/22	20:00:00	24.339					
2268	19/08/22	21:00:00	24.315					
2269	19/08/22	22:00:00	25.307					
2270	19/08/22	23:00:00	25.695					
2271	20/08/22	00:00:00	25.671					
2272	20/08/22	01:00:00	25.380					
2273	20/08/22	02:00:00	27.136					
2274	20/08/22	03:00:00	26.426					
2275	20/08/22	04:00:00	26.134					
2276	20/08/22	05:00:00	26.646					
2277	20/08/22	06:00:00	27.604					
2278	20/08/22	07:00:00	26.280					
2279	20/08/22	08:00:00	26.256					
2280	20/08/22	09:00:00	27.087					
2281	20/08/22	10:00:00	26.769					
2282	20/08/22	11:00:00	24.605					
2283	20/08/22	12:00:00	25.987					
2284	20/08/22	13:00:00	27.136					
2285	20/08/22	14:00:00	27.899					
2286	20/08/22	15:00:00	27.949					
2287	20/08/22	16:00:00	28.048					
2288	20/08/22	17:00:00	28.097					
2289	20/08/22	18:00:00	27.431					
2290	20/08/22	19:00:00	26.426					
2291	20/08/22	20:00:00	25.355					
2292	20/08/22	21:00:00	26.451					
2293	20/08/22	22:00:00	27.333					
2294	20/08/22	23:00:00	27.653					
2295	21/08/22	00:00:00	26.207					
2296	21/08/22	01:00:00	26.061					
2297	21/08/22	02:00:00	25.477					
2298	21/08/22	03:00:00	26.353					
2299	21/08/22	04:00:00	26.867					
2300	21/08/22	05:00:00	26.378					
2301	21/08/22	06:00:00	25.720					
2302	21/08/22	07:00:00	25.234					
2303	21/08/22	08:00:00	25.113					
2304	21/08/22	09:00:00	24.508					
2305	21/08/22	10:00:00	23.521					
2306	21/08/22	11:00:00	23.400					
2307	21/08/22	12:00:00	24.050					
2308	21/08/22	13:00:00	24.291					
2309	21/08/22	14:00:00	24.460					
2310	21/08/22	15:00:00	24.677					
2311	21/08/22	16:00:00	25.501					
2312	21/08/22	17:00:00	26.353					
2313	21/08/22	18:00:00	27.161					
2314	21/08/22	19:00:00	25.186					
2315	21/08/22	20:00:00	27.924					
2316	21/08/22	21:00:00	27.998					
2317	21/08/22	22:00:00	28.048					
2318	21/08/22	23:00:00	23.593					
2319	22/08/22	00:00:00	22.082					
2320	22/08/22	01:00:00	21.819					
2321	22/08/22	02:00:00	21.795					
2322	22/08/22	03:00:00	21.318					
2323	22/08/22	04:00:00	21.103					
2324	22/08/22	05:00:00	21.509					
2325	22/08/22	06:00:00	26.891					
2326	22/08/22	07:00:00	27.358					
2327	22/08/22	08:00:00	27.087					
2328	22/08/22	09:00:00	26.842					
2329	22/08/22	10:00:00	25.744					
2330	22/08/22	11:00:00	26.012					
2331	22/08/22	12:00:00	26.158					
2332	22/08/22	13:00:00	27.210					
2333	22/08/22	14:00:00	26.500					
2334	22/08/22	15:00:00	26.720					
2335	22/08/22	16:00:00	27.014					
2336	22/08/22	17:00:00	27.554					
2337	22/08/22	18:00:00	26.989					
2338	22/08/22	19:00:00	27.358					
2339	22/08/22	20:00:00	27.530					
2340	22/08/22	21:00:00	27.604					
2341	22/08/22	22:00:00	27.628					
2342	22/08/22	23:00:00	27.308					
2343	23/08/22	00:00:00	25.453					
2344	23/08/22	01:00:00	26.940					
2345	23/08/22	02:00:00	25.671					
2346	23/08/22	03:00:00	25.768					
2347	23/08/22	04:00:00	25.914					
2348	23/08/22	05:00:00	25.355					
2349	23/08/22	06:00:00	26.256					
2350	23/08/22	07:00:00	26.891					
2351	23/08/22	08:00:00	27.456					
2352	23/08/22	09:00:00	27.677					
2353	23/08/22	10:00:00	27.702					
2354	23/08/22	11:00:00	27.751					
2355	23/08/22	12:00:00	27.801					
2356	23/08/22	13:00:00	27.825					
2357	23/08/22	14:00:00	27.801					
2358	23/08/22	15:00:00	27.825					
2359	23/08/22	16:00:00	27.825					
2360	23/08/22	17:00:00	27.899					
2361	23/08/22	18:00:00	27.850					
2362	23/08/22	19:00:00	27.875					
2363	23/08/22	20:00:00	27.875					
2364	23/08/22	21:00:00	27.924					
2365	23/08/22	22:00:00	27.924					
2366	23/08/22	23:00:00	27.924					
2367	24/08/22	00:00:00	27.949					
2368	24/08/22	01:00:00	26.182					
2369	24/08/22	02:00:00	26.280					
2370	24/08/22	03:00:00	26.426					
2371	24/08/22	04:00:00	26.402					
2372	24/08/22	05:00:00	26.329					
2373	24/08/22	06:00:00	26.451					
2374	24/08/22	07:00:00	26.891					
2375	24/08/22	08:00:00	26.695					
2376	24/08/22	09:00:00	26.867					
2377	24/08/22	10:00:00	27.210					
2378	24/08/22	11:00:00	27.407					
2379	24/08/22	12:00:00	27.628					
2380	24/08/22	13:00:00	27.727					
2381	24/08/22	14:00:00	27.604					
2382	24/08/22	15:00:00	27.530					
2383	24/08/22	16:00:00	27.653					
2384	24/08/22	17:00:00	27.702					
2385	24/08/22	18:00:00	27.579					
2386	24/08/22	19:00:00	27.505					
2387	24/08/22	20:00:00	27.554					
2388	24/08/22	21:00:00	27.628					
2389	24/08/22	22:00:00	27.875					
2390	24/08/22	23:00:00	27.949					
2391	25/08/22	00:00:00	27.850					
2392	25/08/22	01:00:00	27.998					
2393	25/08/22	02:00:00	28.048					
2394	25/08/22	03:00:00	27.974					
2395	25/08/22	04:00:00	27.998					
2396	25/08/22	05:00:00	27.924					
2397	25/08/22	06:00:00	27.456					
2398	25/08/22	07:00:00	27.358					
2399	25/08/22	08:00:00	28.072					
2400	25/08/22	09:00:00	27.875					
2401	25/08/22	10:00:00	28.048					
2402	25/08/22	11:00:00	27.998					
2403	25/08/22	12:00:00	28.072					
2404	25/08/22	13:00:00	27.974					
2405	25/08/22	14:00:00	25.453					
2406	25/08/22	15:00:00	24.219					
2407	25/08/22	16:00:00	24.026					
2408	25/08/22	17:00:00	23.809					
2409	25/08/22	18:00:00	24.726					
2410	25/08/22	19:00:00	26.818					
2411	25/08/22	20:00:00	27.358					
2412	25/08/22	21:00:00	27.481					
2413	25/08/22	22:00:00	26.182					
2414	25/08/22	23:00:00	26.329					
2415	26/08/22	00:00:00	26.573					
2416	26/08/22	01:00:00	25.550					
2417	26/08/22	02:00:00	24.968					
2418	26/08/22	03:00:00	24.267					
2419	26/08/22	04:00:00	24.363					
2420	26/08/22	05:00:00	25.234					
2421	26/08/22	06:00:00	26.426					
2422	26/08/22	07:00:00	27.235					
2423	26/08/22	08:00:00	27.358					
2424	26/08/22	09:00:00	27.259					
2425	26/08/22	10:00:00	27.235					
2426	26/08/22	11:00:00	27.407					
2427	26/08/22	12:00:00	27.677					
2428	26/08/22	13:00:00	27.899					
2429	26/08/22	14:00:00	27.998					
2430	26/08/22	15:00:00	27.899					
2431	26/08/22	16:00:00	27.875					
2432	26/08/22	17:00:00	27.850					
2433	26/08/22	18:00:00	27.924					
2434	26/08/22	19:00:00	28.023					
2435	26/08/22	20:00:00	28.072					
2436	26/08/22	21:00:00	28.072					
2437	26/08/22	22:00:00	28.122					
2438	26/08/22	23:00:00	28.122					
2439	27/08/22	00:00:00	27.702					
2440	27/08/22	01:00:00	27.604					
2441	27/08/22	02:00:00	27.628					
2442	27/08/22	03:00:00	27.776					
2443	27/08/22	04:00:00	28.023					
2444	27/08/22	05:00:00	26.158					
2445	27/08/22	06:00:00	25.137					
2446	27/08/22	07:00:00	25.671					
2447	27/08/22	08:00:00	25.089					
2448	27/08/22	09:00:00	25.040					
2449	27/08/22	10:00:00	25.137					
2450	27/08/22	11:00:00	25.768					
2451	27/08/22	12:00:00	26.598					
2452	27/08/22	13:00:00	26.744					
2453	27/08/22	14:00:00	26.573					
2454	27/08/22	15:00:00	26.451					
2455	27/08/22	16:00:00	27.136					
2456	27/08/22	17:00:00	28.097					
2457	27/08/22	18:00:00	28.122					
2458	27/08/22	19:00:00	27.949					
2459	27/08/22	20:00:00	27.974					
2460	27/08/22	21:00:00	27.974					
2461	27/08/22	22:00:00	27.949					
2462	27/08/22	23:00:00	28.023					
2463	28/08/22	00:00:00	27.998					
2464	28/08/22	01:00:00	24.098					
2465	28/08/22	02:00:00	23.641					
2466	28/08/22	03:00:00	23.136					
2467	28/08/22	04:00:00	22.729					
2468	28/08/22	05:00:00	22.729					
2469	28/08/22	06:00:00	22.633					
2470	28/08/22	07:00:00	22.633					
2471	28/08/22	08:00:00	24.291					
2472	28/08/22	09:00:00	27.308					
2473	28/08/22	10:00:00	27.579					
2474	28/08/22	11:00:00	27.382					
2475	28/08/22	12:00:00	27.505					
2476	28/08/22	13:00:00	27.604					
2477	28/08/22	14:00:00	27.850					
2478	28/08/22	15:00:00	27.974					
2479	28/08/22	16:00:00	28.122					
2480	28/08/22	17:00:00	27.974					
2481	28/08/22	18:00:00	25.525					
2482	28/08/22	19:00:00	24.412					
2483	28/08/22	20:00:00	22.609					
2484	28/08/22	21:00:00	21.199					
2485	28/08/22	22:00:00	21.819					
2486	28/08/22	23:00:00	23.232					
2487	29/08/22	00:00:00	24.508					
2488	29/08/22	01:00:00	26.134					
2489	29/08/22	02:00:00	26.891					
2490	29/08/22	03:00:00	26.793					
2491	29/08/22	04:00:00	27.112					
2492	29/08/22	05:00:00	27.628					
2493	29/08/22	06:00:00	27.801					
2494	29/08/22	07:00:00	27.727					
2495	29/08/22	08:00:00	27.456					
2496	29/08/22	09:00:00	27.333					
2497	29/08/22	10:00:00	27.308					
2498	29/08/22	11:00:00	27.407					
2499	29/08/22	12:00:00	27.554					
2500	29/08/22	13:00:00	27.554					
2501	29/08/22	14:00:00	23.905					
2502	29/08/22	15:00:00	23.497					
2503	29/08/22	16:00:00	22.944					
2504	29/08/22	17:00:00	22.633					
2505	29/08/22	18:00:00	22.393					
2506	29/08/22	19:00:00	22.250					
2507	29/08/22	20:00:00	22.824					
2508	29/08/22	21:00:00	25.550					
2509	29/08/22	22:00:00	27.186					
2510	29/08/22	23:00:00	27.259					
2511	30/08/22	00:00:00	27.924					
2512	30/08/22	01:00:00	28.023					
2513	30/08/22	02:00:00	27.974					
2514	30/08/22	03:00:00	26.304					
2515	30/08/22	04:00:00	24.871					
2516	30/08/22	05:00:00	24.339					
2517	30/08/22	06:00:00	25.428					
2518	30/08/22	07:00:00	25.210					
2519	30/08/22	08:00:00	23.833					
2520	30/08/22	09:00:00	23.689					
2521	30/08/22	10:00:00	22.489					
2522	30/08/22	11:00:00	22.369					
2523	30/08/22	12:00:00	25.162					
2524	30/08/22	13:00:00	26.573					
2525	30/08/22	14:00:00	26.451					
2526	30/08/22	15:00:00	26.695					
2527	30/08/22	16:00:00	27.235					
2528	30/08/22	17:00:00	27.776					
2529	30/08/22	18:00:00	27.727					
2530	30/08/22	19:00:00	27.456					
2531	30/08/22	20:00:00	27.407					
2532	30/08/22	21:00:00	27.604					
2533	30/08/22	22:00:00	27.702					
2534	30/08/22	23:00:00	27.358					
2535	31/08/22	00:00:00	26.426					
2536	31/08/22	01:00:00	25.477					
2537	31/08/22	02:00:00	23.521					
2538	31/08/22	03:00:00	21.652					
2539	31/08/22	04:00:00	21.199					
2540	31/08/22	05:00:00	20.770					
2541	31/08/22	06:00:00	20.746					
2542	31/08/22	07:00:00	20.865					
2543	31/08/22	08:00:00	23.809					
2544	31/08/22	09:00:00	26.891					
2545	31/08/22	10:00:00	27.210					
2546	31/08/22	11:00:00	27.136					
2547	31/08/22	12:00:00	27.186					
2548	31/08/22	13:00:00	27.358					
2549	31/08/22	14:00:00	27.481					
2550	31/08/22	15:00:00	27.186					
2551	31/08/22	16:00:00	27.161					
2552	31/08/22	17:00:00	28.097					
2553	31/08/22	18:00:00	24.412					
2554	31/08/22	19:00:00	22.034					
2555	31/08/22	20:00:00	20.603					
2556	31/08/22	21:00:00	20.317					
2557	31/08/22	22:00:00	21.581					
2558	31/08/22	23:00:00	21.652					
2559	01/09/22	00:00:00	24.581					
2560	01/09/22	01:00:00	25.720					
2561	01/09/22	02:00:00	26.940					
2562	01/09/22	03:00:00	27.112					
2563	01/09/22	04:00:00	26.965					
2564	01/09/22	05:00:00	26.965					
2565	01/09/22	06:00:00	27.112					
2566	01/09/22	07:00:00	27.210					
2567	01/09/22	08:00:00	27.087					
2568	01/09/22	09:00:00	27.014					
2569	01/09/22	10:00:00	26.793					
2570	01/09/22	11:00:00	27.727					
2571	01/09/22	12:00:00	28.072					
2572	01/09/22	13:00:00	25.307					
2573	01/09/22	14:00:00	25.113					
2574	01/09/22	15:00:00	25.065					
2575	01/09/22	16:00:00	24.629					
2576	01/09/22	17:00:00	22.465					
2577	01/09/22	18:00:00	25.113					
2578	01/09/22	19:00:00	26.598					
2579	01/09/22	20:00:00	27.136					
2580	01/09/22	21:00:00	27.579					
2581	01/09/22	22:00:00	27.308					
2582	01/09/22	23:00:00	27.530					
2583	02/09/22	00:00:00	27.554					
2584	02/09/22	01:00:00	27.530					
2585	02/09/22	02:00:00	27.530					
2586	02/09/22	03:00:00	27.579					
2587	02/09/22	04:00:00	26.793					
2588	02/09/22	05:00:00	23.376					
2589	02/09/22	06:00:00	21.915					
2590	02/09/22	07:00:00	21.915					
2591	02/09/22	08:00:00	21.795					
2592	02/09/22	09:00:00	20.674					
2593	02/09/22	10:00:00	20.674					
2594	02/09/22	11:00:00	21.604					
2595	02/09/22	12:00:00	23.521					
2596	02/09/22	13:00:00	26.402					
2597	02/09/22	14:00:00	26.940					
2598	02/09/22	15:00:00	27.382					
2599	02/09/22	16:00:00	27.677					
2600	02/09/22	17:00:00	27.949					
2601	02/09/22	18:00:00	27.677					
2602	02/09/22	19:00:00	27.481					
2603	02/09/22	20:00:00	26.916					
2604	02/09/22	21:00:00	26.793					
2605	02/09/22	22:00:00	26.329					
2606	02/09/22	23:00:00	25.234					
2607	03/09/22	00:00:00	24.823					
2608	03/09/22	01:00:00	24.532					
2609	03/09/22	02:00:00	23.376					
2610	03/09/22	03:00:00	22.298					
2611	03/09/22	04:00:00	22.369					
2612	03/09/22	05:00:00	22.753					
2613	03/09/22	06:00:00	22.537					
2614	03/09/22	07:00:00	24.823					
2615	03/09/22	08:00:00	26.182					
2616	03/09/22	09:00:00	27.063					
2617	03/09/22	10:00:00	27.308					
2618	03/09/22	11:00:00	27.382					
2619	03/09/22	12:00:00	27.431					
2620	03/09/22	13:00:00	27.481					
2621	03/09/22	14:00:00	27.677					
2622	03/09/22	15:00:00	27.974					
2623	03/09/22	16:00:00	28.023					
2624	03/09/22	17:00:00	27.628					
2625	03/09/22	18:00:00	25.089					
2626	03/09/22	19:00:00	24.629					
2627	03/09/22	20:00:00	24.388					
2628	03/09/22	21:00:00	23.593					
2629	03/09/22	22:00:00	22.896					
2630	03/09/22	23:00:00	22.369					
2631	04/09/22	00:00:00	22.106					
2632	04/09/22	01:00:00	22.609					
2633	04/09/22	02:00:00	24.195					
2634	04/09/22	03:00:00	24.774					
2635	04/09/22	04:00:00	25.866					
2636	04/09/22	05:00:00	26.695					
2637	04/09/22	06:00:00	27.063					
2638	04/09/22	07:00:00	27.456					
2639	04/09/22	08:00:00	27.505					
2640	04/09/22	09:00:00	27.801					
2641	04/09/22	10:00:00	27.801					
2642	04/09/22	11:00:00	27.949					
2643	04/09/22	12:00:00	27.801					
2644	04/09/22	13:00:00	27.653					
2645	04/09/22	14:00:00	24.847					
2646	04/09/22	15:00:00	22.585					
2647	04/09/22	16:00:00	23.833					
2648	04/09/22	17:00:00	23.954					
2649	04/09/22	18:00:00	23.905					
2650	04/09/22	19:00:00	23.376					
2651	04/09/22	20:00:00	24.992					
2652	04/09/22	21:00:00	27.186					
2653	04/09/22	22:00:00	27.579					
2654	04/09/22	23:00:00	27.530					
2655	05/09/22	00:00:00	27.751					
2656	05/09/22	01:00:00	27.924					
2657	05/09/22	02:00:00	27.924					
2658	05/09/22	03:00:00	27.776					
2659	05/09/22	04:00:00	27.850					
2660	05/09/22	05:00:00	28.171					
2661	05/09/22	06:00:00	26.989					
2662	05/09/22	07:00:00	23.978					
2663	05/09/22	08:00:00	22.992					
2664	05/09/22	09:00:00	22.872					
2665	05/09/22	10:00:00	23.665					
2666	05/09/22	11:00:00	23.665					
2667	05/09/22	12:00:00	24.219					
2668	05/09/22	13:00:00	25.234					
2669	05/09/22	14:00:00	26.426					
2670	05/09/22	15:00:00	27.899					
2671	05/09/22	16:00:00	27.063					
2672	05/09/22	17:00:00	27.825					
2673	05/09/22	18:00:00	27.604					
2674	05/09/22	19:00:00	28.072					
2675	05/09/22	20:00:00	27.899					
2676	05/09/22	21:00:00	27.653					
2677	05/09/22	22:00:00	27.382					
2678	05/09/22	23:00:00	27.579					
2679	06/09/22	00:00:00	25.890					
2680	06/09/22	01:00:00	25.016					
2681	06/09/22	02:00:00	23.881					
2682	06/09/22	03:00:00	23.280					
2683	06/09/22	04:00:00	23.376					
2684	06/09/22	05:00:00	23.689					
2685	06/09/22	06:00:00	24.363					
2686	06/09/22	07:00:00	26.378					
2687	06/09/22	08:00:00	26.695					
2688	06/09/22	09:00:00	24.460					
2689	06/09/22	10:00:00	27.284					
2690	06/09/22	11:00:00	27.825					
2691	06/09/22	12:00:00	25.841					
2692	06/09/22	13:00:00	26.085					
2693	06/09/22	14:00:00	27.554					
2694	06/09/22	15:00:00	28.147					
2695	06/09/22	16:00:00	27.579					
2696	06/09/22	17:00:00	28.048					
2697	06/09/22	18:00:00	28.097					
2698	06/09/22	19:00:00	28.171					
2699	06/09/22	20:00:00	23.833					
2700	06/09/22	21:00:00	23.232					
2701	06/09/22	22:00:00	22.896					
2702	06/09/22	23:00:00	22.824					
2703	07/09/22	00:00:00	22.393					
2704	07/09/22	01:00:00	25.671					
2705	07/09/22	02:00:00	22.585					
2706	07/09/22	03:00:00	23.016					
2707	07/09/22	04:00:00	26.500					
2708	07/09/22	05:00:00	26.818					
2709	07/09/22	06:00:00	27.481					
2710	07/09/22	07:00:00	26.231					
2711	07/09/22	08:00:00	26.304					
2712	07/09/22	09:00:00	26.989					
2713	07/09/22	10:00:00	27.949					
2714	07/09/22	11:00:00	27.825					
2715	07/09/22	12:00:00	27.974					
2716	07/09/22	13:00:00	28.122					
2717	07/09/22	14:00:00	28.221					
2718	07/09/22	15:00:00	28.221					
2719	07/09/22	16:00:00	23.472					
2720	07/09/22	17:00:00	21.437					
2721	07/09/22	18:00:00	21.318					
2722	07/09/22	19:00:00	24.677					
2723	07/09/22	20:00:00	22.848					
2724	07/09/22	21:00:00	24.363					
2725	07/09/22	22:00:00	24.605					
2726	07/09/22	23:00:00	25.671					
2727	08/09/22	00:00:00	26.426					
2728	08/09/22	01:00:00	26.695					
2729	08/09/22	02:00:00	26.695					
2730	08/09/22	03:00:00	26.867					
2731	08/09/22	04:00:00	26.867					
2732	08/09/22	05:00:00	26.426					
2733	08/09/22	06:00:00	26.549					
2734	08/09/22	07:00:00	26.989					
2735	08/09/22	08:00:00	27.014					
2736	08/09/22	09:00:00	27.284					
2737	08/09/22	10:00:00	27.727					
2738	08/09/22	11:00:00	24.774					
2739	08/09/22	12:00:00	24.146					
2740	08/09/22	13:00:00	27.284					
2741	08/09/22	14:00:00	25.647					
2742	08/09/22	15:00:00	27.998					
2743	08/09/22	16:00:00	27.998					
2744	08/09/22	17:00:00	28.072					
2745	08/09/22	18:00:00	28.097					
2746	08/09/22	19:00:00	28.147					
2747	08/09/22	20:00:00	28.147					
2748	08/09/22	21:00:00	28.196					
2749	08/09/22	22:00:00	28.221					
2750	08/09/22	23:00:00	28.196					
2751	09/09/22	00:00:00	28.171					
2752	09/09/22	01:00:00	25.501					
2753	09/09/22	02:00:00	25.404					
2754	09/09/22	03:00:00	23.448					
2755	09/09/22	04:00:00	22.178					
2756	09/09/22	05:00:00	21.772					
2757	09/09/22	06:00:00	21.581					
2758	09/09/22	07:00:00	21.748					
2759	09/09/22	08:00:00	23.569					
2760	09/09/22	09:00:00	25.404					
2761	09/09/22	10:00:00	26.573					
2762	09/09/22	11:00:00	26.646					
2763	09/09/22	12:00:00	26.989					
2764	09/09/22	13:00:00	27.136					
2765	09/09/22	14:00:00	27.974					
2766	09/09/22	15:00:00	28.072					
2767	09/09/22	16:00:00	27.702					
2768	09/09/22	17:00:00	26.378					
2769	09/09/22	18:00:00	28.196					
2770	09/09/22	19:00:00	28.122					
2771	09/09/22	20:00:00	28.072					
2772	09/09/22	21:00:00	28.072					
2773	09/09/22	22:00:00	27.899					
2774	09/09/22	23:00:00	27.825					
2775	10/09/22	00:00:00	26.158					
2776	10/09/22	01:00:00	26.182					
2777	10/09/22	02:00:00	25.186					
2778	10/09/22	03:00:00	24.895					
2779	10/09/22	04:00:00	25.137					
2780	10/09/22	05:00:00	27.628					
2781	10/09/22	06:00:00	25.987					
2782	10/09/22	07:00:00	26.549					
2783	10/09/22	08:00:00	26.720					
2784	10/09/22	09:00:00	27.505					
2785	10/09/22	10:00:00	27.653					
2786	10/09/22	11:00:00	27.776					
