"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20987441, SEN S/N: 20987441, LBL: Cannelle 10m)"	"Acoplador separado (LGR S/N: 20987441, SEN S/N: 20987441)"	"Acoplador adjunto (LGR S/N: 20987441, SEN S/N: 20987441)"	"Host conectado (LGR S/N: 20987441, SEN S/N: 20987441)"	"Parado (LGR S/N: 20987441, SEN S/N: 20987441)"	"Final de archivo (LGR S/N: 20987441, SEN S/N: 20987441)"
1413	03/06/23	06:00:00	18.033					
1414	03/06/23	07:00:00	18.247					
1415	03/06/23	08:00:00	18.747					
1416	03/06/23	09:00:00	18.533					
1417	03/06/23	10:00:00	18.557					
1418	03/06/23	11:00:00	18.152					
1419	03/06/23	12:00:00	17.962					
1420	03/06/23	13:00:00	18.033					
1421	03/06/23	14:00:00	17.772					
1422	03/06/23	15:00:00	17.534					
1423	03/06/23	16:00:00	17.344					
1424	03/06/23	17:00:00	17.368					
1425	03/06/23	18:00:00	17.510					
1426	03/06/23	19:00:00	17.486					
1427	03/06/23	20:00:00	17.439					
1428	03/06/23	21:00:00	17.391					
1429	03/06/23	22:00:00	17.677					
1430	03/06/23	23:00:00	17.558					
1431	04/06/23	00:00:00	17.582					
1432	04/06/23	01:00:00	17.867					
1433	04/06/23	02:00:00	17.962					
1434	04/06/23	03:00:00	17.986					
1435	04/06/23	04:00:00	18.033					
1436	04/06/23	05:00:00	18.105					
1437	04/06/23	06:00:00	18.129					
1438	04/06/23	07:00:00	17.772					
1439	04/06/23	08:00:00	17.938					
1440	04/06/23	09:00:00	18.033					
1441	04/06/23	10:00:00	18.247					
1442	04/06/23	11:00:00	18.366					
1443	04/06/23	12:00:00	18.414					
1444	04/06/23	13:00:00	18.366					
1445	04/06/23	14:00:00	18.889					
1446	04/06/23	15:00:00	18.509					
1447	04/06/23	16:00:00	18.747					
1448	04/06/23	17:00:00	18.866					
1449	04/06/23	18:00:00	18.438					
1450	04/06/23	19:00:00	18.533					
1451	04/06/23	20:00:00	19.627					
1452	04/06/23	21:00:00	19.984					
1453	04/06/23	22:00:00	20.341					
1454	04/06/23	23:00:00	20.555					
1455	05/06/23	00:00:00	20.531					
1456	05/06/23	01:00:00	20.722					
1457	05/06/23	02:00:00	20.841					
1458	05/06/23	03:00:00	20.984					
1459	05/06/23	04:00:00	20.222					
1460	05/06/23	05:00:00	20.222					
1461	05/06/23	06:00:00	18.319					
1462	05/06/23	07:00:00	18.271					
1463	05/06/23	08:00:00	18.414					
1464	05/06/23	09:00:00	18.509					
1465	05/06/23	10:00:00	18.247					
1466	05/06/23	11:00:00	18.343					
1467	05/06/23	12:00:00	18.176					
1468	05/06/23	13:00:00	18.414					
1469	05/06/23	14:00:00	19.127					
1470	05/06/23	15:00:00	19.603					
1471	05/06/23	16:00:00	20.913					
1472	05/06/23	17:00:00	21.151					
1473	05/06/23	18:00:00	21.079					
1474	05/06/23	19:00:00	20.174					
1475	05/06/23	20:00:00	19.603					
1476	05/06/23	21:00:00	18.176					
1477	05/06/23	22:00:00	18.152					
1478	05/06/23	23:00:00	18.200					
1479	06/06/23	00:00:00	18.723					
1480	06/06/23	01:00:00	18.818					
1481	06/06/23	02:00:00	18.628					
1482	06/06/23	03:00:00	18.723					
1483	06/06/23	04:00:00	19.032					
1484	06/06/23	05:00:00	19.246					
1485	06/06/23	06:00:00	18.319					
1486	06/06/23	07:00:00	19.294					
1487	06/06/23	08:00:00	19.579					
1488	06/06/23	09:00:00	18.866					
1489	06/06/23	10:00:00	19.413					
1490	06/06/23	11:00:00	19.912					
1491	06/06/23	12:00:00	18.414					
1492	06/06/23	13:00:00	19.056					
1493	06/06/23	14:00:00	18.818					
1494	06/06/23	15:00:00	18.794					
1495	06/06/23	16:00:00	18.961					
1496	06/06/23	17:00:00	19.103					
1497	06/06/23	18:00:00	19.151					
1498	06/06/23	19:00:00	18.818					
1499	06/06/23	20:00:00	18.604					
1500	06/06/23	21:00:00	18.723					
1501	06/06/23	22:00:00	18.794					
1502	06/06/23	23:00:00	18.866					
1503	07/06/23	00:00:00	18.461					
1504	07/06/23	01:00:00	18.366					
1505	07/06/23	02:00:00	18.438					
1506	07/06/23	03:00:00	19.103					
1507	07/06/23	04:00:00	18.557					
1508	07/06/23	05:00:00	19.341					
1509	07/06/23	06:00:00	19.080					
1510	07/06/23	07:00:00	19.912					
1511	07/06/23	08:00:00	19.484					
1512	07/06/23	09:00:00	20.222					
1513	07/06/23	10:00:00	19.175					
1514	07/06/23	11:00:00	19.199					
1515	07/06/23	12:00:00	19.460					
1516	07/06/23	13:00:00	19.365					
1517	07/06/23	14:00:00	19.651					
1518	07/06/23	15:00:00	19.651					
1519	07/06/23	16:00:00	19.746					
1520	07/06/23	17:00:00	19.984					
1521	07/06/23	18:00:00	19.579					
1522	07/06/23	19:00:00	19.222					
1523	07/06/23	20:00:00	20.103					
1524	07/06/23	21:00:00	19.318					
1525	07/06/23	22:00:00	18.889					
1526	07/06/23	23:00:00	20.079					
1527	08/06/23	00:00:00	19.579					
1528	08/06/23	01:00:00	19.008					
1529	08/06/23	02:00:00	19.103					
1530	08/06/23	03:00:00	19.341					
1531	08/06/23	04:00:00	19.365					
1532	08/06/23	05:00:00	20.198					
1533	08/06/23	06:00:00	20.246					
1534	08/06/23	07:00:00	20.674					
1535	08/06/23	08:00:00	19.817					
1536	08/06/23	09:00:00	19.246					
1537	08/06/23	10:00:00	20.770					
1538	08/06/23	11:00:00	19.770					
1539	08/06/23	12:00:00	19.888					
1540	08/06/23	13:00:00	19.698					
1541	08/06/23	14:00:00	19.627					
1542	08/06/23	15:00:00	19.770					
1543	08/06/23	16:00:00	19.698					
1544	08/06/23	17:00:00	19.746					
1545	08/06/23	18:00:00	19.912					
1546	08/06/23	19:00:00	19.746					
1547	08/06/23	20:00:00	19.579					
1548	08/06/23	21:00:00	19.436					
1549	08/06/23	22:00:00	19.270					
1550	08/06/23	23:00:00	19.175					
1551	09/06/23	00:00:00	18.913					
1552	09/06/23	01:00:00	19.484					
1553	09/06/23	02:00:00	19.579					
1554	09/06/23	03:00:00	19.627					
1555	09/06/23	04:00:00	19.508					
1556	09/06/23	05:00:00	19.770					
1557	09/06/23	06:00:00	20.627					
1558	09/06/23	07:00:00	19.365					
1559	09/06/23	08:00:00	19.460					
1560	09/06/23	09:00:00	19.484					
1561	09/06/23	10:00:00	19.603					
1562	09/06/23	11:00:00	19.865					
1563	09/06/23	12:00:00	19.793					
1564	09/06/23	13:00:00	19.674					
1565	09/06/23	14:00:00	19.912					
1566	09/06/23	15:00:00	20.079					
1567	09/06/23	16:00:00	20.126					
1568	09/06/23	17:00:00	20.103					
1569	09/06/23	18:00:00	20.293					
1570	09/06/23	19:00:00	20.174					
1571	09/06/23	20:00:00	20.222					
1572	09/06/23	21:00:00	20.246					
1573	09/06/23	22:00:00	20.150					
1574	09/06/23	23:00:00	19.960					
1575	10/06/23	00:00:00	20.055					
1576	10/06/23	01:00:00	20.031					
1577	10/06/23	02:00:00	20.055					
1578	10/06/23	03:00:00	19.746					
1579	10/06/23	04:00:00	20.126					
1580	10/06/23	05:00:00	20.055					
1581	10/06/23	06:00:00	20.198					
1582	10/06/23	07:00:00	20.388					
1583	10/06/23	08:00:00	20.388					
1584	10/06/23	09:00:00	19.746					
1585	10/06/23	10:00:00	20.269					
1586	10/06/23	11:00:00	20.341					
1587	10/06/23	12:00:00	20.388					
1588	10/06/23	13:00:00	20.246					
1589	10/06/23	14:00:00	19.936					
1590	10/06/23	15:00:00	20.555					
1591	10/06/23	16:00:00	20.674					
1592	10/06/23	17:00:00	20.674					
1593	10/06/23	18:00:00	20.460					
1594	10/06/23	19:00:00	20.293					
1595	10/06/23	20:00:00	20.341					
1596	10/06/23	21:00:00	20.174					
1597	10/06/23	22:00:00	20.174					
1598	10/06/23	23:00:00	20.103					
1599	11/06/23	00:00:00	19.984					
1600	11/06/23	01:00:00	20.174					
1601	11/06/23	02:00:00	20.317					
1602	11/06/23	03:00:00	20.436					
1603	11/06/23	04:00:00	20.484					
1604	11/06/23	05:00:00	20.674					
1605	11/06/23	06:00:00	20.579					
1606	11/06/23	07:00:00	20.269					
1607	11/06/23	08:00:00	20.174					
1608	11/06/23	09:00:00	21.223					
1609	11/06/23	10:00:00	20.865					
1610	11/06/23	11:00:00	20.913					
1611	11/06/23	12:00:00	21.127					
1612	11/06/23	13:00:00	20.793					
1613	11/06/23	14:00:00	20.650					
1614	11/06/23	15:00:00	20.817					
1615	11/06/23	16:00:00	20.913					
1616	11/06/23	17:00:00	20.698					
1617	11/06/23	18:00:00	20.627					
1618	11/06/23	19:00:00	20.555					
1619	11/06/23	20:00:00	20.722					
1620	11/06/23	21:00:00	20.079					
1621	11/06/23	22:00:00	20.436					
1622	11/06/23	23:00:00	20.460					
1623	12/06/23	00:00:00	20.317					
1624	12/06/23	01:00:00	20.507					
1625	12/06/23	02:00:00	20.484					
1626	12/06/23	03:00:00	20.555					
1627	12/06/23	04:00:00	20.222					
1628	12/06/23	05:00:00	20.269					
1629	12/06/23	06:00:00	20.388					
1630	12/06/23	07:00:00	20.341					
1631	12/06/23	08:00:00	20.531					
1632	12/06/23	09:00:00	20.865					
1633	12/06/23	10:00:00	20.603					
1634	12/06/23	11:00:00	20.793					
1635	12/06/23	12:00:00	20.317					
1636	12/06/23	13:00:00	20.484					
1637	12/06/23	14:00:00	21.008					
1638	12/06/23	15:00:00	20.984					
1639	12/06/23	16:00:00	20.531					
1640	12/06/23	17:00:00	20.555					
1641	12/06/23	18:00:00	20.365					
1642	12/06/23	19:00:00	20.174					
1643	12/06/23	20:00:00	20.579					
1644	12/06/23	21:00:00	20.603					
1645	12/06/23	22:00:00	20.650					
1646	12/06/23	23:00:00	20.579					
1647	13/06/23	00:00:00	20.412					
1648	13/06/23	01:00:00	21.103					
1649	13/06/23	02:00:00	20.603					
1650	13/06/23	03:00:00	20.817					
1651	13/06/23	04:00:00	20.770					
1652	13/06/23	05:00:00	20.674					
1653	13/06/23	06:00:00	20.436					
1654	13/06/23	07:00:00	20.746					
1655	13/06/23	08:00:00	21.294					
1656	13/06/23	09:00:00	21.199					
1657	13/06/23	10:00:00	20.889					
1658	13/06/23	11:00:00	21.127					
1659	13/06/23	12:00:00	20.889					
1660	13/06/23	13:00:00	20.746					
1661	13/06/23	14:00:00	20.936					
1662	13/06/23	15:00:00	20.507					
1663	13/06/23	16:00:00	20.293					
1664	13/06/23	17:00:00	20.793					
1665	13/06/23	18:00:00	20.960					
1666	13/06/23	19:00:00	20.650					
1667	13/06/23	20:00:00	20.770					
1668	13/06/23	21:00:00	21.127					
1669	13/06/23	22:00:00	21.032					
1670	13/06/23	23:00:00	21.939					
1671	14/06/23	00:00:00	21.676					
1672	14/06/23	01:00:00	21.867					
1673	14/06/23	02:00:00	21.652					
1674	14/06/23	03:00:00	21.294					
1675	14/06/23	04:00:00	21.270					
1676	14/06/23	05:00:00	20.507					
1677	14/06/23	06:00:00	20.627					
1678	14/06/23	07:00:00	20.817					
1679	14/06/23	08:00:00	20.770					
1680	14/06/23	09:00:00	20.984					
1681	14/06/23	10:00:00	21.151					
1682	14/06/23	11:00:00	21.032					
1683	14/06/23	12:00:00	21.843					
1684	14/06/23	13:00:00	21.318					
1685	14/06/23	14:00:00	21.318					
1686	14/06/23	15:00:00	21.342					
1687	14/06/23	16:00:00	21.819					
1688	14/06/23	17:00:00	21.413					
1689	14/06/23	18:00:00	21.628					
1690	14/06/23	19:00:00	21.151					
1691	14/06/23	20:00:00	20.341					
1692	14/06/23	21:00:00	20.388					
1693	14/06/23	22:00:00	20.341					
1694	14/06/23	23:00:00	20.603					
1695	15/06/23	00:00:00	20.507					
1696	15/06/23	01:00:00	20.698					
1697	15/06/23	02:00:00	20.817					
1698	15/06/23	03:00:00	20.841					
1699	15/06/23	04:00:00	21.270					
1700	15/06/23	05:00:00	21.342					
1701	15/06/23	06:00:00	21.533					
1702	15/06/23	07:00:00	21.724					
1703	15/06/23	08:00:00	21.366					
1704	15/06/23	09:00:00	21.199					
1705	15/06/23	10:00:00	20.913					
1706	15/06/23	11:00:00	20.889					
1707	15/06/23	12:00:00	21.223					
1708	15/06/23	13:00:00	20.984					
1709	15/06/23	14:00:00	21.032					
1710	15/06/23	15:00:00	21.175					
1711	15/06/23	16:00:00	21.032					
1712	15/06/23	17:00:00	20.913					
1713	15/06/23	18:00:00	20.865					
1714	15/06/23	19:00:00	20.650					
1715	15/06/23	20:00:00	20.198					
1716	15/06/23	21:00:00	20.246					
1717	15/06/23	22:00:00	20.674					
1718	15/06/23	23:00:00	20.531					
1719	16/06/23	00:00:00	20.507					
1720	16/06/23	01:00:00	19.888					
1721	16/06/23	02:00:00	19.841					
1722	16/06/23	03:00:00	20.412					
1723	16/06/23	04:00:00	20.531					
1724	16/06/23	05:00:00	20.793					
1725	16/06/23	06:00:00	21.342					
1726	16/06/23	07:00:00	21.557					
1727	16/06/23	08:00:00	21.342					
1728	16/06/23	09:00:00	21.461					
1729	16/06/23	10:00:00	21.867					
1730	16/06/23	11:00:00	21.557					
1731	16/06/23	12:00:00	20.674					
1732	16/06/23	13:00:00	21.008					
1733	16/06/23	14:00:00	21.342					
1734	16/06/23	15:00:00	20.674					
1735	16/06/23	16:00:00	20.722					
1736	16/06/23	17:00:00	20.317					
1737	16/06/23	18:00:00	20.341					
1738	16/06/23	19:00:00	20.579					
1739	16/06/23	20:00:00	20.674					
1740	16/06/23	21:00:00	20.627					
1741	16/06/23	22:00:00	20.126					
1742	16/06/23	23:00:00	20.007					
1743	17/06/23	00:00:00	20.627					
1744	17/06/23	01:00:00	20.841					
1745	17/06/23	02:00:00	21.199					
1746	17/06/23	03:00:00	20.889					
1747	17/06/23	04:00:00	21.079					
1748	17/06/23	05:00:00	21.437					
1749	17/06/23	06:00:00	21.199					
1750	17/06/23	07:00:00	21.819					
1751	17/06/23	08:00:00	21.724					
1752	17/06/23	09:00:00	21.724					
1753	17/06/23	10:00:00	21.032					
1754	17/06/23	11:00:00	21.127					
1755	17/06/23	12:00:00	20.960					
1756	17/06/23	13:00:00	20.865					
1757	17/06/23	14:00:00	20.984					
1758	17/06/23	15:00:00	21.151					
1759	17/06/23	16:00:00	21.604					
1760	17/06/23	17:00:00	20.079					
1761	17/06/23	18:00:00	20.126					
1762	17/06/23	19:00:00	20.674					
1763	17/06/23	20:00:00	20.412					
1764	17/06/23	21:00:00	20.293					
1765	17/06/23	22:00:00	20.293					
1766	17/06/23	23:00:00	20.269					
1767	18/06/23	00:00:00	20.436					
1768	18/06/23	01:00:00	20.650					
1769	18/06/23	02:00:00	21.127					
1770	18/06/23	03:00:00	21.151					
1771	18/06/23	04:00:00	21.103					
1772	18/06/23	05:00:00	21.413					
1773	18/06/23	06:00:00	21.461					
1774	18/06/23	07:00:00	20.579					
1775	18/06/23	08:00:00	21.223					
1776	18/06/23	09:00:00	20.650					
1777	18/06/23	10:00:00	20.674					
1778	18/06/23	11:00:00	20.913					
1779	18/06/23	12:00:00	21.032					
1780	18/06/23	13:00:00	21.008					
1781	18/06/23	14:00:00	21.223					
1782	18/06/23	15:00:00	21.604					
1783	18/06/23	16:00:00	21.485					
1784	18/06/23	17:00:00	21.223					
1785	18/06/23	18:00:00	21.175					
1786	18/06/23	19:00:00	21.294					
1787	18/06/23	20:00:00	21.151					
1788	18/06/23	21:00:00	21.032					
1789	18/06/23	22:00:00	20.698					
1790	18/06/23	23:00:00	21.032					
1791	19/06/23	00:00:00	21.032					
1792	19/06/23	01:00:00	20.746					
1793	19/06/23	02:00:00	20.436					
1794	19/06/23	03:00:00	20.531					
1795	19/06/23	04:00:00	20.365					
1796	19/06/23	05:00:00	20.484					
1797	19/06/23	06:00:00	20.603					
1798	19/06/23	07:00:00	20.603					
1799	19/06/23	08:00:00	20.913					
1800	19/06/23	09:00:00	20.698					
1801	19/06/23	10:00:00	20.579					
1802	19/06/23	11:00:00	20.722					
1803	19/06/23	12:00:00	20.603					
1804	19/06/23	13:00:00	20.460					
1805	19/06/23	14:00:00	20.222					
1806	19/06/23	15:00:00	19.912					
1807	19/06/23	16:00:00	19.722					
1808	19/06/23	17:00:00	19.603					
1809	19/06/23	18:00:00	20.365					
1810	19/06/23	19:00:00	20.627					
1811	19/06/23	20:00:00	20.079					
1812	19/06/23	21:00:00	20.984					
1813	19/06/23	22:00:00	20.317					
1814	19/06/23	23:00:00	20.770					
1815	20/06/23	00:00:00	21.390					
1816	20/06/23	01:00:00	20.865					
1817	20/06/23	02:00:00	21.390					
1818	20/06/23	03:00:00	21.437					
1819	20/06/23	04:00:00	19.912					
1820	20/06/23	05:00:00	20.126					
1821	20/06/23	06:00:00	20.246					
1822	20/06/23	07:00:00	20.174					
1823	20/06/23	08:00:00	20.722					
1824	20/06/23	09:00:00	20.603					
1825	20/06/23	10:00:00	21.628					
1826	20/06/23	11:00:00	22.848					
1827	20/06/23	12:00:00	21.366					
1828	20/06/23	13:00:00	23.376					
1829	20/06/23	14:00:00	22.944					
1830	20/06/23	15:00:00	22.753					
1831	20/06/23	16:00:00	22.465					
1832	20/06/23	17:00:00	23.304					
1833	20/06/23	18:00:00	21.676					
1834	20/06/23	19:00:00	22.369					
1835	20/06/23	20:00:00	24.315					
1836	20/06/23	21:00:00	22.968					
1837	20/06/23	22:00:00	23.521					
1838	20/06/23	23:00:00	25.040					
1839	21/06/23	00:00:00	23.881					
1840	21/06/23	01:00:00	21.008					
1841	21/06/23	02:00:00	20.865					
1842	21/06/23	03:00:00	21.485					
1843	21/06/23	04:00:00	22.058					
1844	21/06/23	05:00:00	22.393					
1845	21/06/23	06:00:00	23.978					
1846	21/06/23	07:00:00	24.436					
1847	21/06/23	08:00:00	24.146					
1848	21/06/23	09:00:00	23.833					
1849	21/06/23	10:00:00	23.521					
1850	21/06/23	11:00:00	23.064					
1851	21/06/23	12:00:00	22.848					
1852	21/06/23	13:00:00	23.593					
1853	21/06/23	14:00:00	23.881					
1854	21/06/23	15:00:00	23.665					
1855	21/06/23	16:00:00	23.978					
1856	21/06/23	17:00:00	24.146					
1857	21/06/23	18:00:00	24.315					
1858	21/06/23	19:00:00	24.581					
1859	21/06/23	20:00:00	24.508					
1860	21/06/23	21:00:00	24.702					
1861	21/06/23	22:00:00	25.113					
1862	21/06/23	23:00:00	25.016					
1863	22/06/23	00:00:00	24.750					
1864	22/06/23	01:00:00	24.581					
1865	22/06/23	02:00:00	24.363					
1866	22/06/23	03:00:00	24.315					
1867	22/06/23	04:00:00	24.339					
1868	22/06/23	05:00:00	24.315					
1869	22/06/23	06:00:00	24.339					
1870	22/06/23	07:00:00	24.339					
1871	22/06/23	08:00:00	24.388					
1872	22/06/23	09:00:00	23.593					
1873	22/06/23	10:00:00	23.328					
1874	22/06/23	11:00:00	23.400					
1875	22/06/23	12:00:00	23.785					
1876	22/06/23	13:00:00	24.026					
1877	22/06/23	14:00:00	24.195					
1878	22/06/23	15:00:00	23.857					
1879	22/06/23	16:00:00	23.112					
1880	22/06/23	17:00:00	23.930					
1881	22/06/23	18:00:00	23.785					
1882	22/06/23	19:00:00	22.968					
1883	22/06/23	20:00:00	20.793					
1884	22/06/23	21:00:00	22.824					
1885	22/06/23	22:00:00	22.441					
1886	22/06/23	23:00:00	22.393					
1887	23/06/23	00:00:00	22.513					
1888	23/06/23	01:00:00	22.753					
1889	23/06/23	02:00:00	22.489					
1890	23/06/23	03:00:00	22.202					
1891	23/06/23	04:00:00	22.896					
1892	23/06/23	05:00:00	23.184					
1893	23/06/23	06:00:00	23.593					
1894	23/06/23	07:00:00	23.881					
1895	23/06/23	08:00:00	24.122					
1896	23/06/23	09:00:00	24.219					
1897	23/06/23	10:00:00	24.557					
1898	23/06/23	11:00:00	24.702					
1899	23/06/23	12:00:00	24.919					
1900	23/06/23	13:00:00	25.040					
1901	23/06/23	14:00:00	25.089					
1902	23/06/23	15:00:00	25.016					
1903	23/06/23	16:00:00	24.798					
1904	23/06/23	17:00:00	24.508					
1905	23/06/23	18:00:00	24.484					
1906	23/06/23	19:00:00	24.098					
1907	23/06/23	20:00:00	24.412					
1908	23/06/23	21:00:00	24.315					
1909	23/06/23	22:00:00	24.412					
1910	23/06/23	23:00:00	24.171					
1911	24/06/23	00:00:00	24.026					
1912	24/06/23	01:00:00	24.146					
1913	24/06/23	02:00:00	24.267					
1914	24/06/23	03:00:00	24.171					
1915	24/06/23	04:00:00	24.267					
1916	24/06/23	05:00:00	24.171					
1917	24/06/23	06:00:00	24.363					
1918	24/06/23	07:00:00	24.412					
1919	24/06/23	08:00:00	24.484					
1920	24/06/23	09:00:00	24.532					
1921	24/06/23	10:00:00	24.581					
1922	24/06/23	11:00:00	24.629					
1923	24/06/23	12:00:00	24.653					
1924	24/06/23	13:00:00	24.726					
1925	24/06/23	14:00:00	24.750					
1926	24/06/23	15:00:00	24.798					
1927	24/06/23	16:00:00	24.968					
1928	24/06/23	17:00:00	24.653					
1929	24/06/23	18:00:00	24.702					
1930	24/06/23	19:00:00	24.677					
1931	24/06/23	20:00:00	24.605					
1932	24/06/23	21:00:00	24.629					
1933	24/06/23	22:00:00	24.581					
1934	24/06/23	23:00:00	24.412					
1935	25/06/23	00:00:00	24.243					
1936	25/06/23	01:00:00	23.978					
1937	25/06/23	02:00:00	23.857					
1938	25/06/23	03:00:00	23.785					
1939	25/06/23	04:00:00	23.881					
1940	25/06/23	05:00:00	24.460					
1941	25/06/23	06:00:00	24.508					
1942	25/06/23	07:00:00	24.532					
1943	25/06/23	08:00:00	24.605					
1944	25/06/23	09:00:00	24.484					
1945	25/06/23	10:00:00	24.508					
1946	25/06/23	11:00:00	24.508					
1947	25/06/23	12:00:00	24.581					
1948	25/06/23	13:00:00	24.532					
1949	25/06/23	14:00:00	24.484					
1950	25/06/23	15:00:00	24.436					
1951	25/06/23	16:00:00	24.508					
1952	25/06/23	17:00:00	24.460					
1953	25/06/23	18:00:00	24.605					
1954	25/06/23	19:00:00	24.146					
1955	25/06/23	20:00:00	24.026					
1956	25/06/23	21:00:00	24.074					
1957	25/06/23	22:00:00	24.267					
1958	25/06/23	23:00:00	24.388					
1959	26/06/23	00:00:00	24.412					
1960	26/06/23	01:00:00	24.460					
1961	26/06/23	02:00:00	24.484					
1962	26/06/23	03:00:00	24.315					
1963	26/06/23	04:00:00	24.315					
1964	26/06/23	05:00:00	24.339					
1965	26/06/23	06:00:00	24.291					
1966	26/06/23	07:00:00	24.291					
1967	26/06/23	08:00:00	24.363					
1968	26/06/23	09:00:00	24.484					
1969	26/06/23	10:00:00	24.605					
1970	26/06/23	11:00:00	24.557					
1971	26/06/23	12:00:00	24.581					
1972	26/06/23	13:00:00	24.653					
1973	26/06/23	14:00:00	24.702					
1974	26/06/23	15:00:00	24.750					
1975	26/06/23	16:00:00	24.605					
1976	26/06/23	17:00:00	24.774					
1977	26/06/23	18:00:00	24.774					
1978	26/06/23	19:00:00	24.677					
1979	26/06/23	20:00:00	24.629					
1980	26/06/23	21:00:00	24.557					
1981	26/06/23	22:00:00	24.291					
1982	26/06/23	23:00:00	24.653					
1983	27/06/23	00:00:00	24.484					
1984	27/06/23	01:00:00	24.484					
1985	27/06/23	02:00:00	24.677					
1986	27/06/23	03:00:00	24.702					
1987	27/06/23	04:00:00	24.774					
1988	27/06/23	05:00:00	24.750					
1989	27/06/23	06:00:00	24.871					
1990	27/06/23	07:00:00	24.871					
1991	27/06/23	08:00:00	24.919					
1992	27/06/23	09:00:00	24.968					
1993	27/06/23	10:00:00	24.944					
1994	27/06/23	11:00:00	24.968					
1995	27/06/23	12:00:00	24.944					
1996	27/06/23	13:00:00	24.823					
1997	27/06/23	14:00:00	24.750					
1998	27/06/23	15:00:00	24.895					
1999	27/06/23	16:00:00	25.089					
2000	27/06/23	17:00:00	24.944					
2001	27/06/23	18:00:00	24.291					
2002	27/06/23	19:00:00	24.339					
2003	27/06/23	20:00:00	24.508					
2004	27/06/23	21:00:00	24.195					
2005	27/06/23	22:00:00	24.074					
2006	27/06/23	23:00:00	24.484					
2007	28/06/23	00:00:00	24.508					
2008	28/06/23	01:00:00	24.798					
2009	28/06/23	02:00:00	24.750					
2010	28/06/23	03:00:00	24.871					
2011	28/06/23	04:00:00	24.750					
2012	28/06/23	05:00:00	24.677					
2013	28/06/23	06:00:00	24.895					
2014	28/06/23	07:00:00	24.629					
2015	28/06/23	08:00:00	24.629					
2016	28/06/23	09:00:00	24.605					
2017	28/06/23	10:00:00	24.653					
2018	28/06/23	11:00:00	24.629					
2019	28/06/23	12:00:00	24.581					
2020	28/06/23	13:00:00	24.557					
2021	28/06/23	14:00:00	24.653					
2022	28/06/23	15:00:00	24.895					
2023	28/06/23	16:00:00	24.944					
2024	28/06/23	17:00:00	24.944					
2025	28/06/23	18:00:00	25.089					
2026	28/06/23	19:00:00	24.968					
2027	28/06/23	20:00:00	25.016					
2028	28/06/23	21:00:00	25.089					
2029	28/06/23	22:00:00	24.919					
2030	28/06/23	23:00:00	24.750					
2031	29/06/23	00:00:00	24.677					
2032	29/06/23	01:00:00	24.508					
2033	29/06/23	02:00:00	24.605					
2034	29/06/23	03:00:00	24.823					
2035	29/06/23	04:00:00	24.774					
2036	29/06/23	05:00:00	24.992					
2037	29/06/23	06:00:00	24.944					
2038	29/06/23	07:00:00	24.944					
2039	29/06/23	08:00:00	24.871					
2040	29/06/23	09:00:00	24.847					
2041	29/06/23	10:00:00	24.581					
2042	29/06/23	11:00:00	24.653					
2043	29/06/23	12:00:00	24.992					
2044	29/06/23	13:00:00	24.823					
2045	29/06/23	14:00:00	24.847					
2046	29/06/23	15:00:00	25.040					
2047	29/06/23	16:00:00	24.750					
2048	29/06/23	17:00:00	24.750					
2049	29/06/23	18:00:00	24.919					
2050	29/06/23	19:00:00	24.677					
2051	29/06/23	20:00:00	24.653					
2052	29/06/23	21:00:00	24.653					
2053	29/06/23	22:00:00	24.677					
2054	29/06/23	23:00:00	24.557					
2055	30/06/23	00:00:00	24.581					
2056	30/06/23	01:00:00	24.653					
2057	30/06/23	02:00:00	25.089					
2058	30/06/23	03:00:00	24.992					
2059	30/06/23	04:00:00	25.089					
2060	30/06/23	05:00:00	24.871					
2061	30/06/23	06:00:00	24.871					
2062	30/06/23	07:00:00	24.798					
2063	30/06/23	08:00:00	25.040					
2064	30/06/23	09:00:00	25.671					
2065	30/06/23	10:00:00	25.768					
2066	30/06/23	11:00:00	25.477					
2067	30/06/23	12:00:00	24.968					
2068	30/06/23	13:00:00	25.283					
2069	30/06/23	14:00:00	25.963					
2070	30/06/23	15:00:00	25.623					
2071	30/06/23	16:00:00	25.817					
2072	30/06/23	17:00:00	26.012					
2073	30/06/23	18:00:00	26.012					
2074	30/06/23	19:00:00	26.012					
2075	30/06/23	20:00:00	25.890					
2076	30/06/23	21:00:00	25.598					
2077	30/06/23	22:00:00	25.331					
2078	30/06/23	23:00:00	25.428					
2079	01/07/23	00:00:00	25.428					
2080	01/07/23	01:00:00	25.380					
2081	01/07/23	02:00:00	25.380					
2082	01/07/23	03:00:00	25.380					
2083	01/07/23	04:00:00	25.404					
2084	01/07/23	05:00:00	25.404					
2085	01/07/23	06:00:00	25.380					
2086	01/07/23	07:00:00	25.380					
2087	01/07/23	08:00:00	25.355					
2088	01/07/23	09:00:00	25.355					
2089	01/07/23	10:00:00	25.331					
2090	01/07/23	11:00:00	25.331					
2091	01/07/23	12:00:00	25.380					
2092	01/07/23	13:00:00	25.380					
2093	01/07/23	14:00:00	25.428					
2094	01/07/23	15:00:00	25.501					
2095	01/07/23	16:00:00	25.525					
2096	01/07/23	17:00:00	25.525					
2097	01/07/23	18:00:00	25.525					
2098	01/07/23	19:00:00	25.453					
2099	01/07/23	20:00:00	25.065					
