"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20987460, SEN S/N: 20987460, LBL: Cannelle 15m)"	"Acoplador separado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Acoplador adjunto (LGR S/N: 20987460, SEN S/N: 20987460)"	"Host conectado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Parado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Final de archivo (LGR S/N: 20987460, SEN S/N: 20987460)"
1669	13/06/23	22:00:00	19.532					
1670	13/06/23	23:00:00	19.460					
1671	14/06/23	00:00:00	19.698					
1672	14/06/23	01:00:00	19.222					
1673	14/06/23	02:00:00	19.484					
1674	14/06/23	03:00:00	19.793					
1675	14/06/23	04:00:00	19.484					
1676	14/06/23	05:00:00	19.389					
1677	14/06/23	06:00:00	19.294					
1678	14/06/23	07:00:00	19.508					
1679	14/06/23	08:00:00	19.651					
1680	14/06/23	09:00:00	19.722					
1681	14/06/23	10:00:00	19.770					
1682	14/06/23	11:00:00	19.793					
1683	14/06/23	12:00:00	19.865					
1684	14/06/23	13:00:00	19.698					
1685	14/06/23	14:00:00	19.270					
1686	14/06/23	15:00:00	19.318					
1687	14/06/23	16:00:00	19.270					
1688	14/06/23	17:00:00	19.912					
1689	14/06/23	18:00:00	19.294					
1690	14/06/23	19:00:00	19.508					
1691	14/06/23	20:00:00	19.389					
1692	14/06/23	21:00:00	19.603					
1693	14/06/23	22:00:00	19.555					
1694	14/06/23	23:00:00	19.436					
1695	15/06/23	00:00:00	19.056					
1696	15/06/23	01:00:00	18.866					
1697	15/06/23	02:00:00	18.818					
1698	15/06/23	03:00:00	19.151					
1699	15/06/23	04:00:00	19.365					
1700	15/06/23	05:00:00	19.389					
1701	15/06/23	06:00:00	19.365					
1702	15/06/23	07:00:00	19.460					
1703	15/06/23	08:00:00	19.746					
1704	15/06/23	09:00:00	19.817					
1705	15/06/23	10:00:00	19.341					
1706	15/06/23	11:00:00	19.365					
1707	15/06/23	12:00:00	19.960					
1708	15/06/23	13:00:00	19.508					
1709	15/06/23	14:00:00	19.984					
1710	15/06/23	15:00:00	19.960					
1711	15/06/23	16:00:00	19.912					
1712	15/06/23	17:00:00	19.056					
1713	15/06/23	18:00:00	18.628					
1714	15/06/23	19:00:00	18.628					
1715	15/06/23	20:00:00	18.628					
1716	15/06/23	21:00:00	18.176					
1717	15/06/23	22:00:00	18.081					
1718	15/06/23	23:00:00	18.319					
1719	16/06/23	00:00:00	18.675					
1720	16/06/23	01:00:00	19.222					
1721	16/06/23	02:00:00	19.413					
1722	16/06/23	03:00:00	19.508					
1723	16/06/23	04:00:00	19.532					
1724	16/06/23	05:00:00	18.842					
1725	16/06/23	06:00:00	19.579					
1726	16/06/23	07:00:00	20.222					
1727	16/06/23	08:00:00	19.151					
1728	16/06/23	09:00:00	19.413					
1729	16/06/23	10:00:00	19.008					
1730	16/06/23	11:00:00	19.555					
1731	16/06/23	12:00:00	19.532					
1732	16/06/23	13:00:00	19.294					
1733	16/06/23	14:00:00	19.318					
1734	16/06/23	15:00:00	19.294					
1735	16/06/23	16:00:00	18.913					
1736	16/06/23	17:00:00	18.913					
1737	16/06/23	18:00:00	19.032					
1738	16/06/23	19:00:00	19.008					
1739	16/06/23	20:00:00	18.343					
1740	16/06/23	21:00:00	18.176					
1741	16/06/23	22:00:00	18.247					
1742	16/06/23	23:00:00	18.961					
1743	17/06/23	00:00:00	18.081					
1744	17/06/23	01:00:00	18.699					
1745	17/06/23	02:00:00	19.032					
1746	17/06/23	03:00:00	18.652					
1747	17/06/23	04:00:00	19.722					
1748	17/06/23	05:00:00	20.222					
1749	17/06/23	06:00:00	19.770					
1750	17/06/23	07:00:00	19.484					
1751	17/06/23	08:00:00	20.293					
1752	17/06/23	09:00:00	20.007					
1753	17/06/23	10:00:00	19.484					
1754	17/06/23	11:00:00	20.341					
1755	17/06/23	12:00:00	19.888					
1756	17/06/23	13:00:00	19.508					
1757	17/06/23	14:00:00	19.222					
1758	17/06/23	15:00:00	19.151					
1759	17/06/23	16:00:00	18.771					
1760	17/06/23	17:00:00	18.390					
1761	17/06/23	18:00:00	18.509					
1762	17/06/23	19:00:00	18.533					
1763	17/06/23	20:00:00	19.341					
1764	17/06/23	21:00:00	19.199					
1765	17/06/23	22:00:00	19.032					
1766	17/06/23	23:00:00	19.080					
1767	18/06/23	00:00:00	19.365					
1768	18/06/23	01:00:00	19.555					
1769	18/06/23	02:00:00	19.555					
1770	18/06/23	03:00:00	19.199					
1771	18/06/23	04:00:00	18.842					
1772	18/06/23	05:00:00	18.794					
1773	18/06/23	06:00:00	19.436					
1774	18/06/23	07:00:00	18.913					
1775	18/06/23	08:00:00	18.818					
1776	18/06/23	09:00:00	18.509					
1777	18/06/23	10:00:00	18.509					
1778	18/06/23	11:00:00	18.628					
1779	18/06/23	12:00:00	19.270					
1780	18/06/23	13:00:00	19.460					
1781	18/06/23	14:00:00	19.793					
1782	18/06/23	15:00:00	19.746					
1783	18/06/23	16:00:00	19.436					
1784	18/06/23	17:00:00	18.866					
1785	18/06/23	18:00:00	19.318					
1786	18/06/23	19:00:00	19.508					
1787	18/06/23	20:00:00	19.413					
1788	18/06/23	21:00:00	18.866					
1789	18/06/23	22:00:00	18.794					
1790	18/06/23	23:00:00	18.866					
1791	19/06/23	00:00:00	19.032					
1792	19/06/23	01:00:00	18.794					
1793	19/06/23	02:00:00	18.842					
1794	19/06/23	03:00:00	19.151					
1795	19/06/23	04:00:00	19.103					
1796	19/06/23	05:00:00	18.866					
1797	19/06/23	06:00:00	19.484					
1798	19/06/23	07:00:00	19.484					
1799	19/06/23	08:00:00	19.389					
1800	19/06/23	09:00:00	19.318					
1801	19/06/23	10:00:00	18.818					
1802	19/06/23	11:00:00	18.699					
1803	19/06/23	12:00:00	18.866					
1804	19/06/23	13:00:00	18.889					
1805	19/06/23	14:00:00	18.889					
1806	19/06/23	15:00:00	18.818					
1807	19/06/23	16:00:00	18.747					
1808	19/06/23	17:00:00	18.271					
1809	19/06/23	18:00:00	18.343					
1810	19/06/23	19:00:00	18.723					
1811	19/06/23	20:00:00	18.200					
1812	19/06/23	21:00:00	18.247					
1813	19/06/23	22:00:00	18.509					
1814	19/06/23	23:00:00	18.461					
1815	20/06/23	00:00:00	18.557					
1816	20/06/23	01:00:00	19.032					
1817	20/06/23	02:00:00	18.842					
1818	20/06/23	03:00:00	18.675					
1819	20/06/23	04:00:00	18.580					
1820	20/06/23	05:00:00	18.461					
1821	20/06/23	06:00:00	18.747					
1822	20/06/23	07:00:00	18.343					
1823	20/06/23	08:00:00	18.081					
1824	20/06/23	09:00:00	18.652					
1825	20/06/23	10:00:00	18.628					
1826	20/06/23	11:00:00	18.913					
1827	20/06/23	12:00:00	19.436					
1828	20/06/23	13:00:00	20.007					
1829	20/06/23	14:00:00	20.007					
1830	20/06/23	15:00:00	19.793					
1831	20/06/23	16:00:00	18.913					
1832	20/06/23	17:00:00	19.127					
1833	20/06/23	18:00:00	19.175					
1834	20/06/23	19:00:00	19.270					
1835	20/06/23	20:00:00	18.675					
1836	20/06/23	21:00:00	19.270					
1837	20/06/23	22:00:00	18.509					
1838	20/06/23	23:00:00	18.057					
1839	21/06/23	00:00:00	19.555					
1840	21/06/23	01:00:00	19.722					
1841	21/06/23	02:00:00	19.532					
1842	21/06/23	03:00:00	20.103					
1843	21/06/23	04:00:00	19.294					
1844	21/06/23	05:00:00	19.151					
1845	21/06/23	06:00:00	19.103					
1846	21/06/23	07:00:00	19.389					
1847	21/06/23	08:00:00	18.889					
1848	21/06/23	09:00:00	19.651					
1849	21/06/23	10:00:00	20.317					
1850	21/06/23	11:00:00	20.460					
1851	21/06/23	12:00:00	20.674					
1852	21/06/23	13:00:00	20.698					
1853	21/06/23	14:00:00	20.889					
1854	21/06/23	15:00:00	20.889					
1855	21/06/23	16:00:00	20.484					
1856	21/06/23	17:00:00	19.912					
1857	21/06/23	18:00:00	20.198					
1858	21/06/23	19:00:00	20.222					
1859	21/06/23	20:00:00	21.079					
1860	21/06/23	21:00:00	20.913					
1861	21/06/23	22:00:00	22.202					
1862	21/06/23	23:00:00	21.939					
1863	22/06/23	00:00:00	22.681					
1864	22/06/23	01:00:00	21.915					
1865	22/06/23	02:00:00	22.489					
1866	22/06/23	03:00:00	22.681					
1867	22/06/23	04:00:00	20.269					
1868	22/06/23	05:00:00	19.389					
1869	22/06/23	06:00:00	19.579					
1870	22/06/23	07:00:00	19.603					
1871	22/06/23	08:00:00	19.627					
1872	22/06/23	09:00:00	19.603					
1873	22/06/23	10:00:00	19.698					
1874	22/06/23	11:00:00	19.722					
1875	22/06/23	12:00:00	19.579					
1876	22/06/23	13:00:00	19.603					
1877	22/06/23	14:00:00	19.436					
1878	22/06/23	15:00:00	19.484					
1879	22/06/23	16:00:00	19.508					
1880	22/06/23	17:00:00	19.436					
1881	22/06/23	18:00:00	19.246					
1882	22/06/23	19:00:00	19.222					
1883	22/06/23	20:00:00	19.246					
1884	22/06/23	21:00:00	19.365					
1885	22/06/23	22:00:00	19.365					
1886	22/06/23	23:00:00	19.270					
1887	23/06/23	00:00:00	19.436					
1888	23/06/23	01:00:00	19.484					
1889	23/06/23	02:00:00	19.698					
1890	23/06/23	03:00:00	19.579					
1891	23/06/23	04:00:00	20.388					
1892	23/06/23	05:00:00	21.223					
1893	23/06/23	06:00:00	20.484					
1894	23/06/23	07:00:00	21.843					
1895	23/06/23	08:00:00	22.130					
1896	23/06/23	09:00:00	23.280					
1897	23/06/23	10:00:00	23.665					
1898	23/06/23	11:00:00	24.171					
1899	23/06/23	12:00:00	24.508					
1900	23/06/23	13:00:00	24.919					
1901	23/06/23	14:00:00	25.016					
1902	23/06/23	15:00:00	23.881					
1903	23/06/23	16:00:00	24.002					
1904	23/06/23	17:00:00	22.705					
1905	23/06/23	18:00:00	22.178					
1906	23/06/23	19:00:00	23.112					
1907	23/06/23	20:00:00	23.088					
1908	23/06/23	21:00:00	23.713					
1909	23/06/23	22:00:00	23.809					
1910	23/06/23	23:00:00	23.208					
1911	24/06/23	00:00:00	23.617					
1912	24/06/23	01:00:00	22.824					
1913	24/06/23	02:00:00	23.641					
1914	24/06/23	03:00:00	23.593					
1915	24/06/23	04:00:00	23.328					
1916	24/06/23	05:00:00	23.545					
1917	24/06/23	06:00:00	23.954					
1918	24/06/23	07:00:00	24.146					
1919	24/06/23	08:00:00	24.219					
1920	24/06/23	09:00:00	24.267					
1921	24/06/23	10:00:00	24.339					
1922	24/06/23	11:00:00	24.436					
1923	24/06/23	12:00:00	24.532					
1924	24/06/23	13:00:00	24.653					
1925	24/06/23	14:00:00	24.726					
1926	24/06/23	15:00:00	24.750					
1927	24/06/23	16:00:00	24.653					
1928	24/06/23	17:00:00	24.653					
1929	24/06/23	18:00:00	24.605					
1930	24/06/23	19:00:00	24.436					
1931	24/06/23	20:00:00	24.388					
1932	24/06/23	21:00:00	24.388					
1933	24/06/23	22:00:00	24.436					
1934	24/06/23	23:00:00	24.315					
1935	25/06/23	00:00:00	24.098					
1936	25/06/23	01:00:00	23.881					
1937	25/06/23	02:00:00	23.785					
1938	25/06/23	03:00:00	23.713					
1939	25/06/23	04:00:00	23.376					
1940	25/06/23	05:00:00	24.146					
1941	25/06/23	06:00:00	24.363					
1942	25/06/23	07:00:00	24.436					
1943	25/06/23	08:00:00	24.412					
1944	25/06/23	09:00:00	24.291					
1945	25/06/23	10:00:00	24.315					
1946	25/06/23	11:00:00	24.339					
1947	25/06/23	12:00:00	24.388					
1948	25/06/23	13:00:00	24.098					
1949	25/06/23	14:00:00	24.436					
1950	25/06/23	15:00:00	24.243					
1951	25/06/23	16:00:00	24.315					
1952	25/06/23	17:00:00	24.339					
1953	25/06/23	18:00:00	24.026					
1954	25/06/23	19:00:00	23.713					
1955	25/06/23	20:00:00	23.713					
1956	25/06/23	21:00:00	23.809					
1957	25/06/23	22:00:00	23.617					
1958	25/06/23	23:00:00	23.978					
1959	26/06/23	00:00:00	24.074					
1960	26/06/23	01:00:00	23.978					
1961	26/06/23	02:00:00	23.978					
1962	26/06/23	03:00:00	23.978					
1963	26/06/23	04:00:00	24.146					
1964	26/06/23	05:00:00	24.122					
1965	26/06/23	06:00:00	24.098					
1966	26/06/23	07:00:00	24.050					
1967	26/06/23	08:00:00	23.761					
1968	26/06/23	09:00:00	23.785					
1969	26/06/23	10:00:00	23.761					
1970	26/06/23	11:00:00	23.593					
1971	26/06/23	12:00:00	23.930					
1972	26/06/23	13:00:00	23.978					
1973	26/06/23	14:00:00	24.460					
1974	26/06/23	15:00:00	24.122					
1975	26/06/23	16:00:00	23.954					
1976	26/06/23	17:00:00	24.074					
1977	26/06/23	18:00:00	24.146					
1978	26/06/23	19:00:00	23.930					
1979	26/06/23	20:00:00	24.436					
1980	26/06/23	21:00:00	23.954					
1981	26/06/23	22:00:00	23.352					
1982	26/06/23	23:00:00	23.737					
1983	27/06/23	00:00:00	23.809					
1984	27/06/23	01:00:00	23.978					
1985	27/06/23	02:00:00	24.363					
1986	27/06/23	03:00:00	24.315					
1987	27/06/23	04:00:00	24.460					
1988	27/06/23	05:00:00	24.412					
1989	27/06/23	06:00:00	24.436					
1990	27/06/23	07:00:00	24.484					
1991	27/06/23	08:00:00	23.905					
1992	27/06/23	09:00:00	24.339					
1993	27/06/23	10:00:00	24.315					
1994	27/06/23	11:00:00	24.484					
1995	27/06/23	12:00:00	24.436					
1996	27/06/23	13:00:00	24.508					
1997	27/06/23	14:00:00	24.726					
1998	27/06/23	15:00:00	24.412					
1999	27/06/23	16:00:00	24.026					
2000	27/06/23	17:00:00	23.521					
2001	27/06/23	18:00:00	22.298					
2002	27/06/23	19:00:00	22.920					
2003	27/06/23	20:00:00	23.376					
2004	27/06/23	21:00:00	23.617					
2005	27/06/23	22:00:00	23.665					
2006	27/06/23	23:00:00	23.905					
2007	28/06/23	00:00:00	23.761					
2008	28/06/23	01:00:00	24.315					
2009	28/06/23	02:00:00	24.315					
2010	28/06/23	03:00:00	24.436					
2011	28/06/23	04:00:00	24.339					
2012	28/06/23	05:00:00	24.315					
2013	28/06/23	06:00:00	24.339					
2014	28/06/23	07:00:00	23.809					
2015	28/06/23	08:00:00	24.339					
2016	28/06/23	09:00:00	24.219					
2017	28/06/23	10:00:00	24.026					
2018	28/06/23	11:00:00	24.243					
2019	28/06/23	12:00:00	23.954					
2020	28/06/23	13:00:00	23.881					
2021	28/06/23	14:00:00	24.412					
2022	28/06/23	15:00:00	24.412					
2023	28/06/23	16:00:00	24.508					
2024	28/06/23	17:00:00	24.339					
2025	28/06/23	18:00:00	24.363					
2026	28/06/23	19:00:00	24.339					
2027	28/06/23	20:00:00	24.363					
2028	28/06/23	21:00:00	24.532					
2029	28/06/23	22:00:00	24.219					
2030	28/06/23	23:00:00	24.098					
2031	29/06/23	00:00:00	24.243					
2032	29/06/23	01:00:00	24.339					
2033	29/06/23	02:00:00	24.339					
2034	29/06/23	03:00:00	24.339					
2035	29/06/23	04:00:00	24.074					
2036	29/06/23	05:00:00	23.809					
2037	29/06/23	06:00:00	24.219					
2038	29/06/23	07:00:00	24.291					
2039	29/06/23	08:00:00	24.315					
2040	29/06/23	09:00:00	24.436					
2041	29/06/23	10:00:00	23.930					
2042	29/06/23	11:00:00	24.098					
2043	29/06/23	12:00:00	24.436					
2044	29/06/23	13:00:00	24.436					
2045	29/06/23	14:00:00	24.219					
2046	29/06/23	15:00:00	23.954					
2047	29/06/23	16:00:00	23.689					
2048	29/06/23	17:00:00	23.713					
2049	29/06/23	18:00:00	23.954					
2050	29/06/23	19:00:00	23.954					
2051	29/06/23	20:00:00	23.833					
2052	29/06/23	21:00:00	23.930					
2053	29/06/23	22:00:00	23.954					
2054	29/06/23	23:00:00	23.905					
2055	30/06/23	00:00:00	23.930					
2056	30/06/23	01:00:00	24.002					
2057	30/06/23	02:00:00	24.291					
2058	30/06/23	03:00:00	24.363					
2059	30/06/23	04:00:00	24.388					
2060	30/06/23	05:00:00	24.315					
2061	30/06/23	06:00:00	24.219					
2062	30/06/23	07:00:00	24.122					
2063	30/06/23	08:00:00	24.122					
2064	30/06/23	09:00:00	24.195					
2065	30/06/23	10:00:00	24.098					
2066	30/06/23	11:00:00	24.098					
2067	30/06/23	12:00:00	24.195					
2068	30/06/23	13:00:00	24.291					
2069	30/06/23	14:00:00	24.363					
2070	30/06/23	15:00:00	24.508					
2071	30/06/23	16:00:00	24.726					
2072	30/06/23	17:00:00	25.210					
2073	30/06/23	18:00:00	25.841					
2074	30/06/23	19:00:00	25.866					
2075	30/06/23	20:00:00	25.817					
2076	30/06/23	21:00:00	25.477					
2077	30/06/23	22:00:00	25.162					
2078	30/06/23	23:00:00	25.307					
2079	01/07/23	00:00:00	25.428					
2080	01/07/23	01:00:00	25.380					
2081	01/07/23	02:00:00	25.355					
2082	01/07/23	03:00:00	25.355					
2083	01/07/23	04:00:00	25.380					
2084	01/07/23	05:00:00	25.380					
2085	01/07/23	06:00:00	25.355					
2086	01/07/23	07:00:00	25.355					
2087	01/07/23	08:00:00	25.355					
2088	01/07/23	09:00:00	25.331					
2089	01/07/23	10:00:00	25.307					
2090	01/07/23	11:00:00	25.307					
2091	01/07/23	12:00:00	25.307					
2092	01/07/23	13:00:00	25.307					
2093	01/07/23	14:00:00	25.404					
2094	01/07/23	15:00:00	25.453					
2095	01/07/23	16:00:00	25.501					
2096	01/07/23	17:00:00	25.477					
2097	01/07/23	18:00:00	25.477					
2098	01/07/23	19:00:00	24.919					
2099	01/07/23	20:00:00	24.895					
2100	01/07/23	21:00:00	24.847					
2101	01/07/23	22:00:00	24.823					
2102	01/07/23	23:00:00	24.798					
2103	02/07/23	00:00:00	24.605					
2104	02/07/23	01:00:00	24.436					
2105	02/07/23	02:00:00	24.412					
2106	02/07/23	03:00:00	24.412					
2107	02/07/23	04:00:00	24.388					
2108	02/07/23	05:00:00	24.388					
2109	02/07/23	06:00:00	24.363					
2110	02/07/23	07:00:00	24.557					
2111	02/07/23	08:00:00	24.532					
2112	02/07/23	09:00:00	24.315					
2113	02/07/23	10:00:00	24.291					
2114	02/07/23	11:00:00	24.267					
2115	02/07/23	12:00:00	24.291					
2116	02/07/23	13:00:00	24.363					
2117	02/07/23	14:00:00	24.388					
2118	02/07/23	15:00:00	24.219					
2119	02/07/23	16:00:00	24.243					
2120	02/07/23	17:00:00	24.291					
2121	02/07/23	18:00:00	24.339					
2122	02/07/23	19:00:00	24.291					
2123	02/07/23	20:00:00	24.267					
2124	02/07/23	21:00:00	24.363					
2125	02/07/23	22:00:00	24.315					
2126	02/07/23	23:00:00	24.267					
2127	03/07/23	00:00:00	24.315					
2128	03/07/23	01:00:00	24.291					
2129	03/07/23	02:00:00	24.243					
2130	03/07/23	03:00:00	24.243					
2131	03/07/23	04:00:00	24.291					
2132	03/07/23	05:00:00	24.436					
2133	03/07/23	06:00:00	24.339					
2134	03/07/23	07:00:00	24.363					
2135	03/07/23	08:00:00	24.412					
2136	03/07/23	09:00:00	24.436					
2137	03/07/23	10:00:00	24.605					
2138	03/07/23	11:00:00	24.653					
2139	03/07/23	12:00:00	24.750					
2140	03/07/23	13:00:00	24.726					
2141	03/07/23	14:00:00	24.726					
2142	03/07/23	15:00:00	24.871					
2143	03/07/23	16:00:00	24.750					
2144	03/07/23	17:00:00	24.532					
2145	03/07/23	18:00:00	24.605					
2146	03/07/23	19:00:00	24.726					
2147	03/07/23	20:00:00	24.726					
2148	03/07/23	21:00:00	24.798					
2149	03/07/23	22:00:00	24.774					
2150	03/07/23	23:00:00	24.774					
2151	04/07/23	00:00:00	24.702					
2152	04/07/23	01:00:00	24.484					
2153	04/07/23	02:00:00	24.484					
2154	04/07/23	03:00:00	24.653					
2155	04/07/23	04:00:00	24.508					
2156	04/07/23	05:00:00	24.460					
2157	04/07/23	06:00:00	24.460					
2158	04/07/23	07:00:00	24.460					
2159	04/07/23	08:00:00	24.460					
2160	04/07/23	09:00:00	24.412					
2161	04/07/23	10:00:00	24.436					
2162	04/07/23	11:00:00	24.484					
2163	04/07/23	12:00:00	24.388					
2164	04/07/23	13:00:00	24.412					
2165	04/07/23	14:00:00	24.074					
2166	04/07/23	15:00:00	24.050					
2167	04/07/23	16:00:00	24.315					
2168	04/07/23	17:00:00	24.243					
2169	04/07/23	18:00:00	24.050					
2170	04/07/23	19:00:00	24.002					
2171	04/07/23	20:00:00	23.881					
2172	04/07/23	21:00:00	23.857					
2173	04/07/23	22:00:00	23.954					
2174	04/07/23	23:00:00	24.146					
2175	05/07/23	00:00:00	24.484					
2176	05/07/23	01:00:00	24.436					
2177	05/07/23	02:00:00	24.267					
2178	05/07/23	03:00:00	24.267					
2179	05/07/23	04:00:00	24.508					
2180	05/07/23	05:00:00	24.629					
2181	05/07/23	06:00:00	24.557					
2182	05/07/23	07:00:00	24.460					
2183	05/07/23	08:00:00	24.605					
2184	05/07/23	09:00:00	24.605					
2185	05/07/23	10:00:00	24.629					
2186	05/07/23	11:00:00	24.677					
2187	05/07/23	12:00:00	24.774					
2188	05/07/23	13:00:00	24.871					
2189	05/07/23	14:00:00	24.895					
2190	05/07/23	15:00:00	24.895					
2191	05/07/23	16:00:00	24.871					
2192	05/07/23	17:00:00	24.871					
2193	05/07/23	18:00:00	24.798					
2194	05/07/23	19:00:00	24.798					
2195	05/07/23	20:00:00	24.823					
2196	05/07/23	21:00:00	24.702					
2197	05/07/23	22:00:00	23.905					
2198	05/07/23	23:00:00	23.857					
2199	06/07/23	00:00:00	24.074					
2200	06/07/23	01:00:00	24.219					
2201	06/07/23	02:00:00	24.315					
2202	06/07/23	03:00:00	24.412					
2203	06/07/23	04:00:00	24.339					
2204	06/07/23	05:00:00	24.243					
2205	06/07/23	06:00:00	23.954					
2206	06/07/23	07:00:00	24.098					
2207	06/07/23	08:00:00	24.267					
2208	06/07/23	09:00:00	24.315					
2209	06/07/23	10:00:00	24.291					
2210	06/07/23	11:00:00	24.315					
2211	06/07/23	12:00:00	24.363					
2212	06/07/23	13:00:00	24.532					
2213	06/07/23	14:00:00	24.774					
2214	06/07/23	15:00:00	24.895					
2215	06/07/23	16:00:00	24.726					
2216	06/07/23	17:00:00	24.629					
2217	06/07/23	18:00:00	24.532					
2218	06/07/23	19:00:00	24.267					
2219	06/07/23	20:00:00	24.291					
2220	06/07/23	21:00:00	24.050					
2221	06/07/23	22:00:00	23.593					
2222	06/07/23	23:00:00	23.472					
2223	07/07/23	00:00:00	23.328					
2224	07/07/23	01:00:00	23.400					
2225	07/07/23	02:00:00	23.400					
2226	07/07/23	03:00:00	23.352					
2227	07/07/23	04:00:00	23.497					
2228	07/07/23	05:00:00	23.689					
2229	07/07/23	06:00:00	23.593					
2230	07/07/23	07:00:00	23.424					
2231	07/07/23	08:00:00	23.497					
2232	07/07/23	09:00:00	23.978					
2233	07/07/23	10:00:00	23.954					
2234	07/07/23	11:00:00	24.074					
2235	07/07/23	12:00:00	23.112					
2236	07/07/23	13:00:00	23.208					
2237	07/07/23	14:00:00	23.160					
2238	07/07/23	15:00:00	23.256					
2239	07/07/23	16:00:00	23.689					
2240	07/07/23	17:00:00	23.521					
2241	07/07/23	18:00:00	23.352					
2242	07/07/23	19:00:00	23.208					
2243	07/07/23	20:00:00	23.160					
2244	07/07/23	21:00:00	22.417					
2245	07/07/23	22:00:00	22.202					
2246	07/07/23	23:00:00	22.417					
2247	08/07/23	00:00:00	22.465					
2248	08/07/23	01:00:00	22.729					
2249	08/07/23	02:00:00	22.753					
2250	08/07/23	03:00:00	23.617					
2251	08/07/23	04:00:00	23.881					
2252	08/07/23	05:00:00	22.202					
2253	08/07/23	06:00:00	22.393					
2254	08/07/23	07:00:00	21.461					
2255	08/07/23	08:00:00	21.724					
2256	08/07/23	09:00:00	22.154					
2257	08/07/23	10:00:00	22.058					
2258	08/07/23	11:00:00	22.298					
2259	08/07/23	12:00:00	22.513					
2260	08/07/23	13:00:00	22.776					
2261	08/07/23	14:00:00	22.920					
2262	08/07/23	15:00:00	22.824					
2263	08/07/23	16:00:00	22.417					
2264	08/07/23	17:00:00	22.154					
2265	08/07/23	18:00:00	22.274					
2266	08/07/23	19:00:00	22.321					
2267	08/07/23	20:00:00	22.417					
2268	08/07/23	21:00:00	22.393					
2269	08/07/23	22:00:00	22.345					
2270	08/07/23	23:00:00	22.369					
2271	09/07/23	00:00:00	22.393					
2272	09/07/23	01:00:00	22.393					
2273	09/07/23	02:00:00	22.011					
2274	09/07/23	03:00:00	22.274					
2275	09/07/23	04:00:00	22.058					
2276	09/07/23	05:00:00	22.178					
2277	09/07/23	06:00:00	22.226					
2278	09/07/23	07:00:00	22.178					
2279	09/07/23	08:00:00	22.202					
2280	09/07/23	09:00:00	22.154					
2281	09/07/23	10:00:00	22.250					
2282	09/07/23	11:00:00	22.537					
2283	09/07/23	12:00:00	22.489					
2284	09/07/23	13:00:00	22.657					
2285	09/07/23	14:00:00	22.824					
2286	09/07/23	15:00:00	22.944					
2287	09/07/23	16:00:00	23.184					
2288	09/07/23	17:00:00	22.944					
2289	09/07/23	18:00:00	22.609					
2290	09/07/23	19:00:00	22.417					
2291	09/07/23	20:00:00	22.345					
2292	09/07/23	21:00:00	22.321					
2293	09/07/23	22:00:00	22.321					
2294	09/07/23	23:00:00	22.465					
2295	10/07/23	00:00:00	22.226					
2296	10/07/23	01:00:00	22.106					
2297	10/07/23	02:00:00	21.843					
2298	10/07/23	03:00:00	22.154					
2299	10/07/23	04:00:00	22.345					
2300	10/07/23	05:00:00	22.513					
2301	10/07/23	06:00:00	22.872					
2302	10/07/23	07:00:00	22.585					
2303	10/07/23	08:00:00	22.561					
2304	10/07/23	09:00:00	22.465					
2305	10/07/23	10:00:00	22.441					
2306	10/07/23	11:00:00	22.705					
2307	10/07/23	12:00:00	22.609					
2308	10/07/23	13:00:00	22.681					
2309	10/07/23	14:00:00	22.681					
2310	10/07/23	15:00:00	22.896					
2311	10/07/23	16:00:00	22.513					
2312	10/07/23	17:00:00	22.896					
2313	10/07/23	18:00:00	22.848					
2314	10/07/23	19:00:00	22.011					
2315	10/07/23	20:00:00	22.393					
2316	10/07/23	21:00:00	22.489					
2317	10/07/23	22:00:00	22.537					
2318	10/07/23	23:00:00	22.657					
2319	11/07/23	00:00:00	22.441					
2320	11/07/23	01:00:00	22.393					
2321	11/07/23	02:00:00	22.417					
2322	11/07/23	03:00:00	22.465					
2323	11/07/23	04:00:00	22.513					
2324	11/07/23	05:00:00	22.561					
2325	11/07/23	06:00:00	22.561					
2326	11/07/23	07:00:00	22.753					
2327	11/07/23	08:00:00	22.944					
2328	11/07/23	09:00:00	23.376					
2329	11/07/23	10:00:00	23.665					
2330	11/07/23	11:00:00	23.545					
2331	11/07/23	12:00:00	23.593					
2332	11/07/23	13:00:00	23.881					
2333	11/07/23	14:00:00	23.497					
2334	11/07/23	15:00:00	23.352					
2335	11/07/23	16:00:00	23.424					
2336	11/07/23	17:00:00	22.705					
2337	11/07/23	18:00:00	22.250					
2338	11/07/23	19:00:00	22.106					
2339	11/07/23	20:00:00	22.513					
2340	11/07/23	21:00:00	23.040					
2341	11/07/23	22:00:00	23.448					
2342	11/07/23	23:00:00	23.521					
2343	12/07/23	00:00:00	23.593					
2344	12/07/23	01:00:00	23.545					
2345	12/07/23	02:00:00	23.569					
2346	12/07/23	03:00:00	23.641					
2347	12/07/23	04:00:00	24.002					
2348	12/07/23	05:00:00	23.930					
2349	12/07/23	06:00:00	23.857					
2350	12/07/23	07:00:00	24.050					
2351	12/07/23	08:00:00	23.809					
2352	12/07/23	09:00:00	24.098					
2353	12/07/23	10:00:00	24.050					
2354	12/07/23	11:00:00	22.896					
2355	12/07/23	12:00:00	22.561					
