"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20235965, SEN S/N: 20235965, LBL: Sagro 40m)"	"Acoplador separado (LGR S/N: 20235965, SEN S/N: 20235965)"	"Acoplador adjunto (LGR S/N: 20235965, SEN S/N: 20235965)"	"Host conectado (LGR S/N: 20235965, SEN S/N: 20235965)"	"Parado (LGR S/N: 20235965, SEN S/N: 20235965)"	"Final de archivo (LGR S/N: 20235965, SEN S/N: 20235965)"
1413	09/06/23	10:00:00	15.438					
1414	09/06/23	11:00:00	15.247					
1415	09/06/23	12:00:00	15.247					
1416	09/06/23	13:00:00	15.294					
1417	09/06/23	14:00:00	15.366					
1418	09/06/23	15:00:00	15.438					
1419	09/06/23	16:00:00	15.605					
1420	09/06/23	17:00:00	15.748					
1421	09/06/23	18:00:00	15.843					
1422	09/06/23	19:00:00	16.153					
1423	09/06/23	20:00:00	15.986					
1424	09/06/23	21:00:00	15.915					
1425	09/06/23	22:00:00	15.843					
1426	09/06/23	23:00:00	15.199					
1427	10/06/23	00:00:00	15.318					
1428	10/06/23	01:00:00	15.270					
1429	10/06/23	02:00:00	15.199					
1430	10/06/23	03:00:00	14.984					
1431	10/06/23	04:00:00	14.888					
1432	10/06/23	05:00:00	14.936					
1433	10/06/23	06:00:00	14.960					
1434	10/06/23	07:00:00	15.055					
1435	10/06/23	08:00:00	15.199					
1436	10/06/23	09:00:00	15.438					
1437	10/06/23	10:00:00	15.700					
1438	10/06/23	11:00:00	15.724					
1439	10/06/23	12:00:00	15.294					
1440	10/06/23	13:00:00	15.342					
1441	10/06/23	14:00:00	15.891					
1442	10/06/23	15:00:00	15.533					
1443	10/06/23	16:00:00	15.867					
1444	10/06/23	17:00:00	15.939					
1445	10/06/23	18:00:00	15.986					
1446	10/06/23	19:00:00	16.034					
1447	10/06/23	20:00:00	16.153					
1448	10/06/23	21:00:00	16.320					
1449	10/06/23	22:00:00	16.344					
1450	10/06/23	23:00:00	16.034					
1451	11/06/23	00:00:00	15.724					
1452	11/06/23	01:00:00	15.652					
1453	11/06/23	02:00:00	15.438					
1454	11/06/23	03:00:00	15.366					
1455	11/06/23	04:00:00	15.390					
1456	11/06/23	05:00:00	15.175					
1457	11/06/23	06:00:00	15.247					
1458	11/06/23	07:00:00	15.366					
1459	11/06/23	08:00:00	15.819					
1460	11/06/23	09:00:00	16.487					
1461	11/06/23	10:00:00	16.844					
1462	11/06/23	11:00:00	16.225					
1463	11/06/23	12:00:00	16.177					
1464	11/06/23	13:00:00	16.010					
1465	11/06/23	14:00:00	16.129					
1466	11/06/23	15:00:00	16.392					
1467	11/06/23	16:00:00	16.344					
1468	11/06/23	17:00:00	16.344					
1469	11/06/23	18:00:00	16.415					
1470	11/06/23	19:00:00	16.558					
1471	11/06/23	20:00:00	16.820					
1472	11/06/23	21:00:00	16.392					
1473	11/06/23	22:00:00	16.058					
1474	11/06/23	23:00:00	15.819					
1475	12/06/23	00:00:00	15.748					
1476	12/06/23	01:00:00	15.629					
1477	12/06/23	02:00:00	15.438					
1478	12/06/23	03:00:00	15.438					
1479	12/06/23	04:00:00	15.485					
1480	12/06/23	05:00:00	15.461					
1481	12/06/23	06:00:00	15.461					
1482	12/06/23	07:00:00	15.819					
1483	12/06/23	08:00:00	16.534					
1484	12/06/23	09:00:00	16.487					
1485	12/06/23	10:00:00	16.368					
1486	12/06/23	11:00:00	16.368					
1487	12/06/23	12:00:00	16.010					
1488	12/06/23	13:00:00	15.772					
1489	12/06/23	14:00:00	15.867					
1490	12/06/23	15:00:00	15.557					
1491	12/06/23	16:00:00	15.748					
1492	12/06/23	17:00:00	16.129					
1493	12/06/23	18:00:00	15.748					
1494	12/06/23	19:00:00	15.700					
1495	12/06/23	20:00:00	15.843					
1496	12/06/23	21:00:00	15.772					
1497	12/06/23	22:00:00	15.724					
1498	12/06/23	23:00:00	15.485					
1499	13/06/23	00:00:00	15.461					
1500	13/06/23	01:00:00	15.509					
1501	13/06/23	02:00:00	15.629					
1502	13/06/23	03:00:00	15.509					
1503	13/06/23	04:00:00	15.485					
1504	13/06/23	05:00:00	15.438					
1505	13/06/23	06:00:00	15.509					
1506	13/06/23	07:00:00	15.509					
1507	13/06/23	08:00:00	15.700					
1508	13/06/23	09:00:00	16.487					
1509	13/06/23	10:00:00	16.987					
1510	13/06/23	11:00:00	16.915					
1511	13/06/23	12:00:00	16.606					
1512	13/06/23	13:00:00	16.534					
1513	13/06/23	14:00:00	16.177					
1514	13/06/23	15:00:00	16.296					
1515	13/06/23	16:00:00	16.820					
1516	13/06/23	17:00:00	16.773					
1517	13/06/23	18:00:00	16.439					
1518	13/06/23	19:00:00	16.272					
1519	13/06/23	20:00:00	16.415					
1520	13/06/23	21:00:00	15.963					
1521	13/06/23	22:00:00	15.915					
1522	13/06/23	23:00:00	15.891					
1523	14/06/23	00:00:00	15.676					
1524	14/06/23	01:00:00	15.629					
1525	14/06/23	02:00:00	15.629					
1526	14/06/23	03:00:00	15.533					
1527	14/06/23	04:00:00	15.270					
1528	14/06/23	05:00:00	15.270					
1529	14/06/23	06:00:00	15.485					
1530	14/06/23	07:00:00	15.438					
1531	14/06/23	08:00:00	15.676					
1532	14/06/23	09:00:00	15.461					
1533	14/06/23	10:00:00	15.700					
1534	14/06/23	11:00:00	17.153					
1535	14/06/23	12:00:00	16.558					
1536	14/06/23	13:00:00	16.249					
1537	14/06/23	14:00:00	16.320					
1538	14/06/23	15:00:00	16.129					
1539	14/06/23	16:00:00	16.177					
1540	14/06/23	17:00:00	15.867					
1541	14/06/23	18:00:00	15.724					
1542	14/06/23	19:00:00	15.629					
1543	14/06/23	20:00:00	15.629					
1544	14/06/23	21:00:00	15.652					
1545	14/06/23	22:00:00	15.700					
1546	14/06/23	23:00:00	15.748					
1547	15/06/23	00:00:00	15.342					
1548	15/06/23	01:00:00	15.461					
1549	15/06/23	02:00:00	15.557					
1550	15/06/23	03:00:00	15.963					
1551	15/06/23	04:00:00	15.939					
1552	15/06/23	05:00:00	15.605					
1553	15/06/23	06:00:00	15.461					
1554	15/06/23	07:00:00	15.438					
1555	15/06/23	08:00:00	15.294					
1556	15/06/23	09:00:00	15.294					
1557	15/06/23	10:00:00	15.676					
1558	15/06/23	11:00:00	15.724					
1559	15/06/23	12:00:00	16.392					
1560	15/06/23	13:00:00	16.534					
1561	15/06/23	14:00:00	16.463					
1562	15/06/23	15:00:00	16.344					
1563	15/06/23	16:00:00	15.939					
1564	15/06/23	17:00:00	15.843					
1565	15/06/23	18:00:00	15.915					
1566	15/06/23	19:00:00	15.676					
1567	15/06/23	20:00:00	15.724					
1568	15/06/23	21:00:00	15.485					
1569	15/06/23	22:00:00	15.294					
1570	15/06/23	23:00:00	15.270					
1571	16/06/23	00:00:00	15.318					
1572	16/06/23	01:00:00	15.390					
1573	16/06/23	02:00:00	15.366					
1574	16/06/23	03:00:00	15.438					
1575	16/06/23	04:00:00	15.199					
1576	16/06/23	05:00:00	15.151					
1577	16/06/23	06:00:00	15.103					
1578	16/06/23	07:00:00	15.175					
1579	16/06/23	08:00:00	15.151					
1580	16/06/23	09:00:00	15.270					
1581	16/06/23	10:00:00	15.438					
1582	16/06/23	11:00:00	15.629					
1583	16/06/23	12:00:00	15.772					
1584	16/06/23	13:00:00	16.106					
1585	16/06/23	14:00:00	16.296					
1586	16/06/23	15:00:00	16.129					
1587	16/06/23	16:00:00	15.748					
1588	16/06/23	17:00:00	15.724					
1589	16/06/23	18:00:00	15.390					
1590	16/06/23	19:00:00	15.438					
1591	16/06/23	20:00:00	15.390					
1592	16/06/23	21:00:00	15.700					
1593	16/06/23	22:00:00	15.366					
1594	16/06/23	23:00:00	15.247					
1595	17/06/23	00:00:00	15.199					
1596	17/06/23	01:00:00	15.127					
1597	17/06/23	02:00:00	15.127					
1598	17/06/23	03:00:00	15.127					
1599	17/06/23	04:00:00	15.199					
1600	17/06/23	05:00:00	15.175					
1601	17/06/23	06:00:00	15.199					
1602	17/06/23	07:00:00	15.199					
1603	17/06/23	08:00:00	15.151					
1604	17/06/23	09:00:00	15.247					
1605	17/06/23	10:00:00	15.485					
1606	17/06/23	11:00:00	15.509					
1607	17/06/23	12:00:00	15.629					
1608	17/06/23	13:00:00	15.342					
1609	17/06/23	14:00:00	15.557					
1610	17/06/23	15:00:00	16.106					
1611	17/06/23	16:00:00	16.487					
1612	17/06/23	17:00:00	16.701					
1613	17/06/23	18:00:00	15.963					
1614	17/06/23	19:00:00	15.867					
1615	17/06/23	20:00:00	16.153					
1616	17/06/23	21:00:00	16.010					
1617	17/06/23	22:00:00	15.485					
1618	17/06/23	23:00:00	15.438					
1619	18/06/23	00:00:00	15.294					
1620	18/06/23	01:00:00	14.912					
1621	18/06/23	02:00:00	14.984					
1622	18/06/23	03:00:00	15.247					
1623	18/06/23	04:00:00	15.175					
1624	18/06/23	05:00:00	15.151					
1625	18/06/23	06:00:00	15.175					
1626	18/06/23	07:00:00	15.223					
1627	18/06/23	08:00:00	15.318					
1628	18/06/23	09:00:00	15.461					
1629	18/06/23	10:00:00	15.915					
1630	18/06/23	11:00:00	15.939					
1631	18/06/23	12:00:00	15.772					
1632	18/06/23	13:00:00	16.034					
1633	18/06/23	14:00:00	16.272					
1634	18/06/23	15:00:00	16.344					
1635	18/06/23	16:00:00	16.344					
1636	18/06/23	17:00:00	15.939					
1637	18/06/23	18:00:00	15.819					
1638	18/06/23	19:00:00	15.700					
1639	18/06/23	20:00:00	15.676					
1640	18/06/23	21:00:00	15.438					
1641	18/06/23	22:00:00	15.414					
1642	18/06/23	23:00:00	15.390					
1643	19/06/23	00:00:00	15.390					
1644	19/06/23	01:00:00	15.461					
1645	19/06/23	02:00:00	15.247					
1646	19/06/23	03:00:00	15.247					
1647	19/06/23	04:00:00	15.294					
1648	19/06/23	05:00:00	15.438					
1649	19/06/23	06:00:00	15.461					
1650	19/06/23	07:00:00	15.461					
1651	19/06/23	08:00:00	15.342					
1652	19/06/23	09:00:00	15.270					
1653	19/06/23	10:00:00	15.055					
1654	19/06/23	11:00:00	15.103					
1655	19/06/23	12:00:00	15.318					
1656	19/06/23	13:00:00	15.581					
1657	19/06/23	14:00:00	15.891					
1658	19/06/23	15:00:00	16.177					
1659	19/06/23	16:00:00	16.272					
1660	19/06/23	17:00:00	16.415					
1661	19/06/23	18:00:00	15.843					
1662	19/06/23	19:00:00	15.700					
1663	19/06/23	20:00:00	15.533					
1664	19/06/23	21:00:00	15.509					
1665	19/06/23	22:00:00	15.366					
1666	19/06/23	23:00:00	14.840					
1667	20/06/23	00:00:00	14.816					
1668	20/06/23	01:00:00	14.864					
1669	20/06/23	02:00:00	14.816					
1670	20/06/23	03:00:00	14.840					
1671	20/06/23	04:00:00	14.816					
1672	20/06/23	05:00:00	14.840					
1673	20/06/23	06:00:00	14.912					
1674	20/06/23	07:00:00	14.960					
1675	20/06/23	08:00:00	14.984					
1676	20/06/23	09:00:00	14.960					
1677	20/06/23	10:00:00	14.792					
1678	20/06/23	11:00:00	14.768					
1679	20/06/23	12:00:00	14.768					
1680	20/06/23	13:00:00	14.745					
1681	20/06/23	14:00:00	14.721					
1682	20/06/23	15:00:00	14.697					
1683	20/06/23	16:00:00	14.792					
1684	20/06/23	17:00:00	14.840					
1685	20/06/23	18:00:00	14.912					
1686	20/06/23	19:00:00	14.936					
1687	20/06/23	20:00:00	14.984					
1688	20/06/23	21:00:00	14.960					
1689	20/06/23	22:00:00	14.936					
1690	20/06/23	23:00:00	14.936					
1691	21/06/23	00:00:00	14.864					
1692	21/06/23	01:00:00	14.816					
1693	21/06/23	02:00:00	14.912					
1694	21/06/23	03:00:00	14.768					
1695	21/06/23	04:00:00	14.697					
1696	21/06/23	05:00:00	14.697					
1697	21/06/23	06:00:00	14.601					
1698	21/06/23	07:00:00	14.625					
1699	21/06/23	08:00:00	14.673					
1700	21/06/23	09:00:00	14.721					
1701	21/06/23	10:00:00	14.721					
1702	21/06/23	11:00:00	14.816					
1703	21/06/23	12:00:00	14.960					
1704	21/06/23	13:00:00	14.768					
1705	21/06/23	14:00:00	14.864					
1706	21/06/23	15:00:00	15.199					
1707	21/06/23	16:00:00	15.342					
1708	21/06/23	17:00:00	15.461					
1709	21/06/23	18:00:00	15.438					
1710	21/06/23	19:00:00	15.294					
1711	21/06/23	20:00:00	15.223					
1712	21/06/23	21:00:00	15.366					
1713	21/06/23	22:00:00	15.247					
1714	21/06/23	23:00:00	15.342					
1715	22/06/23	00:00:00	15.223					
1716	22/06/23	01:00:00	15.175					
1717	22/06/23	02:00:00	15.079					
1718	22/06/23	03:00:00	15.055					
1719	22/06/23	04:00:00	15.055					
1720	22/06/23	05:00:00	15.008					
1721	22/06/23	06:00:00	15.127					
1722	22/06/23	07:00:00	15.103					
1723	22/06/23	08:00:00	14.864					
1724	22/06/23	09:00:00	14.816					
1725	22/06/23	10:00:00	14.888					
1726	22/06/23	11:00:00	14.984					
1727	22/06/23	12:00:00	15.008					
1728	22/06/23	13:00:00	15.247					
1729	22/06/23	14:00:00	15.438					
1730	22/06/23	15:00:00	15.724					
1731	22/06/23	16:00:00	16.106					
1732	22/06/23	17:00:00	15.843					
1733	22/06/23	18:00:00	15.533					
1734	22/06/23	19:00:00	15.581					
1735	22/06/23	20:00:00	15.939					
1736	22/06/23	21:00:00	16.153					
1737	22/06/23	22:00:00	16.129					
1738	22/06/23	23:00:00	15.223					
1739	23/06/23	00:00:00	15.581					
1740	23/06/23	01:00:00	15.461					
1741	23/06/23	02:00:00	15.366					
1742	23/06/23	03:00:00	15.270					
1743	23/06/23	04:00:00	15.270					
1744	23/06/23	05:00:00	15.247					
1745	23/06/23	06:00:00	15.796					
1746	23/06/23	07:00:00	16.058					
1747	23/06/23	08:00:00	16.725					
1748	23/06/23	09:00:00	16.963					
1749	23/06/23	10:00:00	16.344					
1750	23/06/23	11:00:00	16.249					
1751	23/06/23	12:00:00	16.654					
1752	23/06/23	13:00:00	16.820					
1753	23/06/23	14:00:00	16.868					
1754	23/06/23	15:00:00	16.796					
1755	23/06/23	16:00:00	17.034					
1756	23/06/23	17:00:00	16.534					
1757	23/06/23	18:00:00	16.415					
1758	23/06/23	19:00:00	17.153					
1759	23/06/23	20:00:00	17.153					
1760	23/06/23	21:00:00	16.344					
1761	23/06/23	22:00:00	17.463					
1762	23/06/23	23:00:00	16.177					
1763	24/06/23	00:00:00	15.843					
1764	24/06/23	01:00:00	16.392					
1765	24/06/23	02:00:00	15.581					
1766	24/06/23	03:00:00	16.320					
1767	24/06/23	04:00:00	16.892					
1768	24/06/23	05:00:00	16.987					
1769	24/06/23	06:00:00	17.106					
1770	24/06/23	07:00:00	17.011					
1771	24/06/23	08:00:00	17.344					
1772	24/06/23	09:00:00	17.582					
1773	24/06/23	10:00:00	17.701					
1774	24/06/23	11:00:00	17.748					
1775	24/06/23	12:00:00	17.201					
1776	24/06/23	13:00:00	17.748					
1777	24/06/23	14:00:00	18.033					
1778	24/06/23	15:00:00	17.843					
1779	24/06/23	16:00:00	17.938					
1780	24/06/23	17:00:00	17.962					
1781	24/06/23	18:00:00	17.724					
1782	24/06/23	19:00:00	17.701					
1783	24/06/23	20:00:00	17.582					
1784	24/06/23	21:00:00	17.724					
1785	24/06/23	22:00:00	17.796					
1786	24/06/23	23:00:00	17.843					
1787	25/06/23	00:00:00	17.653					
1788	25/06/23	01:00:00	17.867					
1789	25/06/23	02:00:00	17.439					
1790	25/06/23	03:00:00	17.249					
1791	25/06/23	04:00:00	16.534					
1792	25/06/23	05:00:00	16.487					
1793	25/06/23	06:00:00	16.868					
1794	25/06/23	07:00:00	16.939					
1795	25/06/23	08:00:00	16.392					
1796	25/06/23	09:00:00	16.320					
1797	25/06/23	10:00:00	16.439					
1798	25/06/23	11:00:00	16.511					
1799	25/06/23	12:00:00	16.677					
1800	25/06/23	13:00:00	16.820					
1801	25/06/23	14:00:00	16.701					
1802	25/06/23	15:00:00	16.868					
1803	25/06/23	16:00:00	16.963					
1804	25/06/23	17:00:00	17.011					
1805	25/06/23	18:00:00	16.820					
1806	25/06/23	19:00:00	16.749					
1807	25/06/23	20:00:00	16.677					
1808	25/06/23	21:00:00	16.368					
1809	25/06/23	22:00:00	16.058					
1810	25/06/23	23:00:00	16.201					
1811	26/06/23	00:00:00	16.010					
1812	26/06/23	01:00:00	15.939					
1813	26/06/23	02:00:00	16.010					
1814	26/06/23	03:00:00	16.249					
1815	26/06/23	04:00:00	16.415					
1816	26/06/23	05:00:00	16.177					
1817	26/06/23	06:00:00	16.534					
1818	26/06/23	07:00:00	16.725					
1819	26/06/23	08:00:00	17.201					
1820	26/06/23	09:00:00	18.200					
1821	26/06/23	10:00:00	17.915					
1822	26/06/23	11:00:00	18.319					
1823	26/06/23	12:00:00	18.057					
1824	26/06/23	13:00:00	17.582					
1825	26/06/23	14:00:00	17.558					
1826	26/06/23	15:00:00	17.296					
1827	26/06/23	16:00:00	17.677					
1828	26/06/23	17:00:00	18.438					
1829	26/06/23	18:00:00	18.224					
1830	26/06/23	19:00:00	18.319					
1831	26/06/23	20:00:00	17.724					
1832	26/06/23	21:00:00	17.843					
1833	26/06/23	22:00:00	16.844					
1834	26/06/23	23:00:00	16.939					
1835	27/06/23	00:00:00	16.439					
1836	27/06/23	01:00:00	16.582					
1837	27/06/23	02:00:00	16.534					
1838	27/06/23	03:00:00	16.511					
1839	27/06/23	04:00:00	16.225					
1840	27/06/23	05:00:00	16.534					
1841	27/06/23	06:00:00	16.987					
1842	27/06/23	07:00:00	16.725					
1843	27/06/23	08:00:00	16.725					
1844	27/06/23	09:00:00	17.558					
1845	27/06/23	10:00:00	17.986					
1846	27/06/23	11:00:00	17.867					
1847	27/06/23	12:00:00	17.344					
1848	27/06/23	13:00:00	17.463					
1849	27/06/23	14:00:00	17.320					
1850	27/06/23	15:00:00	17.534					
1851	27/06/23	16:00:00	17.534					
1852	27/06/23	17:00:00	16.796					
1853	27/06/23	18:00:00	16.415					
1854	27/06/23	19:00:00	16.487					
1855	27/06/23	20:00:00	16.558					
1856	27/06/23	21:00:00	16.511					
1857	27/06/23	22:00:00	16.392					
1858	27/06/23	23:00:00	16.106					
1859	28/06/23	00:00:00	15.533					
1860	28/06/23	01:00:00	15.438					
1861	28/06/23	02:00:00	15.294					
1862	28/06/23	03:00:00	15.103					
1863	28/06/23	04:00:00	15.103					
1864	28/06/23	05:00:00	15.461					
1865	28/06/23	06:00:00	15.342					
1866	28/06/23	07:00:00	15.676					
1867	28/06/23	08:00:00	15.772					
1868	28/06/23	09:00:00	15.819					
1869	28/06/23	10:00:00	16.368					
1870	28/06/23	11:00:00	16.368					
1871	28/06/23	12:00:00	16.320					
1872	28/06/23	13:00:00	16.344					
1873	28/06/23	14:00:00	16.344					
1874	28/06/23	15:00:00	16.058					
1875	28/06/23	16:00:00	15.939					
1876	28/06/23	17:00:00	15.939					
1877	28/06/23	18:00:00	15.915					
1878	28/06/23	19:00:00	15.986					
1879	28/06/23	20:00:00	15.819					
1880	28/06/23	21:00:00	15.843					
1881	28/06/23	22:00:00	15.485					
1882	28/06/23	23:00:00	15.438					
1883	29/06/23	00:00:00	15.461					
1884	29/06/23	01:00:00	15.318					
1885	29/06/23	02:00:00	15.294					
1886	29/06/23	03:00:00	15.270					
1887	29/06/23	04:00:00	15.342					
1888	29/06/23	05:00:00	15.390					
1889	29/06/23	06:00:00	15.485					
1890	29/06/23	07:00:00	15.915					
1891	29/06/23	08:00:00	15.986					
1892	29/06/23	09:00:00	16.106					
1893	29/06/23	10:00:00	17.034					
1894	29/06/23	11:00:00	18.271					
1895	29/06/23	12:00:00	16.868					
1896	29/06/23	13:00:00	16.868					
1897	29/06/23	14:00:00	16.630					
1898	29/06/23	15:00:00	15.986					
1899	29/06/23	16:00:00	16.439					
1900	29/06/23	17:00:00	15.819					
1901	29/06/23	18:00:00	15.581					
1902	29/06/23	19:00:00	15.605					
1903	29/06/23	20:00:00	15.819					
1904	29/06/23	21:00:00	15.915					
1905	29/06/23	22:00:00	15.915					
1906	29/06/23	23:00:00	15.891					
1907	30/06/23	00:00:00	15.700					
1908	30/06/23	01:00:00	15.748					
1909	30/06/23	02:00:00	15.676					
1910	30/06/23	03:00:00	15.819					
1911	30/06/23	04:00:00	15.557					
1912	30/06/23	05:00:00	15.748					
1913	30/06/23	06:00:00	15.963					
1914	30/06/23	07:00:00	16.201					
1915	30/06/23	08:00:00	16.201					
1916	30/06/23	09:00:00	16.439					
1917	30/06/23	10:00:00	16.558					
1918	30/06/23	11:00:00	16.796					
1919	30/06/23	12:00:00	17.058					
1920	30/06/23	13:00:00	17.249					
1921	30/06/23	14:00:00	16.677					
1922	30/06/23	15:00:00	16.272					
1923	30/06/23	16:00:00	16.654					
1924	30/06/23	17:00:00	16.487					
1925	30/06/23	18:00:00	16.534					
1926	30/06/23	19:00:00	16.487					
1927	30/06/23	20:00:00	16.296					
1928	30/06/23	21:00:00	16.129					
1929	30/06/23	22:00:00	16.058					
1930	30/06/23	23:00:00	16.225					
1931	01/07/23	00:00:00	16.296					
1932	01/07/23	01:00:00	16.463					
1933	01/07/23	02:00:00	16.963					
1934	01/07/23	03:00:00	17.272					
1935	01/07/23	04:00:00	17.106					
1936	01/07/23	05:00:00	17.153					
1937	01/07/23	06:00:00	17.486					
1938	01/07/23	07:00:00	18.390					
1939	01/07/23	08:00:00	19.651					
1940	01/07/23	09:00:00	20.031					
1941	01/07/23	10:00:00	20.436					
1942	01/07/23	11:00:00	20.341					
1943	01/07/23	12:00:00	20.484					
1944	01/07/23	13:00:00	19.484					
1945	01/07/23	14:00:00	19.103					
1946	01/07/23	15:00:00	18.723					
1947	01/07/23	16:00:00	18.937					
1948	01/07/23	17:00:00	18.675					
1949	01/07/23	18:00:00	18.628					
1950	01/07/23	19:00:00	18.628					
1951	01/07/23	20:00:00	18.414					
1952	01/07/23	21:00:00	18.533					
1953	01/07/23	22:00:00	18.747					
1954	01/07/23	23:00:00	18.747					
1955	02/07/23	00:00:00	18.747					
1956	02/07/23	01:00:00	19.008					
1957	02/07/23	02:00:00	18.771					
1958	02/07/23	03:00:00	18.723					
1959	02/07/23	04:00:00	18.628					
1960	02/07/23	05:00:00	19.103					
1961	02/07/23	06:00:00	18.866					
1962	02/07/23	07:00:00	20.436					
1963	02/07/23	08:00:00	20.555					
1964	02/07/23	09:00:00	19.984					
1965	02/07/23	10:00:00	20.960					
1966	02/07/23	11:00:00	22.226					
1967	02/07/23	12:00:00	18.105					
1968	02/07/23	13:00:00	17.915					
1969	02/07/23	14:00:00	17.463					
1970	02/07/23	15:00:00	17.249					
1971	02/07/23	16:00:00	17.034					
1972	02/07/23	17:00:00	16.534					
1973	02/07/23	18:00:00	15.939					
1974	02/07/23	19:00:00	16.201					
1975	02/07/23	20:00:00	15.843					
1976	02/07/23	21:00:00	16.010					
1977	02/07/23	22:00:00	16.058					
1978	02/07/23	23:00:00	16.272					
1979	03/07/23	00:00:00	16.415					
1980	03/07/23	01:00:00	16.558					
1981	03/07/23	02:00:00	17.011					
1982	03/07/23	03:00:00	16.939					
1983	03/07/23	04:00:00	17.344					
1984	03/07/23	05:00:00	17.034					
1985	03/07/23	06:00:00	17.058					
1986	03/07/23	07:00:00	16.892					
1987	03/07/23	08:00:00	16.963					
1988	03/07/23	09:00:00	17.510					
1989	03/07/23	10:00:00	20.269					
1990	03/07/23	11:00:00	22.154					
1991	03/07/23	12:00:00	21.915					
1992	03/07/23	13:00:00	21.485					
1993	03/07/23	14:00:00	21.199					
1994	03/07/23	15:00:00	20.770					
1995	03/07/23	16:00:00	19.389					
1996	03/07/23	17:00:00	18.438					
1997	03/07/23	18:00:00	18.152					
1998	03/07/23	19:00:00	18.200					
1999	03/07/23	20:00:00	17.272					
2000	03/07/23	21:00:00	16.963					
2001	03/07/23	22:00:00	17.106					
2002	03/07/23	23:00:00	16.630					
2003	04/07/23	00:00:00	16.582					
2004	04/07/23	01:00:00	17.082					
2005	04/07/23	02:00:00	17.153					
2006	04/07/23	03:00:00	17.344					
2007	04/07/23	04:00:00	17.153					
2008	04/07/23	05:00:00	17.891					
2009	04/07/23	06:00:00	18.010					
2010	04/07/23	07:00:00	18.699					
2011	04/07/23	08:00:00	18.628					
2012	04/07/23	09:00:00	18.200					
2013	04/07/23	10:00:00	18.580					
2014	04/07/23	11:00:00	18.913					
2015	04/07/23	12:00:00	18.842					
2016	04/07/23	13:00:00	18.913					
2017	04/07/23	14:00:00	19.436					
2018	04/07/23	15:00:00	18.438					
2019	04/07/23	16:00:00	17.701					
2020	04/07/23	17:00:00	17.272					
2021	04/07/23	18:00:00	16.701					
2022	04/07/23	19:00:00	16.606					
2023	04/07/23	20:00:00	17.106					
2024	04/07/23	21:00:00	16.320					
2025	04/07/23	22:00:00	16.701					
2026	04/07/23	23:00:00	17.177					
2027	05/07/23	00:00:00	17.249					
2028	05/07/23	01:00:00	17.344					
2029	05/07/23	02:00:00	17.391					
2030	05/07/23	03:00:00	17.629					
2031	05/07/23	04:00:00	16.773					
2032	05/07/23	05:00:00	16.844					
2033	05/07/23	06:00:00	16.915					
2034	05/07/23	07:00:00	16.773					
2035	05/07/23	08:00:00	17.201					
2036	05/07/23	09:00:00	16.892					
2037	05/07/23	10:00:00	17.249					
2038	05/07/23	11:00:00	17.772					
2039	05/07/23	12:00:00	18.866					
2040	05/07/23	13:00:00	20.007					
2041	05/07/23	14:00:00	20.984					
2042	05/07/23	15:00:00	21.772					
2043	05/07/23	16:00:00	20.793					
2044	05/07/23	17:00:00	19.888					
2045	05/07/23	18:00:00	19.056					
2046	05/07/23	19:00:00	18.224					
2047	05/07/23	20:00:00	17.177					
2048	05/07/23	21:00:00	16.844					
2049	05/07/23	22:00:00	16.820					
2050	05/07/23	23:00:00	16.606					
2051	06/07/23	00:00:00	16.796					
2052	06/07/23	01:00:00	16.344					
2053	06/07/23	02:00:00	16.320					
2054	06/07/23	03:00:00	16.344					
2055	06/07/23	04:00:00	17.582					
2056	06/07/23	05:00:00	17.368					
2057	06/07/23	06:00:00	18.247					
2058	06/07/23	07:00:00	17.605					
2059	06/07/23	08:00:00	17.843					
2060	06/07/23	09:00:00	17.819					
2061	06/07/23	10:00:00	17.843					
2062	06/07/23	11:00:00	18.200					
2063	06/07/23	12:00:00	18.723					
2064	06/07/23	13:00:00	19.246					
2065	06/07/23	14:00:00	18.842					
2066	06/07/23	15:00:00	18.818					
2067	06/07/23	16:00:00	18.247					
2068	06/07/23	17:00:00	18.105					
2069	06/07/23	18:00:00	16.630					
2070	06/07/23	19:00:00	16.487					
2071	06/07/23	20:00:00	16.392					
2072	06/07/23	21:00:00	16.368					
2073	06/07/23	22:00:00	17.153					
2074	06/07/23	23:00:00	16.415					
2075	07/07/23	00:00:00	16.272					
2076	07/07/23	01:00:00	16.272					
2077	07/07/23	02:00:00	16.606					
2078	07/07/23	03:00:00	16.725					
2079	07/07/23	04:00:00	16.820					
2080	07/07/23	05:00:00	17.011					
2081	07/07/23	06:00:00	16.296					
2082	07/07/23	07:00:00	16.320					
2083	07/07/23	08:00:00	16.272					
2084	07/07/23	09:00:00	16.249					
2085	07/07/23	10:00:00	16.177					
2086	07/07/23	11:00:00	16.320					
2087	07/07/23	12:00:00	16.201					
2088	07/07/23	13:00:00	16.463					
2089	07/07/23	14:00:00	17.415					
2090	07/07/23	15:00:00	17.439					
2091	07/07/23	16:00:00	17.082					
2092	07/07/23	17:00:00	16.654					
2093	07/07/23	18:00:00	16.225					
2094	07/07/23	19:00:00	16.463					
2095	07/07/23	20:00:00	16.844					
2096	07/07/23	21:00:00	16.344					
2097	07/07/23	22:00:00	16.058					
2098	07/07/23	23:00:00	15.700					
2099	08/07/23	00:00:00	15.485					
