"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 21151962, SEN S/N: 21151962, LBL: Sagro 05m)"	"Acoplador separado (LGR S/N: 21151962, SEN S/N: 21151962)"	"Acoplador adjunto (LGR S/N: 21151962, SEN S/N: 21151962)"	"Host conectado (LGR S/N: 21151962, SEN S/N: 21151962)"	"Parado (LGR S/N: 21151962, SEN S/N: 21151962)"	"Final de archivo (LGR S/N: 21151962, SEN S/N: 21151962)"
2075	27/07/23	23:00:00	26.965					
2076	28/07/23	00:00:00	26.867					
2077	28/07/23	01:00:00	26.867					
2078	28/07/23	02:00:00	26.818					
2079	28/07/23	03:00:00	26.818					
2080	28/07/23	04:00:00	26.818					
2081	28/07/23	05:00:00	26.818					
2082	28/07/23	06:00:00	26.769					
2083	28/07/23	07:00:00	26.769					
2084	28/07/23	08:00:00	26.818					
2085	28/07/23	09:00:00	26.842					
2086	28/07/23	10:00:00	26.891					
2087	28/07/23	11:00:00	26.916					
2088	28/07/23	12:00:00	26.867					
2089	28/07/23	13:00:00	26.940					
2090	28/07/23	14:00:00	26.916					
2091	28/07/23	15:00:00	26.916					
2092	28/07/23	16:00:00	26.842					
2093	28/07/23	17:00:00	26.842					
2094	28/07/23	18:00:00	26.891					
2095	28/07/23	19:00:00	26.867					
2096	28/07/23	20:00:00	26.793					
2097	28/07/23	21:00:00	26.524					
2098	28/07/23	22:00:00	26.646					
2099	28/07/23	23:00:00	26.426					
2100	29/07/23	00:00:00	26.426					
2101	29/07/23	01:00:00	26.524					
2102	29/07/23	02:00:00	26.500					
2103	29/07/23	03:00:00	26.402					
2104	29/07/23	04:00:00	26.182					
2105	29/07/23	05:00:00	26.280					
2106	29/07/23	06:00:00	26.256					
2107	29/07/23	07:00:00	25.963					
2108	29/07/23	08:00:00	26.134					
2109	29/07/23	09:00:00	26.207					
2110	29/07/23	10:00:00	26.061					
2111	29/07/23	11:00:00	26.109					
2112	29/07/23	12:00:00	26.109					
2113	29/07/23	13:00:00	26.231					
2114	29/07/23	14:00:00	26.182					
2115	29/07/23	15:00:00	25.841					
2116	29/07/23	16:00:00	25.768					
2117	29/07/23	17:00:00	25.987					
2118	29/07/23	18:00:00	25.890					
2119	29/07/23	19:00:00	25.550					
2120	29/07/23	20:00:00	25.428					
2121	29/07/23	21:00:00	25.186					
2122	29/07/23	22:00:00	25.113					
2123	29/07/23	23:00:00	25.065					
2124	30/07/23	00:00:00	25.186					
2125	30/07/23	01:00:00	25.695					
2126	30/07/23	02:00:00	25.550					
2127	30/07/23	03:00:00	25.647					
2128	30/07/23	04:00:00	25.647					
2129	30/07/23	05:00:00	25.671					
2130	30/07/23	06:00:00	25.793					
2131	30/07/23	07:00:00	25.574					
2132	30/07/23	08:00:00	25.525					
2133	30/07/23	09:00:00	25.671					
2134	30/07/23	10:00:00	25.768					
2135	30/07/23	11:00:00	26.012					
2136	30/07/23	12:00:00	26.109					
2137	30/07/23	13:00:00	26.012					
2138	30/07/23	14:00:00	25.963					
2139	30/07/23	15:00:00	26.182					
2140	30/07/23	16:00:00	25.939					
2141	30/07/23	17:00:00	25.793					
2142	30/07/23	18:00:00	25.768					
2143	30/07/23	19:00:00	25.720					
2144	30/07/23	20:00:00	25.477					
2145	30/07/23	21:00:00	25.574					
2146	30/07/23	22:00:00	25.598					
2147	30/07/23	23:00:00	25.866					
2148	31/07/23	00:00:00	25.501					
2149	31/07/23	01:00:00	25.550					
2150	31/07/23	02:00:00	25.623					
2151	31/07/23	03:00:00	25.841					
2152	31/07/23	04:00:00	25.817					
2153	31/07/23	05:00:00	25.647					
2154	31/07/23	06:00:00	25.671					
2155	31/07/23	07:00:00	25.598					
2156	31/07/23	08:00:00	25.380					
2157	31/07/23	09:00:00	25.453					
2158	31/07/23	10:00:00	25.598					
2159	31/07/23	11:00:00	25.477					
2160	31/07/23	12:00:00	25.574					
2161	31/07/23	13:00:00	26.353					
2162	31/07/23	14:00:00	26.818					
2163	31/07/23	15:00:00	27.112					
2164	31/07/23	16:00:00	27.308					
2165	31/07/23	17:00:00	27.333					
2166	31/07/23	18:00:00	26.867					
2167	31/07/23	19:00:00	26.671					
2168	31/07/23	20:00:00	26.231					
2169	31/07/23	21:00:00	25.963					
2170	31/07/23	22:00:00	25.963					
2171	31/07/23	23:00:00	26.207					
2172	01/08/23	00:00:00	26.744					
2173	01/08/23	01:00:00	26.573					
2174	01/08/23	02:00:00	26.573					
2175	01/08/23	03:00:00	26.549					
2176	01/08/23	04:00:00	26.598					
2177	01/08/23	05:00:00	26.622					
2178	01/08/23	06:00:00	26.573					
2179	01/08/23	07:00:00	26.573					
2180	01/08/23	08:00:00	26.524					
2181	01/08/23	09:00:00	26.451					
2182	01/08/23	10:00:00	26.646					
2183	01/08/23	11:00:00	26.720					
2184	01/08/23	12:00:00	26.646					
2185	01/08/23	13:00:00	26.622					
2186	01/08/23	14:00:00	26.622					
2187	01/08/23	15:00:00	26.573					
2188	01/08/23	16:00:00	26.451					
2189	01/08/23	17:00:00	26.304					
2190	01/08/23	18:00:00	26.353					
2191	01/08/23	19:00:00	26.207					
2192	01/08/23	20:00:00	26.109					
2193	01/08/23	21:00:00	26.061					
2194	01/08/23	22:00:00	25.914					
2195	01/08/23	23:00:00	25.768					
2196	02/08/23	00:00:00	25.841					
2197	02/08/23	01:00:00	25.671					
2198	02/08/23	02:00:00	25.841					
2199	02/08/23	03:00:00	25.793					
2200	02/08/23	04:00:00	25.890					
2201	02/08/23	05:00:00	25.817					
2202	02/08/23	06:00:00	25.695					
2203	02/08/23	07:00:00	25.768					
2204	02/08/23	08:00:00	26.085					
2205	02/08/23	09:00:00	26.134					
2206	02/08/23	10:00:00	26.158					
2207	02/08/23	11:00:00	26.280					
2208	02/08/23	12:00:00	26.231					
2209	02/08/23	13:00:00	26.378					
2210	02/08/23	14:00:00	26.524					
2211	02/08/23	15:00:00	26.622					
2212	02/08/23	16:00:00	26.646					
2213	02/08/23	17:00:00	26.598					
2214	02/08/23	18:00:00	26.573					
2215	02/08/23	19:00:00	26.256					
2216	02/08/23	20:00:00	26.304					
2217	02/08/23	21:00:00	26.475					
2218	02/08/23	22:00:00	26.500					
2219	02/08/23	23:00:00	26.549					
2220	03/08/23	00:00:00	26.573					
2221	03/08/23	01:00:00	26.549					
2222	03/08/23	02:00:00	26.500					
2223	03/08/23	03:00:00	26.475					
2224	03/08/23	04:00:00	26.329					
2225	03/08/23	05:00:00	26.158					
2226	03/08/23	06:00:00	26.256					
2227	03/08/23	07:00:00	26.280					
2228	03/08/23	08:00:00	26.500					
2229	03/08/23	09:00:00	26.622					
2230	03/08/23	10:00:00	26.573					
2231	03/08/23	11:00:00	26.231					
2232	03/08/23	12:00:00	26.402					
2233	03/08/23	13:00:00	26.500					
2234	03/08/23	14:00:00	26.012					
2235	03/08/23	15:00:00	26.036					
2236	03/08/23	16:00:00	26.085					
2237	03/08/23	17:00:00	26.012					
2238	03/08/23	18:00:00	25.744					
2239	03/08/23	19:00:00	25.987					
2240	03/08/23	20:00:00	26.207					
2241	03/08/23	21:00:00	26.280					
2242	03/08/23	22:00:00	26.304					
2243	03/08/23	23:00:00	26.426					
2244	04/08/23	00:00:00	26.378					
2245	04/08/23	01:00:00	26.402					
2246	04/08/23	02:00:00	26.378					
2247	04/08/23	03:00:00	26.329					
2248	04/08/23	04:00:00	25.817					
2249	04/08/23	05:00:00	25.720					
2250	04/08/23	06:00:00	25.065					
2251	04/08/23	07:00:00	25.137					
2252	04/08/23	08:00:00	25.380					
2253	04/08/23	09:00:00	25.574					
2254	04/08/23	10:00:00	25.574					
2255	04/08/23	11:00:00	25.598					
2256	04/08/23	12:00:00	25.574					
2257	04/08/23	13:00:00	25.744					
2258	04/08/23	14:00:00	25.866					
2259	04/08/23	15:00:00	25.890					
2260	04/08/23	16:00:00	25.963					
2261	04/08/23	17:00:00	25.987					
2262	04/08/23	18:00:00	25.793					
2263	04/08/23	19:00:00	25.768					
2264	04/08/23	20:00:00	25.817					
2265	04/08/23	21:00:00	25.768					
2266	04/08/23	22:00:00	25.720					
2267	04/08/23	23:00:00	25.623					
2268	05/08/23	00:00:00	25.598					
2269	05/08/23	01:00:00	25.598					
2270	05/08/23	02:00:00	25.720					
2271	05/08/23	03:00:00	25.817					
2272	05/08/23	04:00:00	25.841					
2273	05/08/23	05:00:00	25.841					
2274	05/08/23	06:00:00	25.817					
2275	05/08/23	07:00:00	25.793					
2276	05/08/23	08:00:00	25.817					
2277	05/08/23	09:00:00	25.841					
2278	05/08/23	10:00:00	25.866					
2279	05/08/23	11:00:00	25.890					
2280	05/08/23	12:00:00	25.914					
2281	05/08/23	13:00:00	25.914					
2282	05/08/23	14:00:00	25.817					
2283	05/08/23	15:00:00	25.866					
2284	05/08/23	16:00:00	25.890					
2285	05/08/23	17:00:00	25.817					
2286	05/08/23	18:00:00	25.866					
2287	05/08/23	19:00:00	25.866					
2288	05/08/23	20:00:00	25.817					
2289	05/08/23	21:00:00	25.793					
2290	05/08/23	22:00:00	25.768					
2291	05/08/23	23:00:00	25.720					
2292	06/08/23	00:00:00	25.720					
2293	06/08/23	01:00:00	25.720					
2294	06/08/23	02:00:00	25.793					
2295	06/08/23	03:00:00	25.768					
2296	06/08/23	04:00:00	25.744					
2297	06/08/23	05:00:00	25.623					
2298	06/08/23	06:00:00	25.574					
2299	06/08/23	07:00:00	25.501					
2300	06/08/23	08:00:00	25.404					
2301	06/08/23	09:00:00	25.065					
2302	06/08/23	10:00:00	24.508					
2303	06/08/23	11:00:00	24.195					
2304	06/08/23	12:00:00	24.195					
2305	06/08/23	13:00:00	23.833					
2306	06/08/23	14:00:00	24.002					
2307	06/08/23	15:00:00	23.809					
2308	06/08/23	16:00:00	24.122					
2309	06/08/23	17:00:00	24.412					
2310	06/08/23	18:00:00	24.363					
2311	06/08/23	19:00:00	24.726					
2312	06/08/23	20:00:00	25.040					
2313	06/08/23	21:00:00	25.162					
2314	06/08/23	22:00:00	25.210					
2315	06/08/23	23:00:00	25.186					
2316	07/08/23	00:00:00	25.210					
2317	07/08/23	01:00:00	25.234					
2318	07/08/23	02:00:00	25.234					
2319	07/08/23	03:00:00	25.234					
2320	07/08/23	04:00:00	24.798					
2321	07/08/23	05:00:00	24.944					
2322	07/08/23	06:00:00	24.968					
2323	07/08/23	07:00:00	24.919					
2324	07/08/23	08:00:00	24.871					
2325	07/08/23	09:00:00	24.847					
2326	07/08/23	10:00:00	24.919					
2327	07/08/23	11:00:00	24.919					
2328	07/08/23	12:00:00	25.016					
2329	07/08/23	13:00:00	25.283					
2330	07/08/23	14:00:00	25.453					
2331	07/08/23	15:00:00	25.550					
2332	07/08/23	16:00:00	25.623					
2333	07/08/23	17:00:00	25.623					
2334	07/08/23	18:00:00	25.647					
2335	07/08/23	19:00:00	25.623					
2336	07/08/23	20:00:00	25.501					
2337	07/08/23	21:00:00	25.331					
2338	07/08/23	22:00:00	25.137					
2339	07/08/23	23:00:00	25.113					
2340	08/08/23	00:00:00	25.016					
2341	08/08/23	01:00:00	24.944					
2342	08/08/23	02:00:00	24.944					
2343	08/08/23	03:00:00	24.944					
2344	08/08/23	04:00:00	24.968					
2345	08/08/23	05:00:00	24.992					
2346	08/08/23	06:00:00	25.016					
2347	08/08/23	07:00:00	25.040					
2348	08/08/23	08:00:00	25.040					
2349	08/08/23	09:00:00	25.089					
2350	08/08/23	10:00:00	25.137					
2351	08/08/23	11:00:00	25.234					
2352	08/08/23	12:00:00	25.307					
2353	08/08/23	13:00:00	25.380					
2354	08/08/23	14:00:00	25.453					
2355	08/08/23	15:00:00	25.453					
2356	08/08/23	16:00:00	25.355					
2357	08/08/23	17:00:00	25.355					
2358	08/08/23	18:00:00	25.307					
2359	08/08/23	19:00:00	25.283					
2360	08/08/23	20:00:00	25.234					
2361	08/08/23	21:00:00	25.065					
2362	08/08/23	22:00:00	25.331					
2363	08/08/23	23:00:00	25.355					
2364	09/08/23	00:00:00	25.089					
2365	09/08/23	01:00:00	25.162					
2366	09/08/23	02:00:00	25.065					
2367	09/08/23	03:00:00	25.016					
2368	09/08/23	04:00:00	24.823					
2369	09/08/23	05:00:00	24.532					
2370	09/08/23	06:00:00	24.871					
2371	09/08/23	07:00:00	24.847					
2372	09/08/23	08:00:00	24.653					
2373	09/08/23	09:00:00	24.653					
2374	09/08/23	10:00:00	24.774					
2375	09/08/23	11:00:00	24.944					
2376	09/08/23	12:00:00	25.065					
2377	09/08/23	13:00:00	25.186					
2378	09/08/23	14:00:00	25.234					
2379	09/08/23	15:00:00	25.065					
2380	09/08/23	16:00:00	24.919					
2381	09/08/23	17:00:00	24.895					
2382	09/08/23	18:00:00	25.113					
2383	09/08/23	19:00:00	25.113					
2384	09/08/23	20:00:00	25.283					
2385	09/08/23	21:00:00	25.380					
2386	09/08/23	22:00:00	24.919					
2387	09/08/23	23:00:00	24.774					
2388	10/08/23	00:00:00	24.653					
2389	10/08/23	01:00:00	24.484					
2390	10/08/23	02:00:00	24.339					
2391	10/08/23	03:00:00	24.195					
2392	10/08/23	04:00:00	24.122					
2393	10/08/23	05:00:00	24.484					
2394	10/08/23	06:00:00	24.581					
2395	10/08/23	07:00:00	24.484					
2396	10/08/23	08:00:00	24.532					
2397	10/08/23	09:00:00	24.653					
2398	10/08/23	10:00:00	24.774					
2399	10/08/23	11:00:00	24.363					
2400	10/08/23	12:00:00	24.195					
2401	10/08/23	13:00:00	24.026					
2402	10/08/23	14:00:00	25.258					
2403	10/08/23	15:00:00	25.283					
2404	10/08/23	16:00:00	24.388					
2405	10/08/23	17:00:00	25.331					
2406	10/08/23	18:00:00	24.726					
2407	10/08/23	19:00:00	24.774					
2408	10/08/23	20:00:00	25.234					
2409	10/08/23	21:00:00	24.702					
2410	10/08/23	22:00:00	24.436					
2411	10/08/23	23:00:00	24.629					
2412	11/08/23	00:00:00	24.895					
2413	11/08/23	01:00:00	24.823					
2414	11/08/23	02:00:00	25.016					
2415	11/08/23	03:00:00	25.040					
2416	11/08/23	04:00:00	24.944					
2417	11/08/23	05:00:00	24.677					
2418	11/08/23	06:00:00	24.847					
2419	11/08/23	07:00:00	24.388					
2420	11/08/23	08:00:00	24.871					
2421	11/08/23	09:00:00	25.574					
2422	11/08/23	10:00:00	25.623					
2423	11/08/23	11:00:00	25.040					
2424	11/08/23	12:00:00	25.331					
2425	11/08/23	13:00:00	25.331					
2426	11/08/23	14:00:00	25.501					
2427	11/08/23	15:00:00	25.428					
2428	11/08/23	16:00:00	25.647					
2429	11/08/23	17:00:00	24.532					
2430	11/08/23	18:00:00	24.847					
2431	11/08/23	19:00:00	24.726					
2432	11/08/23	20:00:00	24.581					
2433	11/08/23	21:00:00	24.798					
2434	11/08/23	22:00:00	24.339					
2435	11/08/23	23:00:00	24.798					
2436	12/08/23	00:00:00	24.750					
2437	12/08/23	01:00:00	24.484					
2438	12/08/23	02:00:00	24.798					
2439	12/08/23	03:00:00	24.774					
2440	12/08/23	04:00:00	24.798					
2441	12/08/23	05:00:00	24.629					
2442	12/08/23	06:00:00	24.339					
2443	12/08/23	07:00:00	24.532					
2444	12/08/23	08:00:00	25.186					
2445	12/08/23	09:00:00	25.210					
2446	12/08/23	10:00:00	25.283					
2447	12/08/23	11:00:00	25.501					
2448	12/08/23	12:00:00	25.598					
2449	12/08/23	13:00:00	25.671					
2450	12/08/23	14:00:00	25.939					
2451	12/08/23	15:00:00	25.695					
2452	12/08/23	16:00:00	24.895					
2453	12/08/23	17:00:00	25.065					
2454	12/08/23	18:00:00	25.283					
2455	12/08/23	19:00:00	25.501					
2456	12/08/23	20:00:00	25.623					
2457	12/08/23	21:00:00	25.550					
2458	12/08/23	22:00:00	26.012					
2459	12/08/23	23:00:00	25.744					
2460	13/08/23	00:00:00	25.671					
2461	13/08/23	01:00:00	25.623					
2462	13/08/23	02:00:00	25.089					
2463	13/08/23	03:00:00	25.113					
2464	13/08/23	04:00:00	25.234					
2465	13/08/23	05:00:00	25.647					
2466	13/08/23	06:00:00	25.598					
2467	13/08/23	07:00:00	25.695					
2468	13/08/23	08:00:00	25.720					
2469	13/08/23	09:00:00	25.453					
2470	13/08/23	10:00:00	25.550					
2471	13/08/23	11:00:00	25.647					
2472	13/08/23	12:00:00	25.671					
2473	13/08/23	13:00:00	24.605					
2474	13/08/23	14:00:00	24.653					
2475	13/08/23	15:00:00	24.388					
2476	13/08/23	16:00:00	24.388					
2477	13/08/23	17:00:00	24.919					
2478	13/08/23	18:00:00	25.016					
2479	13/08/23	19:00:00	24.750					
2480	13/08/23	20:00:00	24.847					
2481	13/08/23	21:00:00	24.847					
2482	13/08/23	22:00:00	25.331					
2483	13/08/23	23:00:00	25.137					
2484	14/08/23	00:00:00	25.113					
2485	14/08/23	01:00:00	25.866					
2486	14/08/23	02:00:00	24.532					
2487	14/08/23	03:00:00	25.477					
2488	14/08/23	04:00:00	25.477					
2489	14/08/23	05:00:00	25.768					
2490	14/08/23	06:00:00	25.866					
2491	14/08/23	07:00:00	25.793					
2492	14/08/23	08:00:00	25.793					
2493	14/08/23	09:00:00	25.720					
2494	14/08/23	10:00:00	25.793					
2495	14/08/23	11:00:00	25.939					
2496	14/08/23	12:00:00	24.895					
2497	14/08/23	13:00:00	26.134					
2498	14/08/23	14:00:00	26.109					
2499	14/08/23	15:00:00	26.036					
2500	14/08/23	16:00:00	26.036					
2501	14/08/23	17:00:00	26.036					
2502	14/08/23	18:00:00	26.085					
2503	14/08/23	19:00:00	25.113					
2504	14/08/23	20:00:00	25.404					
2505	14/08/23	21:00:00	24.823					
2506	14/08/23	22:00:00	24.774					
2507	14/08/23	23:00:00	24.798					
2508	15/08/23	00:00:00	24.774					
2509	15/08/23	01:00:00	25.089					
2510	15/08/23	02:00:00	25.065					
2511	15/08/23	03:00:00	25.040					
2512	15/08/23	04:00:00	24.823					
2513	15/08/23	05:00:00	24.895					
2514	15/08/23	06:00:00	24.026					
2515	15/08/23	07:00:00	25.089					
2516	15/08/23	08:00:00	24.919					
2517	15/08/23	09:00:00	25.428					
2518	15/08/23	10:00:00	25.768					
2519	15/08/23	11:00:00	25.866					
2520	15/08/23	12:00:00	26.012					
2521	15/08/23	13:00:00	25.744					
2522	15/08/23	14:00:00	26.500					
2523	15/08/23	15:00:00	26.207					
2524	15/08/23	16:00:00	25.623					
2525	15/08/23	17:00:00	24.653					
2526	15/08/23	18:00:00	24.677					
2527	15/08/23	19:00:00	24.508					
2528	15/08/23	20:00:00	24.291					
2529	15/08/23	21:00:00	23.737					
2530	15/08/23	22:00:00	24.098					
2531	15/08/23	23:00:00	24.363					
2532	16/08/23	00:00:00	24.581					
2533	16/08/23	01:00:00	24.847					
2534	16/08/23	02:00:00	24.460					
2535	16/08/23	03:00:00	24.677					
2536	16/08/23	04:00:00	25.040					
2537	16/08/23	05:00:00	24.412					
2538	16/08/23	06:00:00	25.162					
2539	16/08/23	07:00:00	25.355					
2540	16/08/23	08:00:00	25.234					
2541	16/08/23	09:00:00	25.186					
2542	16/08/23	10:00:00	24.992					
2543	16/08/23	11:00:00	25.210					
2544	16/08/23	12:00:00	25.428					
2545	16/08/23	13:00:00	25.890					
2546	16/08/23	14:00:00	25.817					
2547	16/08/23	15:00:00	25.768					
2548	16/08/23	16:00:00	25.550					
2549	16/08/23	17:00:00	26.182					
2550	16/08/23	18:00:00	26.646					
2551	16/08/23	19:00:00	26.304					
2552	16/08/23	20:00:00	25.453					
2553	16/08/23	21:00:00	25.477					
2554	16/08/23	22:00:00	25.550					
2555	16/08/23	23:00:00	25.258					
2556	17/08/23	00:00:00	25.647					
2557	17/08/23	01:00:00	25.623					
2558	17/08/23	02:00:00	24.557					
2559	17/08/23	03:00:00	25.550					
2560	17/08/23	04:00:00	25.355					
2561	17/08/23	05:00:00	25.574					
2562	17/08/23	06:00:00	25.550					
2563	17/08/23	07:00:00	25.550					
2564	17/08/23	08:00:00	25.647					
2565	17/08/23	09:00:00	25.671					
2566	17/08/23	10:00:00	25.574					
2567	17/08/23	11:00:00	25.623					
2568	17/08/23	12:00:00	25.623					
2569	17/08/23	13:00:00	25.210					
2570	17/08/23	14:00:00	26.818					
2571	17/08/23	15:00:00	26.256					
2572	17/08/23	16:00:00	26.329					
2573	17/08/23	17:00:00	26.256					
2574	17/08/23	18:00:00	26.256					
2575	17/08/23	19:00:00	26.207					
2576	17/08/23	20:00:00	26.109					
2577	17/08/23	21:00:00	25.890					
2578	17/08/23	22:00:00	26.012					
2579	17/08/23	23:00:00	25.817					
2580	18/08/23	00:00:00	26.134					
2581	18/08/23	01:00:00	25.744					
2582	18/08/23	02:00:00	25.501					
2583	18/08/23	03:00:00	25.793					
2584	18/08/23	04:00:00	25.890					
2585	18/08/23	05:00:00	26.012					
2586	18/08/23	06:00:00	26.207					
2587	18/08/23	07:00:00	26.304					
2588	18/08/23	08:00:00	26.402					
2589	18/08/23	09:00:00	26.451					
2590	18/08/23	10:00:00	26.524					
2591	18/08/23	11:00:00	26.524					
2592	18/08/23	12:00:00	26.475					
2593	18/08/23	13:00:00	26.378					
2594	18/08/23	14:00:00	26.304					
2595	18/08/23	15:00:00	26.353					
2596	18/08/23	16:00:00	26.353					
2597	18/08/23	17:00:00	26.304					
2598	18/08/23	18:00:00	26.182					
2599	18/08/23	19:00:00	25.453					
2600	18/08/23	20:00:00	25.283					
2601	18/08/23	21:00:00	25.331					
2602	18/08/23	22:00:00	25.234					
2603	18/08/23	23:00:00	25.501					
2604	19/08/23	00:00:00	25.647					
2605	19/08/23	01:00:00	25.623					
2606	19/08/23	02:00:00	25.501					
2607	19/08/23	03:00:00	25.404					
2608	19/08/23	04:00:00	25.550					
2609	19/08/23	05:00:00	25.210					
2610	19/08/23	06:00:00	25.525					
2611	19/08/23	07:00:00	25.550					
2612	19/08/23	08:00:00	25.841					
2613	19/08/23	09:00:00	25.939					
2614	19/08/23	10:00:00	26.134					
2615	19/08/23	11:00:00	26.061					
2616	19/08/23	12:00:00	26.061					
2617	19/08/23	13:00:00	25.866					
2618	19/08/23	14:00:00	25.987					
2619	19/08/23	15:00:00	25.695					
2620	19/08/23	16:00:00	24.992					
2621	19/08/23	17:00:00	25.258					
2622	19/08/23	18:00:00	25.404					
2623	19/08/23	19:00:00	25.525					
2624	19/08/23	20:00:00	25.720					
2625	19/08/23	21:00:00	25.428					
2626	19/08/23	22:00:00	25.550					
2627	19/08/23	23:00:00	24.774					
2628	20/08/23	00:00:00	24.847					
2629	20/08/23	01:00:00	25.525					
2630	20/08/23	02:00:00	25.331					
2631	20/08/23	03:00:00	25.307					
2632	20/08/23	04:00:00	25.404					
2633	20/08/23	05:00:00	25.598					
2634	20/08/23	06:00:00	25.866					
2635	20/08/23	07:00:00	25.963					
2636	20/08/23	08:00:00	25.841					
2637	20/08/23	09:00:00	25.817					
2638	20/08/23	10:00:00	25.283					
2639	20/08/23	11:00:00	25.963					
2640	20/08/23	12:00:00	26.158					
2641	20/08/23	13:00:00	26.207					
2642	20/08/23	14:00:00	26.475					
2643	20/08/23	15:00:00	26.671					
2644	20/08/23	16:00:00	26.744					
2645	20/08/23	17:00:00	27.014					
2646	20/08/23	18:00:00	27.161					
2647	20/08/23	19:00:00	27.284					
2648	20/08/23	20:00:00	27.382					
2649	20/08/23	21:00:00	26.402					
2650	20/08/23	22:00:00	25.380					
2651	20/08/23	23:00:00	27.112					
2652	21/08/23	00:00:00	25.963					
2653	21/08/23	01:00:00	26.304					
2654	21/08/23	02:00:00	26.842					
2655	21/08/23	03:00:00	26.842					
2656	21/08/23	04:00:00	26.940					
2657	21/08/23	05:00:00	26.793					
2658	21/08/23	06:00:00	26.304					
2659	21/08/23	07:00:00	25.890					
2660	21/08/23	08:00:00	25.258					
2661	21/08/23	09:00:00	26.598					
2662	21/08/23	10:00:00	25.477					
2663	21/08/23	11:00:00	24.992					
2664	21/08/23	12:00:00	25.331					
2665	21/08/23	13:00:00	25.768					
2666	21/08/23	14:00:00	26.304					
2667	21/08/23	15:00:00	26.989					
2668	21/08/23	16:00:00	26.818					
2669	21/08/23	17:00:00	25.186					
2670	21/08/23	18:00:00	27.235					
2671	21/08/23	19:00:00	27.727					
2672	21/08/23	20:00:00	26.134					
2673	21/08/23	21:00:00	27.333					
2674	21/08/23	22:00:00	27.186					
2675	21/08/23	23:00:00	27.161					
2676	22/08/23	00:00:00	27.235					
2677	22/08/23	01:00:00	27.235					
2678	22/08/23	02:00:00	26.867					
2679	22/08/23	03:00:00	27.063					
2680	22/08/23	04:00:00	26.940					
2681	22/08/23	05:00:00	25.404					
2682	22/08/23	06:00:00	24.895					
2683	22/08/23	07:00:00	26.109					
2684	22/08/23	08:00:00	26.012					
2685	22/08/23	09:00:00	25.016					
2686	22/08/23	10:00:00	26.378					
2687	22/08/23	11:00:00	26.646					
2688	22/08/23	12:00:00	26.744					
2689	22/08/23	13:00:00	26.769					
2690	22/08/23	14:00:00	26.891					
2691	22/08/23	15:00:00	27.014					
2692	22/08/23	16:00:00	27.186					
2693	22/08/23	17:00:00	27.284					
2694	22/08/23	18:00:00	27.554					
2695	22/08/23	19:00:00	27.554					
2696	22/08/23	20:00:00	27.481					
2697	22/08/23	21:00:00	26.818					
2698	22/08/23	22:00:00	27.284					
2699	22/08/23	23:00:00	26.598					
2700	23/08/23	00:00:00	26.426					
2701	23/08/23	01:00:00	27.136					
2702	23/08/23	02:00:00	26.524					
2703	23/08/23	03:00:00	26.744					
2704	23/08/23	04:00:00	26.818					
2705	23/08/23	05:00:00	25.453					
2706	23/08/23	06:00:00	26.598					
2707	23/08/23	07:00:00	26.891					
2708	23/08/23	08:00:00	26.940					
2709	23/08/23	09:00:00	26.646					
2710	23/08/23	10:00:00	26.671					
2711	23/08/23	11:00:00	27.038					
2712	23/08/23	12:00:00	27.136					
2713	23/08/23	13:00:00	27.259					
2714	23/08/23	14:00:00	27.333					
2715	23/08/23	15:00:00	27.235					
2716	23/08/23	16:00:00	26.426					
2717	23/08/23	17:00:00	26.695					
2718	23/08/23	18:00:00	26.989					
2719	23/08/23	19:00:00	27.850					
2720	23/08/23	20:00:00	27.579					
2721	23/08/23	21:00:00	27.259					
2722	23/08/23	22:00:00	27.235					
2723	23/08/23	23:00:00	27.063					
2724	24/08/23	00:00:00	27.063					
2725	24/08/23	01:00:00	26.842					
2726	24/08/23	02:00:00	27.284					
2727	24/08/23	03:00:00	27.259					
2728	24/08/23	04:00:00	26.353					
2729	24/08/23	05:00:00	27.259					
2730	24/08/23	06:00:00	26.989					
2731	24/08/23	07:00:00	27.161					
2732	24/08/23	08:00:00	27.161					
2733	24/08/23	09:00:00	27.210					
2734	24/08/23	10:00:00	27.308					
2735	24/08/23	11:00:00	27.358					
2736	24/08/23	12:00:00	27.431					
2737	24/08/23	13:00:00	27.431					
2738	24/08/23	14:00:00	27.431					
2739	24/08/23	15:00:00	27.407					
2740	24/08/23	16:00:00	27.284					
2741	24/08/23	17:00:00	27.186					
2742	24/08/23	18:00:00	26.524					
2743	24/08/23	19:00:00	26.134					
2744	24/08/23	20:00:00	26.207					
2745	24/08/23	21:00:00	26.182					
2746	24/08/23	22:00:00	26.329					
2747	24/08/23	23:00:00	26.818					
2748	25/08/23	00:00:00	26.891					
2749	25/08/23	01:00:00	26.965					
2750	25/08/23	02:00:00	27.014					
2751	25/08/23	03:00:00	27.112					
2752	25/08/23	04:00:00	27.382					
2753	25/08/23	05:00:00	27.407					
2754	25/08/23	06:00:00	27.431					
2755	25/08/23	07:00:00	27.456					
2756	25/08/23	08:00:00	27.431					
2757	25/08/23	09:00:00	27.407					
2758	25/08/23	10:00:00	26.916					
2759	25/08/23	11:00:00	27.063					
2760	25/08/23	12:00:00	27.677					
2761	25/08/23	13:00:00	27.284					
